logtime,scenario_time,type,module,address,value
238666.496031,0,scenario_path,,,includes/scenarios/scenario_easy_1.txt
238666.498625,0,version,,,1.3.0
238667.355374,0,dialog,,,OpenMATB end
238667.371355,0.01736,event,sysmon,feedbacks-positive-color,"(0, 255, 0, 255)"
238668.388105,0.01736,dialog,,,Warning end
238668.388586,0.034602,event,sysmon,feedbacks-negative-color,"(255, 0, 0, 255)"
238668.404674,0.050709,event,track,cursorcolor,"(0, 153, 0, 255)"
238668.423135,0.067286,aoi,sysmon,foreground,"(0, 1026.0, 672, 540.0)"
238668.424151,0.067286,aoi,sysmon,overdue,"(0, 1026.0, 672, 540.0)"
238668.443247,0.067286,aoi,sysmon,task_title,"(0, 1080.0, 672, 1026.0)"
238668.444751,0.067286,aoi,sysmon,automode,"(285.6, 592.65, 386.40000000000003, 565.65)"
238668.448569,0.067286,aoi,sysmon,scale1,"(50.4, 855.9, 117.6, 612.9)"
238668.452331,0.067286,aoi,sysmon,scale2,"(218.4, 855.9, 285.6, 612.9)"
238668.478018,0.067286,aoi,sysmon,scale3,"(386.4, 855.9, 453.59999999999997, 612.9)"
238668.481256,0.067286,aoi,sysmon,scale4,"(554.4, 855.9, 621.6, 612.9)"
238668.484099,0.067286,aoi,sysmon,light1,"(33.599999999999994, 977.4, 302.4, 904.5)"
238668.486746,0.067286,aoi,sysmon,light2,"(369.6, 977.4, 638.4000000000001, 904.5)"
238668.486822,0.067286,parameter,sysmon,title,System monitoring
238668.486852,0.067286,parameter,sysmon,taskplacement,topleft
238668.486877,0.067286,parameter,sysmon,taskupdatetime,100
238668.486906,0.067286,parameter,sysmon,taskfeedback-overdue-active,0
238668.48693,0.067286,parameter,sysmon,taskfeedback-overdue-color,"(241, 100, 100, 255)"
238668.486956,0.067286,parameter,sysmon,taskfeedback-overdue-delayms,2000
238668.487104,0.067286,parameter,sysmon,taskfeedback-overdue-blinkdurationms,1000
238668.487136,0.067286,parameter,sysmon,taskfeedback-overdue-_nexttoggletime,0
238668.487162,0.067286,parameter,sysmon,taskfeedback-overdue-_is_visible,0
238668.487191,0.067286,parameter,sysmon,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x7f6d93c12640>
238668.487228,0.067286,parameter,sysmon,alerttimeout,10000
238668.487254,0.067286,parameter,sysmon,automaticsolver,0
238668.487277,0.067286,parameter,sysmon,automaticsolverdelay,1000
238668.487301,0.067286,parameter,sysmon,displayautomationstate,1
238668.487325,0.067286,parameter,sysmon,allowanykey,0
238668.48735,0.067286,parameter,sysmon,feedbackduration,1500
238668.487378,0.067286,parameter,sysmon,feedbacks-positive-active,1
