logtime,scenario_time,type_attribute,module,address,value
238669.392241,1.03792,performance,sysmon,event_occured,0
238669.393212,1.03792,state,sysmon,scale1,4
238669.393294,1.03792,state,sysmon,scale2,6
238669.393358,1.03792,state,sysmon,scale3,6
238669.393409,1.03792,state,sysmon,scale4,4
238669.458386,1.104486,input,track,joystick_x,0
238669.458537,1.104486,input,track,joystick_y,0
238669.458596,1.104486,performance,track,joystick_x,0
238669.458631,1.104486,performance,track,joystick_y,0
238669.458702,1.104486,performance,track,cursor_in_target,1
238669.458759,1.104486,performance,track,center_deviation,1.394005
238669.460495,1.104486,performance,resman,a_in_tolerance,1
238669.460533,1.104486,performance,resman,a_deviation,-8
238669.460609,1.104486,performance,resman,b_in_tolerance,1
238669.460644,1.104486,performance,resman,b_deviation,-8
238669.492263,1.137928,performance,sysmon,event_occured,0
238669.493196,1.137928,state,sysmon,scale1,3
238669.493271,1.137928,state,sysmon,scale2,7
238669.493332,1.137928,state,sysmon,scale3,7
238669.493392,1.137928,state,sysmon,scale4,3
238669.574951,1.221051,input,track,joystick_x,0
238669.575078,1.221051,input,track,joystick_y,0
238669.575129,1.221051,performance,track,joystick_x,0
238669.575163,1.221051,performance,track,joystick_y,0
238669.575226,1.221051,performance,track,cursor_in_target,1
238669.575295,1.221051,performance,track,center_deviation,2.450629
238669.576117,1.221051,performance,resman,a_in_tolerance,1
238669.576172,1.221051,performance,resman,a_deviation,-9
238669.576274,1.221051,performance,resman,b_in_tolerance,1
238669.57631,1.221051,performance,resman,b_deviation,-9
238669.59228,1.238061,performance,sysmon,event_occured,0
238669.593218,1.238061,state,sysmon,scale1,4
238669.593299,1.238061,state,sysmon,scale2,6
238669.593365,1.238061,state,sysmon,scale3,6
238669.593425,1.238061,state,sysmon,scale4,4
238669.675011,1.32111,input,track,joystick_x,0
238669.675178,1.32111,input,track,joystick_y,0
238669.675262,1.32111,performance,track,joystick_x,0
238669.675318,1.32111,performance,track,joystick_y,0
238669.675412,1.32111,performance,track,cursor_in_target,1
238669.675481,1.32111,performance,track,center_deviation,3.60659
238669.676271,1.32111,performance,resman,a_in_tolerance,1
238669.676324,1.32111,performance,resman,a_deviation,-10
238669.676431,1.32111,performance,resman,b_in_tolerance,1
238669.67648,1.32111,performance,resman,b_deviation,-10
238669.708839,1.354512,performance,sysmon,event_occured,0
238669.70988,1.354512,state,sysmon,scale1,5
238669.709947,1.354512,state,sysmon,scale2,5
238669.710004,1.354512,state,sysmon,scale3,5
238669.710055,1.354512,state,sysmon,scale4,3
238669.791683,1.437777,input,track,joystick_x,0
238669.791843,1.437777,input,track,joystick_y,0
238669.79192,1.437777,performance,track,joystick_x,0
238669.79197,1.437777,performance,track,joystick_y,0
238669.792287,1.437777,performance,track,cursor_in_target,1
238669.792357,1.437777,performance,track,center_deviation,4.79018
238669.793147,1.437777,performance,resman,a_in_tolerance,1
238669.793199,1.437777,performance,resman,a_deviation,-11
238669.793292,1.437777,performance,resman,b_in_tolerance,1
238669.79333,1.437777,performance,resman,b_deviation,-11
238669.825424,1.47109,performance,sysmon,event_occured,0
238669.826336,1.47109,state,sysmon,scale1,6
238669.826398,1.47109,state,sysmon,scale2,4
238669.826448,1.47109,state,sysmon,scale3,6
238669.826494,1.47109,state,sysmon,scale4,4
238669.891775,1.537849,input,track,joystick_x,0
238669.891988,1.537849,input,track,joystick_y,0
238669.892091,1.537849,performance,track,joystick_x,0
238669.892141,1.537849,performance,track,joystick_y,0
238669.892234,1.537849,performance,track,cursor_in_target,1
238669.892305,1.537849,performance,track,center_deviation,5.984735
238669.893152,1.537849,performance,resman,a_in_tolerance,1
238669.893196,1.537849,performance,resman,a_deviation,-12
238669.893281,1.537849,performance,resman,b_in_tolerance,1
238669.89332,1.537849,performance,resman,b_deviation,-12
238669.942037,1.587718,performance,sysmon,event_occured,0
238669.943114,1.587718,state,sysmon,scale1,5
238669.943259,1.587718,state,sysmon,scale2,3
238669.943315,1.587718,state,sysmon,scale3,7
238669.943367,1.587718,state,sysmon,scale4,5
238670.008312,1.65441,input,track,joystick_x,0
238670.008431,1.65441,input,track,joystick_y,0
238670.008482,1.65441,performance,track,joystick_x,0
238670.008516,1.65441,performance,track,joystick_y,0
238670.008578,1.65441,performance,track,cursor_in_target,1
238670.008624,1.65441,performance,track,center_deviation,7.184518
238670.00938,1.65441,performance,resman,a_in_tolerance,1
238670.009446,1.65441,performance,resman,a_deviation,-13
238670.009685,1.65441,performance,resman,b_in_tolerance,1
238670.009756,1.65441,performance,resman,b_deviation,-13
238670.058741,1.70438,performance,sysmon,event_occured,0
238670.059756,1.70438,state,sysmon,scale1,4
238670.059831,1.70438,state,sysmon,scale2,4
238670.059889,1.70438,state,sysmon,scale3,6
238670.059943,1.70438,state,sysmon,scale4,4
238670.10849,1.75458,input,track,joystick_x,0
238670.108636,1.75458,input,track,joystick_y,0
238670.108692,1.75458,performance,track,joystick_x,0
238670.108726,1.75458,performance,track,joystick_y,0
238670.108791,1.75458,performance,track,cursor_in_target,1
238670.108839,1.75458,performance,track,center_deviation,8.387032
238670.109718,1.75458,performance,resman,a_in_tolerance,1
238670.109777,1.75458,performance,resman,a_deviation,-14
238670.109884,1.75458,performance,resman,b_in_tolerance,1
238670.109931,1.75458,performance,resman,b_deviation,-14
238670.158809,1.804409,performance,sysmon,event_occured,0
238670.159829,1.804409,state,sysmon,scale1,5
238670.159893,1.804409,state,sysmon,scale2,5
238670.159945,1.804409,state,sysmon,scale3,5
238670.159991,1.804409,state,sysmon,scale4,3
238670.224919,1.87101,input,track,joystick_x,0
238670.22506,1.87101,input,track,joystick_y,0
238670.225145,1.87101,performance,track,joystick_x,0
238670.225194,1.87101,performance,track,joystick_y,0
238670.225282,1.87101,performance,track,cursor_in_target,1
238670.225346,1.87101,performance,track,center_deviation,9.591007
238670.226309,1.87101,performance,resman,a_in_tolerance,1
238670.226358,1.87101,performance,resman,a_deviation,-15
238670.226432,1.87101,performance,resman,b_in_tolerance,1
238670.226467,1.87101,performance,resman,b_deviation,-15
238670.275371,1.921112,performance,sysmon,event_occured,0
238670.276377,1.921112,state,sysmon,scale1,6
238670.276458,1.921112,state,sysmon,scale2,4
238670.276523,1.921112,state,sysmon,scale3,4
238670.276582,1.921112,state,sysmon,scale4,4
238670.341396,1.98749,input,track,joystick_x,0
238670.34154,1.98749,input,track,joystick_y,0
238670.341609,1.98749,performance,track,joystick_x,0
238670.341658,1.98749,performance,track,joystick_y,0
238670.341752,1.98749,performance,track,cursor_in_target,1
238670.341814,1.98749,performance,track,center_deviation,10.795725
238670.342599,1.98749,performance,resman,a_in_tolerance,1
238670.342676,1.98749,performance,resman,a_deviation,-16
238670.342782,1.98749,performance,resman,b_in_tolerance,1
238670.342831,1.98749,performance,resman,b_deviation,-16
238670.375406,2.021201,performance,sysmon,event_occured,0
238670.376367,2.021201,state,sysmon,scale1,7
238670.376451,2.021201,state,sysmon,scale2,3
238670.376519,2.021201,state,sysmon,scale3,3
238670.376579,2.021201,state,sysmon,scale4,3
238670.441427,2.087519,input,track,joystick_x,0
238670.44157,2.087519,input,track,joystick_y,0
238670.441621,2.087519,performance,track,joystick_x,0
238670.441658,2.087519,performance,track,joystick_y,0
238670.441721,2.087519,performance,track,cursor_in_target,1
238670.441767,2.087519,performance,track,center_deviation,12.000738
238670.442547,2.087519,performance,resman,a_in_tolerance,1
238670.442634,2.087519,performance,resman,a_deviation,-17
238670.442745,2.087519,performance,resman,b_in_tolerance,1
238670.442785,2.087519,performance,resman,b_deviation,-17
238670.491956,2.137725,performance,sysmon,event_occured,0
238670.492935,2.137725,state,sysmon,scale1,6
238670.493026,2.137725,state,sysmon,scale2,4
238670.493091,2.137725,state,sysmon,scale3,4
238670.493142,2.137725,state,sysmon,scale4,4
238670.54143,2.187523,input,track,joystick_x,0
238670.541617,2.187523,input,track,joystick_y,0
238670.541697,2.187523,performance,track,joystick_x,0
238670.541746,2.187523,performance,track,joystick_y,0
238670.541835,2.187523,performance,track,cursor_in_target,1
238670.541907,2.187523,performance,track,center_deviation,13.205749
238670.542751,2.187523,performance,resman,a_in_tolerance,1
238670.54279,2.187523,performance,resman,a_deviation,-18
238670.542869,2.187523,performance,resman,b_in_tolerance,1
238670.542905,2.187523,performance,resman,b_deviation,-18
238670.608661,2.254334,performance,sysmon,event_occured,0
238670.609646,2.254334,state,sysmon,scale1,7
238670.609727,2.254334,state,sysmon,scale2,5
238670.60981,2.254334,state,sysmon,scale3,5
238670.609873,2.254334,state,sysmon,scale4,5
238670.657993,2.304087,input,track,joystick_x,0
238670.658196,2.304087,input,track,joystick_y,0
238670.658271,2.304087,performance,track,joystick_x,0
238670.65832,2.304087,performance,track,joystick_y,0
238670.658403,2.304087,performance,track,cursor_in_target,1
238670.658469,2.304087,performance,track,center_deviation,14.410547
238670.659271,2.304087,performance,resman,a_in_tolerance,1
238670.659324,2.304087,performance,resman,a_deviation,-19
238670.659429,2.304087,performance,resman,b_in_tolerance,1
238670.659477,2.304087,performance,resman,b_deviation,-19
238670.725313,2.371027,performance,sysmon,event_occured,0
238670.726311,2.371027,state,sysmon,scale1,6
238670.726392,2.371027,state,sysmon,scale2,4
238670.726442,2.371027,state,sysmon,scale3,4
238670.72649,2.371027,state,sysmon,scale4,4
238670.75811,2.404205,input,track,joystick_x,0
238670.758263,2.404205,input,track,joystick_y,0
238670.758316,2.404205,performance,track,joystick_x,0
238670.758353,2.404205,performance,track,joystick_y,0
238670.75842,2.404205,performance,track,cursor_in_target,1
238670.758467,2.404205,performance,track,center_deviation,15.614975
238670.759287,2.404205,performance,resman,a_in_tolerance,1
238670.759372,2.404205,performance,resman,a_deviation,-20
238670.759479,2.404205,performance,resman,b_in_tolerance,1
238670.759528,2.404205,performance,resman,b_deviation,-20
238670.841683,2.48745,performance,sysmon,event_occured,0
238670.842608,2.48745,state,sysmon,scale1,5
238670.842694,2.48745,state,sysmon,scale2,3
238670.842761,2.48745,state,sysmon,scale3,5
238670.842823,2.48745,state,sysmon,scale4,3
238670.858196,2.50429,input,track,joystick_x,0
238670.858383,2.50429,input,track,joystick_y,0
238670.858457,2.50429,performance,track,joystick_x,0
238670.858508,2.50429,performance,track,joystick_y,0
238670.858593,2.50429,performance,track,cursor_in_target,1
238670.858661,2.50429,performance,track,center_deviation,16.81891
238670.859478,2.50429,performance,resman,a_in_tolerance,1
238670.859533,2.50429,performance,resman,a_deviation,-21
238670.859628,2.50429,performance,resman,b_in_tolerance,1
238670.859668,2.50429,performance,resman,b_deviation,-21
238670.941805,2.58754,performance,sysmon,event_occured,0
238670.942747,2.58754,state,sysmon,scale1,6
238670.942832,2.58754,state,sysmon,scale2,4
238670.942898,2.58754,state,sysmon,scale3,4
238670.94297,2.58754,state,sysmon,scale4,4
