logtime,scenario_time,type,module,address,value
2817.875402,0,scenario_path,,,includes/scenarios/scenario_hard.txt
2817.876257,0,seed_value,communications,,
2817.876293,0,seed_output,communications,,RKY252
2817.876387,0,seed_value,communications,,
2817.876405,0,seed_output,communications,,KBA410
2817.876493,0,seed_value,communications,,
2817.876508,0,seed_output,communications,,UNN115
2817.876591,0,seed_value,communications,,
2817.876604,0,seed_output,communications,,GIM033
2817.876685,0,seed_value,communications,,
2817.876698,0,seed_output,communications,,OSQ034
2817.876786,0,seed_value,communications,,
2817.876801,0,seed_output,communications,,UDA433
2817.876883,0,seed_value,communications,,
2817.876896,0,seed_output,communications,,BJW275
2817.876983,0,seed_value,communications,,
2817.876997,0,seed_output,communications,,INP414
2817.877077,0,seed_value,communications,,
2817.877089,0,seed_output,communications,,CMB993
2817.877168,0,seed_value,communications,,
2817.877181,0,seed_output,communications,,LCN879
2817.877266,0,seed_value,communications,,
2817.877279,0,seed_output,communications,,CLN158
2817.877365,0,seed_value,communications,,
2817.877378,0,seed_output,communications,,HQR233
2817.877459,0,seed_value,communications,,
2817.877473,0,seed_output,communications,,IBX875
2817.877508,0,seed_value,communications,,
2817.87752,0,seed_output,communications,,124.539524
2817.877545,0,seed_value,communications,,
2817.877555,0,seed_output,communications,,123.339126
2817.877576,0,seed_value,communications,,
2817.877586,0,seed_output,communications,,123.912144
2817.877606,0,seed_value,communications,,
2817.877615,0,seed_output,communications,,117.532315
2817.879508,0,version,,,1.3.0
2819.611018,0,dialog,,,OpenMATB end
2819.624023,0.033373,event,sysmon,feedbacks-positive-color,"(0, 255, 0, 255)"
2821.977477,0.033373,dialog,,,Warning end
2821.977846,0.050371,event,sysmon,feedbacks-negative-color,"(255, 0, 0, 255)"
2821.977929,0.050371,manual,,,end
