logtime,scenario_time,type,module,address,value
952.489961,0.299462,state,sysmon,"scale1, arrow",6
952.490014,0.299462,state,sysmon,"scale2, arrow",4
952.490061,0.299462,state,sysmon,"scale3, arrow",6
952.490107,0.299462,state,sysmon,"scale4, arrow",6
952.594142,0.40396,state,sysmon,"scale1, arrow",5
952.594273,0.40396,state,sysmon,"scale2, arrow",5
952.594324,0.40396,state,sysmon,"scale3, arrow",5
952.594368,0.40396,state,sysmon,"scale4, arrow",7
952.697254,0.50648,state,sysmon,"scale1, arrow",4
952.697307,0.50648,state,sysmon,"scale2, arrow",4
952.697353,0.50648,state,sysmon,"scale3, arrow",4
952.697395,0.50648,state,sysmon,"scale4, arrow",6
952.798059,0.606866,state,sysmon,"scale1, arrow",3
952.798111,0.606866,state,sysmon,"scale2, arrow",3
952.798155,0.606866,state,sysmon,"scale3, arrow",3
952.798196,0.606866,state,sysmon,"scale4, arrow",7
952.914253,0.723088,state,sysmon,"scale1, arrow",4
952.9143,0.723088,state,sysmon,"scale2, arrow",4
952.91434,0.723088,state,sysmon,"scale3, arrow",4
952.914378,0.723088,state,sysmon,"scale4, arrow",6
953.014336,0.823246,state,sysmon,"scale1, arrow",5
953.014402,0.823246,state,sysmon,"scale2, arrow",3
953.014447,0.823246,state,sysmon,"scale3, arrow",3
953.014487,0.823246,state,sysmon,"scale4, arrow",7
953.114533,0.923288,state,sysmon,"scale1, arrow",4
953.114586,0.923288,state,sysmon,"scale2, arrow",4
953.114628,0.923288,state,sysmon,"scale3, arrow",4
953.114669,0.923288,state,sysmon,"scale4, arrow",6
953.215755,1.023634,state,sysmon,"scale1, arrow",3
953.215806,1.023634,state,sysmon,"scale2, arrow",5
953.215849,1.023634,state,sysmon,"scale3, arrow",5
953.215889,1.023634,state,sysmon,"scale4, arrow",7
953.331631,1.140182,state,sysmon,"scale1, arrow",4
953.331685,1.140182,state,sysmon,"scale2, arrow",4
953.331728,1.140182,state,sysmon,"scale3, arrow",6
953.331769,1.140182,state,sysmon,"scale4, arrow",6
953.447889,1.256347,state,sysmon,"scale1, arrow",3
953.447941,1.256347,state,sysmon,"scale2, arrow",5
953.447986,1.256347,state,sysmon,"scale3, arrow",7
953.448044,1.256347,state,sysmon,"scale4, arrow",5
953.548032,1.356558,state,sysmon,"scale1, arrow",4
953.548088,1.356558,state,sysmon,"scale2, arrow",4
953.548136,1.356558,state,sysmon,"scale3, arrow",6
953.548179,1.356558,state,sysmon,"scale4, arrow",4
953.664653,1.473238,state,sysmon,"scale1, arrow",3
953.664703,1.473238,state,sysmon,"scale2, arrow",3
953.664747,1.473238,state,sysmon,"scale3, arrow",7
953.664788,1.473238,state,sysmon,"scale4, arrow",5
953.765186,1.573601,state,sysmon,"scale1, arrow",4
953.765242,1.573601,state,sysmon,"scale2, arrow",4
953.765287,1.573601,state,sysmon,"scale3, arrow",6
953.76533,1.573601,state,sysmon,"scale4, arrow",4
953.881539,1.690197,state,sysmon,"scale1, arrow",5
953.881592,1.690197,state,sysmon,"scale2, arrow",5
953.881636,1.690197,state,sysmon,"scale3, arrow",5
953.881679,1.690197,state,sysmon,"scale4, arrow",3
953.99865,1.80719,state,sysmon,"scale1, arrow",4
953.998701,1.80719,state,sysmon,"scale2, arrow",6
953.998747,1.80719,state,sysmon,"scale3, arrow",4
953.998788,1.80719,state,sysmon,"scale4, arrow",4
954.11462,1.923258,state,sysmon,"scale1, arrow",5
954.114675,1.923258,state,sysmon,"scale2, arrow",5
954.11472,1.923258,state,sysmon,"scale3, arrow",3
954.114761,1.923258,state,sysmon,"scale4, arrow",5
954.215121,2.023699,state,sysmon,"scale1, arrow",4
954.215255,2.023699,state,sysmon,"scale2, arrow",6
954.215302,2.023699,state,sysmon,"scale3, arrow",4
954.215345,2.023699,state,sysmon,"scale4, arrow",4
954.331371,2.139964,state,sysmon,"scale1, arrow",5
954.331424,2.139964,state,sysmon,"scale2, arrow",7
954.331467,2.139964,state,sysmon,"scale3, arrow",3
954.331507,2.139964,state,sysmon,"scale4, arrow",3
