logtime,scenario_time,type,module,address,value
11488.193316,0,scenario_path,,,includes/scenarios/scenario_hard.txt
11488.193873,0,seed_value,communications,,
11488.193898,0,seed_output,communications,,OSQ034
11488.194005,0,seed_value,communications,,
11488.194021,0,seed_output,communications,,UDA433
11488.19411,0,seed_value,communications,,
11488.194125,0,seed_output,communications,,BJW275
11488.194221,0,seed_value,communications,,
11488.194236,0,seed_output,communications,,INP414
11488.194325,0,seed_value,communications,,
11488.194341,0,seed_output,communications,,CMB993
11488.194423,0,seed_value,communications,,
11488.194437,0,seed_output,communications,,LCN879
11488.194524,0,seed_value,communications,,
11488.194538,0,seed_output,communications,,CLN158
11488.194624,0,seed_value,communications,,
11488.194637,0,seed_output,communications,,HQR233
11488.194718,0,seed_value,communications,,
11488.194732,0,seed_output,communications,,IBX875
11488.194819,0,seed_value,communications,,
11488.194832,0,seed_output,communications,,EOR477
11488.194913,0,seed_value,communications,,
11488.194926,0,seed_output,communications,,CGE412
11488.194959,0,seed_value,communications,,
11488.19497,0,seed_output,communications,,126.544737
11488.194996,0,seed_value,communications,,
11488.195006,0,seed_output,communications,,114.085686
11488.195027,0,seed_value,communications,,
11488.195036,0,seed_output,communications,,121.299595
11488.195058,0,seed_value,communications,,
11488.195067,0,seed_output,communications,,119.0496
11488.197837,0,version,,,1.3.0
11490.972344,0,dialog,,,OpenMATB end
11490.990824,0.017225,event,sysmon,feedbacks-positive-color,"(0, 255, 0, 255)"
11496.954756,0.017225,dialog,,,Error(s) end
11496.955129,0.034543,event,sysmon,feedbacks-negative-color,"(255, 0, 0, 255)"
11496.955219,0.034543,manual,,,end
