logtime,scenario_time,type_attribute,module,address,value
247235.894156,1.05424,performance,resman,a_in_tolerance,1
247235.8942,1.05424,performance,resman,a_deviation,-8
247235.894281,1.05424,performance,resman,b_in_tolerance,1
247235.894316,1.05424,performance,resman,b_deviation,-8
247235.92707,1.087521,performance,sysmon,event_occured,0
247235.9278,1.087521,state,sysmon,scale1,4
247235.927859,1.087521,state,sysmon,scale2,4
247235.927907,1.087521,state,sysmon,scale3,6
247235.927952,1.087521,state,sysmon,scale4,6
247235.928237,1.087521,input,track,joystick_x,0
247235.928299,1.087521,input,track,joystick_y,0
247235.928346,1.087521,performance,track,joystick_x,0
247235.928379,1.087521,performance,track,joystick_y,0
247235.928436,1.087521,performance,track,cursor_in_target,1
247235.928478,1.087521,performance,track,center_deviation,1.394005
247236.010919,1.171012,performance,resman,a_in_tolerance,1
247236.010965,1.171012,performance,resman,a_deviation,-9
247236.011044,1.171012,performance,resman,b_in_tolerance,1
247236.01108,1.171012,performance,resman,b_deviation,-9
247236.02795,1.188373,performance,sysmon,event_occured,0
247236.028771,1.188373,state,sysmon,scale1,5
247236.028828,1.188373,state,sysmon,scale2,5
247236.028873,1.188373,state,sysmon,scale3,5
247236.028915,1.188373,state,sysmon,scale4,5
247236.029185,1.188373,input,track,joystick_x,0
247236.029244,1.188373,input,track,joystick_y,0
247236.02929,1.188373,performance,track,joystick_x,0
247236.029323,1.188373,performance,track,joystick_y,0
247236.029378,1.188373,performance,track,cursor_in_target,1
247236.029418,1.188373,performance,track,center_deviation,2.450629
247236.127658,1.287665,performance,resman,a_in_tolerance,1
247236.127707,1.287665,performance,resman,a_deviation,-10
247236.127787,1.287665,performance,resman,b_in_tolerance,1
247236.127822,1.287665,performance,resman,b_deviation,-10
247236.143983,1.304428,performance,sysmon,event_occured,0
247236.14494,1.304428,state,sysmon,scale1,4
247236.144996,1.304428,state,sysmon,scale2,6
247236.145043,1.304428,state,sysmon,scale3,4
247236.145089,1.304428,state,sysmon,scale4,6
247236.145351,1.304428,input,track,joystick_x,0
247236.145413,1.304428,input,track,joystick_y,0
247236.145458,1.304428,performance,track,joystick_x,0
247236.14549,1.304428,performance,track,joystick_y,0
