logtime,scenario_time,type_attribute,module,address,value
222437.669137,1.070399,performance,resman,a_in_tolerance,1
222437.669202,1.070399,performance,resman,a_deviation,-8
222437.669289,1.070399,performance,resman,b_in_tolerance,1
222437.669331,1.070399,performance,resman,b_deviation,-8
222437.670766,1.070399,input,track,joystick_x,0
222437.670824,1.070399,input,track,joystick_y,0
222437.67087,1.070399,performance,track,joystick_x,0
222437.670903,1.070399,performance,track,joystick_y,0
222437.670966,1.070399,performance,track,cursor_in_target,1
222437.671009,1.070399,performance,track,center_deviation,1.394005
222437.685987,1.087697,performance,sysmon,event_occured,0
222437.686186,1.087697,performance,sysmon,response_time,0
222437.686971,1.087697,state,sysmon,scale1,6
222437.687031,1.087697,state,sysmon,scale2,4
222437.687085,1.087697,state,sysmon,scale3,4
222437.68713,1.087697,state,sysmon,scale4,4
222437.785456,1.186763,performance,resman,a_in_tolerance,1
222437.785527,1.186763,performance,resman,a_deviation,-9
222437.785755,1.186763,performance,resman,b_in_tolerance,1
222437.785795,1.186763,performance,resman,b_deviation,-9
222437.787274,1.186763,input,track,joystick_x,0
222437.78733,1.186763,input,track,joystick_y,0
222437.787376,1.186763,performance,track,joystick_x,0
222437.787411,1.186763,performance,track,joystick_y,0
222437.787468,1.186763,performance,track,cursor_in_target,1
222437.787508,1.186763,performance,track,center_deviation,2.450629
222437.802025,1.203727,performance,sysmon,event_occured,0
222437.80222,1.203727,performance,sysmon,response_time,0
222437.802944,1.203727,state,sysmon,scale1,7
222437.80303,1.203727,state,sysmon,scale2,3
222437.80312,1.203727,state,sysmon,scale3,3
222437.803173,1.203727,state,sysmon,scale4,3
222437.885611,1.286912,performance,resman,a_in_tolerance,1
222437.885683,1.286912,performance,resman,a_deviation,-10
222437.885774,1.286912,performance,resman,b_in_tolerance,1
222437.885812,1.286912,performance,resman,b_deviation,-10
222437.887228,1.286912,input,track,joystick_x,0
222437.887285,1.286912,input,track,joystick_y,0
222437.887332,1.286912,performance,track,joystick_x,0
222437.887365,1.286912,performance,track,joystick_y,0
222437.887424,1.286912,performance,track,cursor_in_target,1
222437.887465,1.286912,performance,track,center_deviation,3.60659
222437.918466,1.320176,performance,sysmon,event_occured,0
222437.918687,1.320176,performance,sysmon,response_time,0
222437.919486,1.320176,state,sysmon,scale1,6
222437.919565,1.320176,state,sysmon,scale2,4
