2.801227,0.018155,event,sysmon,feedbacks-positive-color,"(0, 255, 0, 255)"
9.109975,0.036309,event,sysmon,feedbacks-negative-color,"(255, 0, 0, 255)"
9.345487,0.266986,aoi,sysmon,foreground,"(0, 820.8, 537, 432.0)"
9.347214,0.266986,aoi,sysmon,overdue,"(0, 820.8, 537, 432.0)"
9.353948,0.266986,aoi,sysmon,task_title,"(0, 864.0, 537, 820.8)"
9.35597,0.266986,aoi,sysmon,automode,"(228.225, 474.12, 308.775, 452.52)"
9.361308,0.266986,aoi,sysmon,scale1,"(40.275, 684.72, 93.975, 490.32)"
9.365633,0.266986,aoi,sysmon,scale2,"(174.525, 684.72, 228.22500000000002, 490.32)"
9.370118,0.266986,aoi,sysmon,scale3,"(308.775, 684.72, 362.47499999999997, 490.32)"
9.374336,0.266986,aoi,sysmon,scale4,"(443.025, 684.72, 496.72499999999997, 490.32)"
9.378395,0.266986,aoi,sysmon,light1,"(26.849999999999994, 781.9200000000001, 241.65, 723.6)"
9.381743,0.266986,aoi,sysmon,light2,"(295.35, 781.9200000000001, 510.15000000000003, 723.6)"
9.381858,0.266986,parameter,sysmon,title,System monitoring
9.381896,0.266986,parameter,sysmon,taskplacement,topleft
9.381932,0.266986,parameter,sysmon,taskupdatetime,200
9.381975,0.266986,parameter,sysmon,taskfeedback-overdue-active,0
9.382012,0.266986,parameter,sysmon,taskfeedback-overdue-color,"(241, 100, 100, 255)"
9.382051,0.266986,parameter,sysmon,taskfeedback-overdue-delayms,2000
9.382086,0.266986,parameter,sysmon,taskfeedback-overdue-blinkdurationms,1000
9.382123,0.266986,parameter,sysmon,taskfeedback-overdue-_nexttoggletime,0
9.382158,0.266986,parameter,sysmon,taskfeedback-overdue-_is_visible,0
9.382194,0.266986,parameter,sysmon,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x00000178E832D400>
9.382238,0.266986,parameter,sysmon,alerttimeout,10000
9.382273,0.266986,parameter,sysmon,automaticsolver,0
9.382306,0.266986,parameter,sysmon,automaticsolverdelay,1000
9.382341,0.266986,parameter,sysmon,displayautomationstate,1
9.382374,0.266986,parameter,sysmon,allowanykey,0
9.382407,0.266986,parameter,sysmon,feedbackduration,1500
9.382443,0.266986,parameter,sysmon,feedbacks-positive-active,1
9.382477,0.266986,parameter,sysmon,feedbacks-positive-color,"(0, 255, 0, 255)"
9.382516,0.266986,parameter,sysmon,feedbacks-negative-active,1
9.382552,0.266986,parameter,sysmon,feedbacks-negative-color,"(255, 0, 0, 255)"
9.382592,0.266986,parameter,sysmon,lights-1-name,F5
9.382626,0.266986,parameter,sysmon,lights-1-failure,0
9.38266,0.266986,parameter,sysmon,lights-1-default,on
9.382692,0.266986,parameter,sysmon,lights-1-oncolor,"(142, 219, 176, 255)"
9.382729,0.266986,parameter,sysmon,lights-1-key,F5
9.382762,0.266986,parameter,sysmon,lights-1-on,1
9.382796,0.266986,parameter,sysmon,lights-1-_failuretimer,
9.382829,0.266986,parameter,sysmon,lights-1-_onfailure,0
9.382862,0.266986,parameter,sysmon,lights-1-_milliresponsetime,0
9.382897,0.266986,parameter,sysmon,lights-1-_freezetimer,
9.382931,0.266986,parameter,sysmon,lights-1-widget,<core.widgets.light.Light object at 0x00000178E82205E0>
9.382973,0.266986,parameter,sysmon,lights-2-name,F6
9.383006,0.266986,parameter,sysmon,lights-2-failure,0
9.38304,0.266986,parameter,sysmon,lights-2-default,off
9.383073,0.266986,parameter,sysmon,lights-2-oncolor,"(241, 100, 100, 255)"
9.383109,0.266986,parameter,sysmon,lights-2-key,F6
9.383141,0.266986,parameter,sysmon,lights-2-on,0
9.383298,0.266986,parameter,sysmon,lights-2-_failuretimer,
9.38334,0.266986,parameter,sysmon,lights-2-_onfailure,0
9.383375,0.266986,parameter,sysmon,lights-2-_milliresponsetime,0
9.383411,0.266986,parameter,sysmon,lights-2-_freezetimer,
9.383445,0.266986,parameter,sysmon,lights-2-widget,<core.widgets.light.Light object at 0x00000178E821A130>
9.38349,0.266986,parameter,sysmon,scales-1-name,F1
9.383523,0.266986,parameter,sysmon,scales-1-failure,0
9.383557,0.266986,parameter,sysmon,scales-1-side,0
9.38359,0.266986,parameter,sysmon,scales-1-key,F1
9.383622,0.266986,parameter,sysmon,scales-1-_failuretimer,
9.383655,0.266986,parameter,sysmon,scales-1-_onfailure,0
9.383688,0.266986,parameter,sysmon,scales-1-_milliresponsetime,0
9.383723,0.266986,parameter,sysmon,scales-1-_freezetimer,
9.383779,0.266986,parameter,sysmon,scales-1-_pos,5
9.383817,0.266986,parameter,sysmon,scales-1-_zone,0
9.38385,0.266986,parameter,sysmon,scales-1-_feedbacktimer,
9.383891,0.266986,parameter,sysmon,scales-1-_feedbacktype,
9.383918,0.266986,parameter,sysmon,scales-1-widget,<core.widgets.scale.Scale object at 0x00000178E7775AF0>
9.383951,0.266986,parameter,sysmon,scales-2-name,F2
9.383975,0.266986,parameter,sysmon,scales-2-failure,0
9.383999,0.266986,parameter,sysmon,scales-2-side,0
9.384024,0.266986,parameter,sysmon,scales-2-key,F2
9.384047,0.266986,parameter,sysmon,scales-2-_failuretimer,
9.384071,0.266986,parameter,sysmon,scales-2-_onfailure,0
9.384095,0.266986,parameter,sysmon,scales-2-_milliresponsetime,0
9.384119,0.266986,parameter,sysmon,scales-2-_freezetimer,
9.384142,0.266986,parameter,sysmon,scales-2-_pos,5
9.384166,0.266986,parameter,sysmon,scales-2-_zone,0
9.384192,0.266986,parameter,sysmon,scales-2-_feedbacktimer,
9.384215,0.266986,parameter,sysmon,scales-2-_feedbacktype,
9.384239,0.266986,parameter,sysmon,scales-2-widget,<core.widgets.scale.Scale object at 0x00000178E820E7C0>
9.384268,0.266986,parameter,sysmon,scales-3-name,F3
9.384291,0.266986,parameter,sysmon,scales-3-failure,0
9.384315,0.266986,parameter,sysmon,scales-3-side,0
9.384338,0.266986,parameter,sysmon,scales-3-key,F3
9.384361,0.266986,parameter,sysmon,scales-3-_failuretimer,
9.384384,0.266986,parameter,sysmon,scales-3-_onfailure,0
9.384407,0.266986,parameter,sysmon,scales-3-_milliresponsetime,0
9.384431,0.266986,parameter,sysmon,scales-3-_freezetimer,
9.384454,0.266986,parameter,sysmon,scales-3-_pos,5
9.384477,0.266986,parameter,sysmon,scales-3-_zone,0
9.3845,0.266986,parameter,sysmon,scales-3-_feedbacktimer,
9.384523,0.266986,parameter,sysmon,scales-3-_feedbacktype,
9.384546,0.266986,parameter,sysmon,scales-3-widget,<core.widgets.scale.Scale object at 0x00000178E8211E20>
9.384576,0.266986,parameter,sysmon,scales-4-name,F4
9.3846,0.266986,parameter,sysmon,scales-4-failure,0
9.384624,0.266986,parameter,sysmon,scales-4-side,0
9.384647,0.266986,parameter,sysmon,scales-4-key,F4
9.38467,0.266986,parameter,sysmon,scales-4-_failuretimer,
9.384693,0.266986,parameter,sysmon,scales-4-_onfailure,0
9.384717,0.266986,parameter,sysmon,scales-4-_milliresponsetime,0
9.384741,0.266986,parameter,sysmon,scales-4-_freezetimer,
9.384764,0.266986,parameter,sysmon,scales-4-_pos,5
9.384787,0.266986,parameter,sysmon,scales-4-_zone,0
9.384811,0.266986,parameter,sysmon,scales-4-_feedbacktimer,
9.384834,0.266986,parameter,sysmon,scales-4-_feedbacktype,
9.384858,0.266986,parameter,sysmon,scales-4-widget,<core.widgets.scale.Scale object at 0x00000178E8217F40>
9.385255,0.266986,state,sysmon,"foreground, visibility",1
9.385497,0.266986,state,sysmon,"overdue, visibility",1
9.392118,0.266986,event,sysmon,self,start
9.398809,0.323951,seed_value,sysmon,,
9.398849,0.323951,seed_output,sysmon,,1
9.398908,0.323951,seed_value,sysmon,,
9.398941,0.323951,seed_output,sysmon,,1
9.398996,0.323951,seed_value,sysmon,,
9.399027,0.323951,seed_output,sysmon,,1
9.39908,0.323951,seed_value,sysmon,,
9.399115,0.323951,seed_output,sysmon,,-1
9.399206,0.323951,state,sysmon,"foreground, visibility",0
9.400584,0.323951,state,sysmon,"automode, text",MANUAL
9.400707,0.323951,state,sysmon,"overdue, visibility",0
9.400797,0.323951,state,sysmon,"scale1, arrow",6
9.400855,0.323951,state,sysmon,"scale2, arrow",6
9.400906,0.323951,state,sysmon,"scale3, arrow",6
