logtime,scenario_time,type,module,address,value
0.825808,0,scenario_path,,,includes\scenarios\scenario_hard.txt
0.82652,0,seed_value,communications,,
0.826569,0,seed_output,communications,,DXE892
0.826708,0,seed_value,communications,,
0.826732,0,seed_output,communications,,RZJ909
0.826848,0,seed_value,communications,,
0.826869,0,seed_output,communications,,APD620
0.82699,0,seed_value,communications,,
0.827011,0,seed_output,communications,,SFU347
0.827132,0,seed_value,communications,,
0.827153,0,seed_output,communications,,RKY252
0.827268,0,seed_value,communications,,
0.827289,0,seed_output,communications,,KBA410
0.827511,0,seed_value,communications,,
0.827538,0,seed_output,communications,,UNN115
0.827662,0,seed_value,communications,,
0.827683,0,seed_output,communications,,GIM033
0.827799,0,seed_value,communications,,
0.82782,0,seed_output,communications,,OSQ034
0.827942,0,seed_value,communications,,
0.827963,0,seed_output,communications,,UDA433
0.828078,0,seed_value,communications,,
0.828099,0,seed_output,communications,,BJW275
0.828148,0,seed_value,communications,,
0.828166,0,seed_output,communications,,129.671447
0.828202,0,seed_value,communications,,
0.828218,0,seed_output,communications,,126.806419
0.828251,0,seed_value,communications,,
0.828266,0,seed_output,communications,,111.275758
0.828299,0,seed_value,communications,,
0.828314,0,seed_output,communications,,123.895453
0.86624,0,version,,,1.3.0
1.915097,0,dialog,,,OpenMATB end
1.934646,0.018257,event,sysmon,feedbacks-positive-color,"(0, 255, 0, 255)"
2.781589,0.018257,dialog,,,Warning end
2.782101,0.036118,event,sysmon,feedbacks-negative-color,"(255, 0, 0, 255)"
2.797123,0.051116,event,track,cursorcolor,"(0, 153, 0, 255)"
2.813795,0.067795,event,communications,callsignregex,[A-Z][A-Z]\d\d
2.830685,0.084654,event,communications,othercallsignnumber,5
2.846984,0.100976,event,communications,voicegender,male
2.863763,0.117673,event,communications,voiceidiom,english
2.883137,0.134854,aoi,resman,foreground,"(460, 388.8, 1305, 0.0)"
2.884955,0.134854,aoi,resman,overdue,"(460, 388.8, 1305, 0.0)"
2.901687,0.134854,aoi,resman,task_title,"(460, 432.0, 1305, 388.8)"
2.903311,0.134854,aoi,resman,automode,"(804.76, 247.32, 931.51, 225.72)"
2.905047,0.134854,aoi,resman,status_foreground,"(1305, 388.8, 1536, 0.0)"
2.910211,0.134854,aoi,resman,status_title,"(1305, 432.0, 1536, 388.8)"
