logtime,scenario_time,type_attribute,module,address,value
255015.845433,1.07021,performance,resman,a_in_tolerance,1
255015.845477,1.07021,performance,resman,a_deviation,-8
255015.845557,1.07021,performance,resman,b_in_tolerance,1
255015.845592,1.07021,performance,resman,b_deviation,-8
255015.847278,1.07021,input,track,joystick_x,0
255015.84734,1.07021,input,track,joystick_y,0
255015.847387,1.07021,performance,track,joystick_x,0
255015.84742,1.07021,performance,track,joystick_y,0
255015.847494,1.07021,performance,track,cursor_in_target,1
255015.847533,1.07021,performance,track,center_deviation,1.394005
255015.878677,1.103283,performance,sysmon,event_occured,0
255015.879421,1.103283,state,sysmon,scale1,4
255015.879481,1.103283,state,sysmon,scale2,6
255015.879528,1.103283,state,sysmon,scale3,4
255015.879572,1.103283,state,sysmon,scale4,6
255015.96188,1.186608,performance,resman,a_in_tolerance,1
255015.961929,1.186608,performance,resman,a_deviation,-9
255015.962012,1.186608,performance,resman,b_in_tolerance,1
255015.962052,1.186608,performance,resman,b_deviation,-9
255015.963709,1.186608,input,track,joystick_x,0
255015.96377,1.186608,input,track,joystick_y,0
255015.963816,1.186608,performance,track,joystick_x,0
255015.963849,1.186608,performance,track,joystick_y,0
255015.963903,1.186608,performance,track,cursor_in_target,1
255015.963942,1.186608,performance,track,center_deviation,2.450629
255015.979019,1.203672,performance,sysmon,event_occured,0
255015.979818,1.203672,state,sysmon,scale1,5
255015.979881,1.203672,state,sysmon,scale2,5
255015.97993,1.203672,state,sysmon,scale3,3
255015.979977,1.203672,state,sysmon,scale4,7
255016.06193,1.286671,performance,resman,a_in_tolerance,1
255016.061977,1.286671,performance,resman,a_deviation,-10
255016.062059,1.286671,performance,resman,b_in_tolerance,1
255016.062095,1.286671,performance,resman,b_deviation,-10
255016.063744,1.286671,input,track,joystick_x,0
255016.063804,1.286671,input,track,joystick_y,0
255016.063849,1.286671,performance,track,joystick_x,0
255016.063883,1.286671,performance,track,joystick_y,0
255016.063937,1.286671,performance,track,cursor_in_target,1
255016.063976,1.286671,performance,track,center_deviation,3.60659
255016.095453,1.320113,performance,sysmon,event_occured,0
255016.096284,1.320113,state,sysmon,scale1,6
255016.096344,1.320113,state,sysmon,scale2,4
255016.096397,1.320113,state,sysmon,scale3,4
255016.096443,1.320113,state,sysmon,scale4,6
255016.178665,1.403388,performance,resman,a_in_tolerance,1
255016.178709,1.403388,performance,resman,a_deviation,-11
255016.178791,1.403388,performance,resman,b_in_tolerance,1
255016.17883,1.403388,performance,resman,b_deviation,-11
255016.180658,1.403388,input,track,joystick_x,0
255016.180719,1.403388,input,track,joystick_y,0
255016.180764,1.403388,performance,track,joystick_x,0
255016.180796,1.403388,performance,track,joystick_y,0
255016.180915,1.403388,performance,track,cursor_in_target,1
255016.18096,1.403388,performance,track,center_deviation,4.79018
255016.212263,1.436808,performance,sysmon,event_occured,0
255016.213004,1.436808,state,sysmon,scale1,5
255016.213062,1.436808,state,sysmon,scale2,5
255016.213108,1.436808,state,sysmon,scale3,5
255016.213154,1.436808,state,sysmon,scale4,5
255016.278905,1.503625,performance,resman,a_in_tolerance,1
255016.278958,1.503625,performance,resman,a_deviation,-12
255016.279049,1.503625,performance,resman,b_in_tolerance,1
255016.279089,1.503625,performance,resman,b_deviation,-12
255016.280779,1.503625,input,track,joystick_x,0
255016.28084,1.503625,input,track,joystick_y,0
255016.280886,1.503625,performance,track,joystick_x,0
255016.28092,1.503625,performance,track,joystick_y,0
255016.280976,1.503625,performance,track,cursor_in_target,1
255016.281017,1.503625,performance,track,center_deviation,5.984735
255016.312408,1.536939,performance,sysmon,event_occured,0
255016.313128,1.536939,state,sysmon,scale1,4
255016.313189,1.536939,state,sysmon,scale2,6
255016.313238,1.536939,state,sysmon,scale3,4
255016.313284,1.536939,state,sysmon,scale4,4
255016.395383,1.620127,performance,resman,a_in_tolerance,1
255016.395428,1.620127,performance,resman,a_deviation,-13
255016.395507,1.620127,performance,resman,b_in_tolerance,1
255016.395553,1.620127,performance,resman,b_deviation,-13
255016.397217,1.620127,input,track,joystick_x,0
255016.397276,1.620127,input,track,joystick_y,0
255016.397324,1.620127,performance,track,joystick_x,0
255016.397357,1.620127,performance,track,joystick_y,0
255016.397412,1.620127,performance,track,cursor_in_target,1
255016.397451,1.620127,performance,track,center_deviation,7.184518
255016.429366,1.653969,performance,sysmon,event_occured,0
255016.430187,1.653969,state,sysmon,scale1,3
255016.430246,1.653969,state,sysmon,scale2,5
255016.430297,1.653969,state,sysmon,scale3,5
255016.430346,1.653969,state,sysmon,scale4,3
255016.511954,1.736718,performance,resman,a_in_tolerance,1
255016.511998,1.736718,performance,resman,a_deviation,-14
255016.512095,1.736718,performance,resman,b_in_tolerance,1
255016.512128,1.736718,performance,resman,b_deviation,-14
255016.513766,1.736718,input,track,joystick_x,0
255016.513825,1.736718,input,track,joystick_y,0
255016.51387,1.736718,performance,track,joystick_x,0
255016.513903,1.736718,performance,track,joystick_y,0
255016.513958,1.736718,performance,track,cursor_in_target,1
255016.514,1.736718,performance,track,center_deviation,8.387032
255016.545446,1.770077,performance,sysmon,event_occured,0
255016.546226,1.770077,state,sysmon,scale1,4
255016.54629,1.770077,state,sysmon,scale2,4
255016.546342,1.770077,state,sysmon,scale3,4
255016.546391,1.770077,state,sysmon,scale4,4
255016.612165,1.8368,performance,resman,a_in_tolerance,1
255016.612217,1.8368,performance,resman,a_deviation,-15
255016.612297,1.8368,performance,resman,b_in_tolerance,1
255016.612334,1.8368,performance,resman,b_deviation,-15
255016.613945,1.8368,input,track,joystick_x,0
255016.614006,1.8368,input,track,joystick_y,0
255016.614051,1.8368,performance,track,joystick_x,0
255016.614084,1.8368,performance,track,joystick_y,0
255016.614138,1.8368,performance,track,cursor_in_target,1
255016.614177,1.8368,performance,track,center_deviation,9.591007
255016.645446,1.870132,performance,sysmon,event_occured,0
255016.646187,1.870132,state,sysmon,scale1,5
255016.646243,1.870132,state,sysmon,scale2,5
255016.646291,1.870132,state,sysmon,scale3,5
255016.646336,1.870132,state,sysmon,scale4,5
255016.728757,1.953477,performance,resman,a_in_tolerance,1
255016.728809,1.953477,performance,resman,a_deviation,-16
255016.728897,1.953477,performance,resman,b_in_tolerance,1
255016.72894,1.953477,performance,resman,b_deviation,-16
255016.730585,1.953477,input,track,joystick_x,0
255016.730644,1.953477,input,track,joystick_y,0
255016.73069,1.953477,performance,track,joystick_x,0
255016.730722,1.953477,performance,track,joystick_y,0
255016.730776,1.953477,performance,track,cursor_in_target,1
255016.730816,1.953477,performance,track,center_deviation,10.795725
255016.76203,1.986629,performance,sysmon,event_occured,0
255016.762808,1.986629,state,sysmon,scale1,6
255016.762865,1.986629,state,sysmon,scale2,6
255016.762911,1.986629,state,sysmon,scale3,6
255016.762957,1.986629,state,sysmon,scale4,4
255016.828752,2.053498,performance,resman,a_in_tolerance,1
255016.828807,2.053498,performance,resman,a_deviation,-17
255016.828899,2.053498,performance,resman,b_in_tolerance,1
255016.828939,2.053498,performance,resman,b_deviation,-17
255016.830592,2.053498,input,track,joystick_x,0
255016.83065,2.053498,input,track,joystick_y,0
255016.830697,2.053498,performance,track,joystick_x,0
255016.83073,2.053498,performance,track,joystick_y,0
255016.830785,2.053498,performance,track,cursor_in_target,1
255016.830828,2.053498,performance,track,center_deviation,12.000738
255016.878536,2.103212,performance,sysmon,event_occured,0
255016.879264,2.103212,state,sysmon,scale1,5
255016.879323,2.103212,state,sysmon,scale2,5
255016.879373,2.103212,state,sysmon,scale3,5
255016.87942,2.103212,state,sysmon,scale4,5
255016.945237,2.169988,performance,resman,a_in_tolerance,1
255016.945308,2.169988,performance,resman,a_deviation,-18
255016.945465,2.169988,performance,resman,b_in_tolerance,1
255016.94552,2.169988,performance,resman,b_deviation,-18
255016.947085,2.169988,input,track,joystick_x,0
255016.947144,2.169988,input,track,joystick_y,0
255016.94719,2.169988,performance,track,joystick_x,0
255016.947222,2.169988,performance,track,joystick_y,0
255016.947277,2.169988,performance,track,cursor_in_target,1
