logtime,scenario_time,type,module,address,value
38967.695227,0.271477,performance,resman,a_response_time,0
38967.695369,0.271477,performance,resman,a_in_tolerance,1
38967.695476,0.271477,performance,resman,b_response_time,0
38967.695519,0.271477,performance,resman,b_in_tolerance,1
38967.810557,0.386845,performance,resman,a_response_time,0
38967.810659,0.386845,performance,resman,a_in_tolerance,1
38967.810755,0.386845,performance,resman,b_response_time,0
38967.810805,0.386845,performance,resman,b_in_tolerance,1
38967.913581,0.489947,performance,resman,a_response_time,0
38967.913724,0.489947,performance,resman,a_in_tolerance,1
38967.91386,0.489947,performance,resman,b_response_time,0
38967.913918,0.489947,performance,resman,b_in_tolerance,1
38968.030182,0.606549,performance,resman,a_response_time,0
38968.030369,0.606549,performance,resman,a_in_tolerance,1
38968.030508,0.606549,performance,resman,b_response_time,0
38968.030567,0.606549,performance,resman,b_in_tolerance,1
38968.141474,0.717755,performance,resman,a_response_time,0
38968.141659,0.717755,performance,resman,a_in_tolerance,1
38968.14181,0.717755,performance,resman,b_response_time,0
38968.141873,0.717755,performance,resman,b_in_tolerance,1
38968.24669,0.823058,performance,resman,a_response_time,0
38968.246811,0.823058,performance,resman,a_in_tolerance,1
38968.246966,0.823058,performance,resman,b_response_time,0
38968.247124,0.823058,performance,resman,b_in_tolerance,1
38968.363354,0.939686,performance,resman,a_response_time,0
38968.363538,0.939686,performance,resman,a_in_tolerance,1
38968.363679,0.939686,performance,resman,b_response_time,0
38968.363737,0.939686,performance,resman,b_in_tolerance,1
38968.463452,1.039803,performance,resman,a_response_time,0
38968.463618,1.039803,performance,resman,a_in_tolerance,1
38968.463763,1.039803,performance,resman,b_response_time,0
38968.463824,1.039803,performance,resman,b_in_tolerance,1
38968.579803,1.156172,performance,resman,a_response_time,0
38968.579913,1.156172,performance,resman,a_in_tolerance,1
38968.580081,1.156172,performance,resman,b_response_time,0
38968.580142,1.156172,performance,resman,b_in_tolerance,1
38968.693749,1.270127,performance,resman,a_response_time,0
38968.693838,1.270127,performance,resman,a_in_tolerance,1
38968.69391,1.270127,performance,resman,b_response_time,0
38968.69394,1.270127,performance,resman,b_in_tolerance,1
38968.796419,1.37279,performance,resman,a_response_time,0
38968.796533,1.37279,performance,resman,a_in_tolerance,1
38968.796618,1.37279,performance,resman,b_response_time,0
38968.796653,1.37279,performance,resman,b_in_tolerance,1
38968.896484,1.472842,performance,resman,a_response_time,0
38968.896605,1.472842,performance,resman,a_in_tolerance,1
38968.896691,1.472842,performance,resman,b_response_time,0
38968.896728,1.472842,performance,resman,b_in_tolerance,1
38969.01321,1.589577,performance,resman,a_response_time,0
38969.013324,1.589577,performance,resman,a_in_tolerance,1
38969.013408,1.589577,performance,resman,b_response_time,0
38969.013442,1.589577,performance,resman,b_in_tolerance,1
38969.113269,1.689635,performance,resman,a_response_time,0
38969.113408,1.689635,performance,resman,a_in_tolerance,1
38969.113504,1.689635,performance,resman,b_response_time,0
38969.11354,1.689635,performance,resman,b_in_tolerance,1
38969.213332,1.7897,performance,resman,a_response_time,0
38969.213475,1.7897,performance,resman,a_in_tolerance,1
38969.213569,1.7897,performance,resman,b_response_time,0
38969.213605,1.7897,performance,resman,b_in_tolerance,1
38969.329927,1.906301,performance,resman,a_response_time,0
38969.330048,1.906301,performance,resman,a_in_tolerance,1
38969.33017,1.906301,performance,resman,b_response_time,0
38969.330225,1.906301,performance,resman,b_in_tolerance,1
38969.430163,2.006537,performance,resman,a_response_time,0
38969.430288,2.006537,performance,resman,a_in_tolerance,1
38969.430407,2.006537,performance,resman,b_response_time,0
38969.430501,2.006537,performance,resman,b_in_tolerance,1
38969.546564,2.12294,performance,resman,a_response_time,0
38969.546694,2.12294,performance,resman,a_in_tolerance,1
38969.546814,2.12294,performance,resman,b_response_time,0
38969.546871,2.12294,performance,resman,b_in_tolerance,1
38969.650765,2.227081,performance,resman,a_response_time,0
38969.650949,2.227081,performance,resman,a_in_tolerance,1
38969.651085,2.227081,performance,resman,b_response_time,0
38969.651141,2.227081,performance,resman,b_in_tolerance,1
38969.763217,2.339592,performance,resman,a_response_time,0
38969.763345,2.339592,performance,resman,a_in_tolerance,1
38969.763545,2.339592,performance,resman,b_response_time,0
38969.763605,2.339592,performance,resman,b_in_tolerance,1
38969.86343,2.439806,performance,resman,a_response_time,0
38969.863539,2.439806,performance,resman,a_in_tolerance,1
38969.863652,2.439806,performance,resman,b_response_time,0
38969.863709,2.439806,performance,resman,b_in_tolerance,1
38969.9636,2.539976,performance,resman,a_response_time,0
38969.963721,2.539976,performance,resman,a_in_tolerance,1
38969.963809,2.539976,performance,resman,b_response_time,0
38969.963845,2.539976,performance,resman,b_in_tolerance,1
38970.079936,2.656313,performance,resman,a_response_time,0
38970.080081,2.656313,performance,resman,a_in_tolerance,1
38970.080168,2.656313,performance,resman,b_response_time,0
38970.080205,2.656313,performance,resman,b_in_tolerance,1
38970.195521,2.771898,performance,resman,a_response_time,0
38970.19563,2.771898,performance,resman,a_in_tolerance,1
38970.195808,2.771898,performance,resman,b_response_time,0
38970.195848,2.771898,performance,resman,b_in_tolerance,1
38970.296569,2.872943,performance,resman,a_response_time,0
38970.296684,2.872943,performance,resman,a_in_tolerance,1
38970.29677,2.872943,performance,resman,b_response_time,0
38970.296816,2.872943,performance,resman,b_in_tolerance,1
38970.413645,2.989952,performance,resman,a_response_time,0
38970.413837,2.989952,performance,resman,a_in_tolerance,1
38970.413974,2.989952,performance,resman,b_response_time,0
38970.41403,2.989952,performance,resman,b_in_tolerance,1
38970.529798,3.106173,performance,resman,a_response_time,0
