logtime,scenario_time,type,module,address,value
38967.704998,0.271477,performance,track,joystick_x,0
38967.705017,0.271477,performance,track,joystick_y,0
38967.710821,0.286729,performance,track,joystick_x,0
38967.710862,0.286729,performance,track,joystick_y,0
38967.710929,0.286729,performance,track,cursor_in_target,1
38967.710981,0.286729,performance,track,center_deviation,0.0
38967.814835,0.386845,performance,track,joystick_x,0
38967.814855,0.386845,performance,track,joystick_y,0
38967.814889,0.386845,performance,track,cursor_in_target,1
38967.814914,0.386845,performance,track,center_deviation,2.429249
38967.916139,0.489947,performance,track,cursor_in_target,1
38967.916197,0.489947,performance,track,center_deviation,3.643778
38968.032963,0.606549,performance,track,cursor_in_target,1
38968.03302,0.606549,performance,track,center_deviation,3.452159
38968.144623,0.717755,performance,track,cursor_in_target,1
38968.144712,0.717755,performance,track,center_deviation,3.265686
38968.249532,0.823058,performance,track,cursor_in_target,1
38968.249591,0.823058,performance,track,center_deviation,3.08528
38968.365856,0.939686,performance,track,cursor_in_target,1
38968.36591,0.939686,performance,track,center_deviation,2.912064
38968.466142,1.039803,performance,track,joystick_x,0
38968.466175,1.039803,performance,track,joystick_y,0
38968.466231,1.039803,performance,track,cursor_in_target,1
38968.466271,1.039803,performance,track,center_deviation,2.747401
38968.582658,1.156172,performance,track,joystick_x,0
38968.582692,1.156172,performance,track,joystick_y,0
38968.582751,1.156172,performance,track,cursor_in_target,1
38968.582791,1.156172,performance,track,center_deviation,3.937436
38968.69532,1.270127,performance,track,joystick_x,0
38968.695345,1.270127,performance,track,joystick_y,0
38968.695387,1.270127,performance,track,cursor_in_target,1
38968.695418,1.270127,performance,track,center_deviation,5.137999
38968.798331,1.37279,performance,track,joystick_x,0
38968.798364,1.37279,performance,track,joystick_y,0
38968.798419,1.37279,performance,track,cursor_in_target,1
38968.798459,1.37279,performance,track,center_deviation,6.34288
38968.898445,1.472842,performance,track,joystick_x,0
38968.898479,1.472842,performance,track,joystick_y,0
38968.898535,1.472842,performance,track,cursor_in_target,1
38968.898575,1.472842,performance,track,center_deviation,7.549789
38969.015299,1.589577,performance,track,joystick_x,0
38969.015332,1.589577,performance,track,joystick_y,0
38969.015387,1.589577,performance,track,cursor_in_target,1
38969.015427,1.589577,performance,track,center_deviation,8.757673
38969.115202,1.689635,performance,track,joystick_x,0
38969.115236,1.689635,performance,track,joystick_y,0
38969.115291,1.689635,performance,track,cursor_in_target,1
38969.115331,1.689635,performance,track,center_deviation,9.965974
38969.216041,1.7897,performance,track,joystick_x,0
38969.216074,1.7897,performance,track,joystick_y,0
38969.216131,1.7897,performance,track,cursor_in_target,1
38969.216173,1.7897,performance,track,center_deviation,11.174355
38969.332537,1.906301,performance,track,joystick_x,0
38969.33257,1.906301,performance,track,joystick_y,0
38969.332625,1.906301,performance,track,cursor_in_target,1
38969.332664,1.906301,performance,track,center_deviation,12.382599
38969.432896,2.006537,performance,track,joystick_x,0
38969.432929,2.006537,performance,track,joystick_y,0
38969.432985,2.006537,performance,track,cursor_in_target,1
