logtime,scenario_time,type,module,address,value
220095.235461,0,scenario_path,,,includes/scenarios/scenario_easy_2.txt
220095.237907,0,version,,,1.3.0
220096.875396,0,dialog,,,OpenMATB end
220096.888663,0.017272,event,sysmon,feedbacks-positive-color,"(0, 255, 0, 255)"
220097.474746,0.017272,dialog,,,Warning end
220097.4751,0.034338,event,sysmon,feedbacks-negative-color,"(255, 0, 0, 255)"
220097.49133,0.050567,event,track,cursorcolor,"(0, 153, 0, 255)"
220097.509624,0.067188,aoi,sysmon,foreground,"(0, 1026.0, 672, 540.0)"
220097.510617,0.067188,aoi,sysmon,overdue,"(0, 1026.0, 672, 540.0)"
220097.526434,0.067188,aoi,sysmon,task_title,"(0, 1080.0, 672, 1026.0)"
220097.527717,0.067188,aoi,sysmon,automode,"(285.6, 592.65, 386.40000000000003, 565.65)"
220097.53109,0.067188,aoi,sysmon,scale1,"(50.4, 855.9, 117.6, 612.9)"
220097.536388,0.067188,aoi,sysmon,scale2,"(218.4, 855.9, 285.6, 612.9)"
220097.540135,0.067188,aoi,sysmon,scale3,"(386.4, 855.9, 453.59999999999997, 612.9)"
220097.543386,0.067188,aoi,sysmon,scale4,"(554.4, 855.9, 621.6, 612.9)"
220097.5673,0.067188,aoi,sysmon,light1,"(33.599999999999994, 977.4, 302.4, 904.5)"
220097.569783,0.067188,aoi,sysmon,light2,"(369.6, 977.4, 638.4000000000001, 904.5)"
220097.569863,0.067188,parameter,sysmon,title,System monitoring
220097.569895,0.067188,parameter,sysmon,taskplacement,topleft
220097.569921,0.067188,parameter,sysmon,taskupdatetime,100
220097.56995,0.067188,parameter,sysmon,taskfeedback-overdue-active,0
220097.569976,0.067188,parameter,sysmon,taskfeedback-overdue-color,"(241, 100, 100, 255)"
220097.570003,0.067188,parameter,sysmon,taskfeedback-overdue-delayms,2000
220097.570027,0.067188,parameter,sysmon,taskfeedback-overdue-blinkdurationms,1000
220097.570051,0.067188,parameter,sysmon,taskfeedback-overdue-_nexttoggletime,0
220097.570074,0.067188,parameter,sysmon,taskfeedback-overdue-_is_visible,0
220097.570098,0.067188,parameter,sysmon,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x7f4f1b861850>
220097.570136,0.067188,parameter,sysmon,alerttimeout,10000
220097.570159,0.067188,parameter,sysmon,automaticsolver,0
220097.57018,0.067188,parameter,sysmon,automaticsolverdelay,1000
220097.570203,0.067188,parameter,sysmon,displayautomationstate,1
220097.570226,0.067188,parameter,sysmon,allowanykey,0
220097.570248,0.067188,parameter,sysmon,feedbackduration,1500
220097.570273,0.067188,parameter,sysmon,feedbacks-positive-active,1
220097.570296,0.067188,parameter,sysmon,feedbacks-positive-color,"(0, 255, 0, 255)"
220097.570322,0.067188,parameter,sysmon,feedbacks-negative-active,1
220097.570347,0.067188,parameter,sysmon,feedbacks-negative-color,"(255, 0, 0, 255)"
220097.570374,0.067188,parameter,sysmon,lights-1-name,5
220097.570401,0.067188,parameter,sysmon,lights-1-failure,0
220097.570424,0.067188,parameter,sysmon,lights-1-default,on
220097.570446,0.067188,parameter,sysmon,lights-1-oncolor,"(142, 219, 176, 255)"
220097.570471,0.067188,parameter,sysmon,lights-1-key,_5
220097.570492,0.067188,parameter,sysmon,lights-1-on,1
220097.570515,0.067188,parameter,sysmon,lights-1-_failuretimer,
220097.570538,0.067188,parameter,sysmon,lights-1-_onfailure,0
220097.57056,0.067188,parameter,sysmon,lights-1-_milliresponsetime,0
220097.570585,0.067188,parameter,sysmon,lights-1-_freezetimer,
220097.570607,0.067188,parameter,sysmon,lights-1-widget,<core.widgets.light.Light object at 0x7f4f1b8d4dc0>
220097.570634,0.067188,parameter,sysmon,lights-2-name,6
220097.570656,0.067188,parameter,sysmon,lights-2-failure,0
220097.570938,0.067188,parameter,sysmon,lights-2-default,off
220097.570968,0.067188,parameter,sysmon,lights-2-oncolor,"(241, 100, 100, 255)"
220097.570994,0.067188,parameter,sysmon,lights-2-key,_6
220097.571017,0.067188,parameter,sysmon,lights-2-on,0
220097.57104,0.067188,parameter,sysmon,lights-2-_failuretimer,
220097.571062,0.067188,parameter,sysmon,lights-2-_onfailure,0
220097.571084,0.067188,parameter,sysmon,lights-2-_milliresponsetime,0
220097.571107,0.067188,parameter,sysmon,lights-2-_freezetimer,
220097.571129,0.067188,parameter,sysmon,lights-2-widget,<core.widgets.light.Light object at 0x7f4f1b861dc0>
220097.571159,0.067188,parameter,sysmon,scales-1-name,1
220097.571181,0.067188,parameter,sysmon,scales-1-failure,0
220097.571204,0.067188,parameter,sysmon,scales-1-side,0
220097.571226,0.067188,parameter,sysmon,scales-1-key,_1
220097.571247,0.067188,parameter,sysmon,scales-1-_failuretimer,
220097.571269,0.067188,parameter,sysmon,scales-1-_onfailure,0
220097.571291,0.067188,parameter,sysmon,scales-1-_milliresponsetime,0
220097.571314,0.067188,parameter,sysmon,scales-1-_freezetimer,
220097.571337,0.067188,parameter,sysmon,scales-1-_pos,5
220097.571359,0.067188,parameter,sysmon,scales-1-_zone,0
220097.571387,0.067188,parameter,sysmon,scales-1-_feedbacktimer,
220097.571409,0.067188,parameter,sysmon,scales-1-_feedbacktype,
220097.571432,0.067188,parameter,sysmon,scales-1-widget,<core.widgets.scale.Scale object at 0x7f4f1b862880>
220097.571458,0.067188,parameter,sysmon,scales-2-name,2
220097.57148,0.067188,parameter,sysmon,scales-2-failure,0
220097.571502,0.067188,parameter,sysmon,scales-2-side,0
220097.571526,0.067188,parameter,sysmon,scales-2-key,_2
220097.571548,0.067188,parameter,sysmon,scales-2-_failuretimer,
220097.57157,0.067188,parameter,sysmon,scales-2-_onfailure,0
220097.571593,0.067188,parameter,sysmon,scales-2-_milliresponsetime,0
220097.571616,0.067188,parameter,sysmon,scales-2-_freezetimer,
220097.571637,0.067188,parameter,sysmon,scales-2-_pos,5
220097.57166,0.067188,parameter,sysmon,scales-2-_zone,0
220097.571681,0.067188,parameter,sysmon,scales-2-_feedbacktimer,
220097.571703,0.067188,parameter,sysmon,scales-2-_feedbacktype,
220097.571725,0.067188,parameter,sysmon,scales-2-widget,<core.widgets.scale.Scale object at 0x7f4f1b861760>
220097.571751,0.067188,parameter,sysmon,scales-3-name,3
220097.571773,0.067188,parameter,sysmon,scales-3-failure,0
220097.571794,0.067188,parameter,sysmon,scales-3-side,0
220097.571816,0.067188,parameter,sysmon,scales-3-key,_3
220097.571837,0.067188,parameter,sysmon,scales-3-_failuretimer,
220097.571858,0.067188,parameter,sysmon,scales-3-_onfailure,0
220097.571883,0.067188,parameter,sysmon,scales-3-_milliresponsetime,0
220097.571907,0.067188,parameter,sysmon,scales-3-_freezetimer,
220097.571929,0.067188,parameter,sysmon,scales-3-_pos,5
220097.57195,0.067188,parameter,sysmon,scales-3-_zone,0
220097.571972,0.067188,parameter,sysmon,scales-3-_feedbacktimer,
220097.571994,0.067188,parameter,sysmon,scales-3-_feedbacktype,
220097.572049,0.067188,parameter,sysmon,scales-3-widget,<core.widgets.scale.Scale object at 0x7f4f1b84f160>
220097.572078,0.067188,parameter,sysmon,scales-4-name,4
220097.5721,0.067188,parameter,sysmon,scales-4-failure,0
220097.572123,0.067188,parameter,sysmon,scales-4-side,0
220097.572145,0.067188,parameter,sysmon,scales-4-key,_4
220097.572173,0.067188,parameter,sysmon,scales-4-_failuretimer,
220097.572206,0.067188,parameter,sysmon,scales-4-_onfailure,0
220097.572229,0.067188,parameter,sysmon,scales-4-_milliresponsetime,0
220097.572252,0.067188,parameter,sysmon,scales-4-_freezetimer,
220097.572278,0.067188,parameter,sysmon,scales-4-_pos,5
220097.572311,0.067188,parameter,sysmon,scales-4-_zone,0
220097.57234,0.067188,parameter,sysmon,scales-4-_feedbacktimer,
220097.572363,0.067188,parameter,sysmon,scales-4-_feedbacktype,
220097.572385,0.067188,parameter,sysmon,scales-4-widget,<core.widgets.scale.Scale object at 0x7f4f1b84f190>
220097.575165,0.067188,state,sysmon,"foreground, visibility",1
220097.575366,0.067188,state,sysmon,"overdue, visibility",1
220097.579196,0.067188,event,sysmon,self,start
220097.581386,0.140709,performance,sysmon,event_occured,0
220097.581433,0.140709,performance,sysmon,response_time,0
220097.581528,0.140709,seed_value,sysmon,,
220097.58155,0.140709,seed_output,sysmon,,1
220097.581584,0.140709,seed_value,sysmon,,
220097.581607,0.140709,seed_output,sysmon,,-1
220097.581641,0.140709,seed_value,sysmon,,
220097.58166,0.140709,seed_output,sysmon,,-1
220097.581694,0.140709,seed_value,sysmon,,
220097.581713,0.140709,seed_output,sysmon,,1
220097.581865,0.140709,state,sysmon,"foreground, visibility",0
220097.583324,0.140709,state,sysmon,"automode, text",MANUAL
220097.583385,0.140709,state,sysmon,"overdue, visibility",0
220097.583439,0.140709,state,sysmon,"scale1, arrow",6
220097.583472,0.140709,state,sysmon,"scale2, arrow",4
220097.583535,0.140709,state,sysmon,"scale3, arrow",4
220097.583565,0.140709,state,sysmon,"scale4, arrow",6
220097.584214,0.140709,aoi,resman,foreground,"(576, 486.0, 1632, 0.0)"
220097.584631,0.140709,aoi,resman,overdue,"(576, 486.0, 1632, 0.0)"
220097.587429,0.140709,aoi,resman,task_title,"(576, 540.0, 1632, 486.0)"
220097.588034,0.140709,aoi,resman,automode,"(1006.848, 309.15000000000003, 1165.248, 282.15000000000003)"
220097.588541,0.140709,aoi,resman,status_foreground,"(1632, 486.0, 1920, 0.0)"
220097.590598,0.140709,aoi,resman,status_title,"(1632, 540.0, 1920, 486.0)"
220097.592202,0.140709,aoi,resman,pump_1_flow,"(1632, 486.0, 1920, 432.0)"
220097.593409,0.140709,aoi,resman,pump_2_flow,"(1632, 432.00000000000006, 1920, 378.00000000000006)"
