scenario_time,value,rolling_avg
51.119734,0.505258,48.70600642333333
51.153206,0.759934,48.40138066444444
51.186332,0.585589,48.09656118888889
51.219523,0.348757,47.79147856666667
51.253166,0.869788,47.486974867777775
51.286721,0.047276,47.181557266666665
51.319711,2.034708,46.87834792333333
51.352625,1.810733,46.57488971888889
51.386552,1.747117,46.27136083
51.419685,1.721713,45.967803714444436
51.45313,1.503845,45.664004523333325
51.486548,1.702541,45.36042610555556
51.519777,1.316452,45.0564187
51.553338,1.437215,44.75254547555556
51.586663,1.197656,44.448406074444435
51.620092,1.158259,44.144222898888884
51.653239,1.155375,43.840036518888894
51.686771,0.912553,43.53558033666666
51.72027,1.185647,43.231427592222225
51.753255,0.715059,42.92675197222221
51.786662,1.272794,42.622930186666665
51.820018,0.59263,42.329327175555555
51.853034,0.834021,42.05121092
51.886376,0.572934,41.80503045444445
51.920085,0.585193,41.57558314
51.953018,0.648109,41.36179613333333
51.985764,0.352727,41.14486916999999
52.020165,0.778456,40.93531844333333
52.053239,0.147734,40.71156825111112
52.086381,0.931287,40.46209592333334
52.120372,1.870387,40.211358579999995
52.153161,2.024021,39.9744382
52.186376,1.731512,39.74788249666667
52.219643,1.839906,39.52981456222222
52.252977,1.604361,39.31490556555555
52.286439,1.665497,39.102285116666664
52.319641,1.487359,38.884286691111114
52.353209,1.499936,38.66294275555556
52.386696,1.378786,38.42800755333333
52.419295,1.34241,38.18234832555555
52.453165,1.276831,37.91930807222222
52.486519,1.192235,37.64022840111111
52.519621,1.179666,37.34140382666667
52.553203,1.049002,37.03914342888889
52.586473,1.085529,36.73665200444444
52.619625,0.912839,36.43423367333333
52.652996,0.992828,36.131442704444446
52.686422,0.784879,35.82770260555556
52.719499,0.90027,35.52422076
52.753026,0.668153,35.220539966666664
52.786745,0.807043,34.917344505555555
52.819743,0.569154,34.61295904111111
52.853194,0.71313,34.309462251111114
52.886462,0.499777,34.00499275777778
52.919242,0.619909,33.70217252888889
52.952934,0.476349,33.39806201555555
52.986383,0.531366,33.094751357777774
53.019515,0.509926,32.79047514
53.051826,0.456419,32.48610104111111
53.083331,1.977332,32.183839928888894
53.117258,1.856957,31.881412175555557
53.153092,1.877083,31.578640704444446
53.186722,1.702364,31.27643081
53.219502,1.791901,30.97374707666667
53.252078,1.547812,30.669996737777776
53.286398,1.727092,30.369392842222222
53.319262,1.397435,30.06897795333333
53.352957,1.688673,29.77122230333333
53.385298,1.258022,29.475257292222224
53.419263,1.423891,29.18369172
53.453085,1.140234,28.894730358888886
53.486335,1.206664,28.61140397333333
53.519631,1.059325,28.3321275
53.552987,0.983515,28.05945207222222
53.586085,1.033107,27.79078126666667
53.619624,0.762078,27.52790222
53.653074,1.075137,27.269516346666666
53.686341,0.563669,27.01685995111111
53.719651,1.1875,26.769108754444442
53.752935,0.448649,26.526636965555557
53.786202,0.746679,26.28733814555556
53.819738,0.506322,26.055079259999996
53.85319,0.447022,25.823463357777776
53.886409,0.713921,25.59702001888889
53.919532,0.154147,25.37200733222222
53.953054,2.129824,25.152448541111113
53.986384,1.801823,24.934445707777776
54.019535,1.851382,24.718736173333333
54.052577,1.670883,24.50364982
54.073548,1.575007,24.289910957777778
54.101306,1.609948,24.075695437777778
54.135647,1.332222,23.861831253333335
54.16951,1.637338,23.646550386666668
54.202932,1.159822,23.431300266666668
54.236377,1.181621,23.212673069999997
54.269433,1.108479,22.994083962222224
54.302955,0.853806,22.77123693888889
54.336375,1.210084,22.548163467777776
54.369696,0.635386,22.32099524777778
54.402853,0.819711,22.09512183888889
54.436245,0.67989,21.865257961111112
54.469504,0.376075,21.636509234444443
54.502741,0.973842,21.406731567777776
54.536206,0.176406,21.174560367777776
54.569794,0.62318,20.941690495555555
54.602723,1.914745,20.71394052111111
54.636107,1.70882,20.488610183333332
54.669522,1.888184,20.26611826777778
54.702386,1.476033,20.04579811
54.736792,1.417108,19.82803264
54.769554,1.403216,19.612862233333335
54.80305,1.066596,19.39791515555556
54.836528,1.531014,19.184342122222223
54.869958,0.9216,18.97187254
54.903234,0.723481,18.76245627333333
54.936207,1.095188,18.55914642222222
54.969719,0.44059,18.361800921111115
55.002374,0.572797,18.171556955555555
55.036362,0.749586,17.98916063777778
55.074097,0.055377,17.816027006666665
55.102676,1.9336,17.657073246666666
55.13627,1.735668,17.512341291111113
55.169537,1.497581,17.383607058888888
55.202592,1.739662,17.271856482222223
55.236487,1.240227,17.17613192111111
55.269632,1.055037,17.09656933
55.302905,1.300823,17.03327614888889
55.335989,0.736179,16.984623726666666
55.356027,0.656332,16.949793955555556
55.384517,0.951521,16.926268277777776
55.419312,0.255629,16.903546082222224
55.453108,0.491622,16.87210371
55.486436,1.984028,16.829897574444445
55.519473,1.628655,16.772808575555555
55.552758,1.534025,16.700263791111112
55.58606,1.477259,16.611885942222223
55.61939,1.06468,16.507954416666667
55.652899,1.02455,16.38929919888889
55.686018,1.03151,16.25669376222222
55.719409,0.485094,16.110014952222222
55.752996,0.594619,15.950758457777779
55.785968,0.817053,15.779827545555555
55.81931,0.220699,15.597357938888889
55.852811,1.711209,15.407240221111111
55.886268,1.674483,15.208826832222224
55.919339,1.233274,15.002454605555554
55.952717,1.068663,14.788693763333331
55.986136,1.233471,14.567912395555556
56.019505,0.636871,14.339266769999998
56.051713,0.425135,14.107848582222223
56.082634,1.09057,13.876074732222222
56.115809,0.494246,13.642810577777778
56.139302,1.610175,13.409543425555555
56.171234,1.841299,13.176026594444446
56.201426,1.281477,12.940558079999999
56.235973,0.866694,12.704184695555556
56.269359,0.842633,12.46702043
56.302551,0.898366,12.230054913333333
56.336395,0.24872,11.992171621111112
56.368472,0.399273,11.754599446666667
56.402263,1.887452,11.518939192222222
56.436297,1.380475,11.283907785555556
56.469484,1.035614,11.049724134444444
56.502731,1.500862,10.818174696666667
56.536263,0.863333,10.587523304444444
56.569506,0.240937,10.35797142222222
56.602688,0.430835,10.13028649777778
56.636051,1.903319,9.907249030000001
56.669356,1.391294,9.686297116666667
56.702476,1.023724,9.46783475222222
56.736254,1.514791,9.252976181111112
56.769374,0.882678,9.040905106666667
56.802656,0.252318,8.832929995555556
56.835971,0.380412,8.631419803333333
56.86964,1.861336,8.439099328888888
56.902709,1.297342,8.253597351111111
56.936227,0.828412,8.074907683333333
56.969264,0.686632,7.903267326666667
57.002537,1.009164,7.739603822222222
57.036271,0.497433,7.583103682222223
57.069629,1.490077,7.4364074944444445
57.101668,1.823755,7.298966821111112
57.136316,1.202346,7.170005727777777
57.169666,0.587678,7.050132456666667
57.20266,0.155927,6.93958505111111
57.235962,1.388332,6.8403553255555565
57.269158,1.609156,6.751983937777777
57.302464,1.054999,6.6738430244444436
57.335932,0.640461,6.605879824444444
57.369203,1.373497,6.54873161
57.402798,0.866865,6.500430875555556
57.436183,1.523788,6.461264677777777
57.469508,1.097426,6.428267084444444
57.502669,1.553617,6.39932574888889
57.535917,0.953339,6.369426302222222
57.569589,0.437248,6.336597696666667
57.602451,1.491078,6.302903243333334
57.635958,1.825782,6.265816398888889
57.669491,1.201097,6.222561328888889
57.702898,0.585338,6.17198015
57.736021,0.190901,6.1135436400000005
57.769319,1.448078,6.048567888888889
57.802828,1.491448,5.975347873333334
57.836004,0.860662,5.892882441111111
57.869681,0.242838,5.801002245555557
57.902811,0.428258,5.7004620500000005
57.936128,1.77857,5.592450282222222
57.969475,1.142969,5.474677063333334
58.002769,0.512779,5.349103618888889
58.036058,0.19575,5.21976883
58.069688,2.051119,5.091962593333334
58.102806,1.413969,4.962898968888888
58.136356,0.787515,4.832511695555556
58.169557,0.275791,4.70090673111111
58.202722,1.423353,4.5699063622222225
58.236447,1.67909,4.4384984677777775
58.269376,1.069019,4.305700002222222
58.302534,0.566653,4.171609773333333
58.336006,1.423126,4.037716913333333
58.369616,0.944434,3.902517398888889
58.402744,1.372678,3.7669986133333335
58.436154,0.916206,3.630507872222222
58.469627,1.432299,3.494109071111111
58.502612,0.817544,3.357053967777778
58.536004,0.413965,3.220696894444444
58.56934,1.318925,3.08760756
58.602677,1.490429,2.959158856666667
58.63604,0.813723,2.835626255555556
58.669242,0.138467,2.7172498233333338
58.702754,0.550551,2.6052145088888885
58.736124,1.641813,2.500248986666667
58.769329,1.023178,2.4004240155555556
58.802537,0.590303,2.3059124433333333
58.835752,1.252172,2.2178918455555556
58.869153,0.683421,2.134949402222222
58.902407,1.428595,2.0584910300000003
58.936076,1.179289,1.9873466488888887
58.969359,1.106016,1.9216321033333332
59.002645,0.410828,1.8605569999999998
59.03604,0.348226,1.8048690100000002
59.069177,1.893872,1.7560056099999999
59.102697,1.290474,1.7110173966666666
59.136123,0.883787,1.669961058888889
59.168323,1.26903,1.633500978888889
59.202589,0.549914,1.6002774744444443
59.235859,0.234712,1.5707441000000002
59.269136,1.903966,1.5470526277777776
59.302427,1.242896,1.5261812199999998
59.335909,0.748074,1.507647558888889
59.369101,1.336629,1.4919876699999999
59.402453,0.61137,1.4765119066666665
59.436006,0.290205,1.4602240255555554
59.469298,1.867061,1.4443772166666664
59.501643,1.190689,1.4259933155555555
59.533333,0.715143,1.4055316444444443
59.567056,1.254017,1.3843968511111113
59.602599,0.500671,1.3617470444444444
59.635757,0.351281,1.3389954433333333
59.669161,1.762492,1.3183849277777777
59.702603,1.126258,1.298163688888889
59.735596,0.817308,1.2786654566666669
59.769101,1.018378,1.2604216499999998
59.802413,0.221802,1.2422821355555556
59.834847,0.579759,1.2254805411111112
59.869123,1.63507,1.2107336577777779
59.902497,1.153888,1.1963690933333335
59.936101,1.485363,1.18324493
59.969235,0.707632,1.1700746077777777
60.002656,0.37089,1.1572830644444447
60.035945,0.939967,1.1457990588888889
60.069207,1.620936,1.1356550477777778
60.102391,1.44731,1.1257945755555556
60.135758,1.173608,1.1159847322222223
60.169462,0.733993,1.1073917133333333
60.202662,1.095459,1.1007828144444445
60.235827,0.24366,1.0945904744444446
60.269166,0.617902,1.0897845577777778
60.302412,1.640262,1.0870836366666667
60.335661,1.255781,1.0848923733333333
60.369229,1.346634,1.0833079588888888
60.402364,0.671227,1.0820038766666666
60.435946,0.796077,1.0818509822222222
60.469311,0.465376,1.0820144344444445
60.501869,0.434362,1.0814255955555556
60.535025,1.701878,1.08164127
60.56789,1.244422,1.0814977555555556
60.602555,1.420942,1.0821406744444444
60.635808,0.707354,1.0821920377777776
60.669893,0.804221,1.0824227055555555
60.70244,0.449491,1.0824490900000001
60.73575,0.475149,1.0812334266666668
60.769242,1.718538,1.082042008888889
60.802358,1.338517,1.0821727477777778
60.835621,1.357408,1.0833086355555555
60.869175,0.781202,1.0833249577777777
60.902664,1.165189,1.0827628511111111
60.93553,0.279644,1.0814788655555556
60.969201,0.793132,1.08112965
61.002413,1.743435,1.082192281111111
61.035842,1.599242,1.0831380055555555
61.069115,1.265949,1.0842460177777777
61.102611,1.082671,1.0845068988888888
61.135269,0.852339,1.0838631777777779
61.168907,0.614276,1.0829227977777778
61.201473,0.618189,1.0826903388888889
61.234396,0.382063,1.08181171
61.268208,1.785124,1.0835047277777776
61.301304,1.444656,1.084154661111111
61.334757,1.348454,1.0837813444444444
61.368589,0.953436,1.083066291111111
61.401177,0.966419,1.0828638022222221
61.434485,0.502016,1.0821924866666668
61.46901,0.720358,1.0822605855555554
61.502033,0.321185,1.081804778888889
61.535066,1.79987,1.0834023277777778
61.569285,1.467164,1.0842997866666666
61.602532,1.334696,1.0840210255555556
61.635603,1.02522,1.0835797944444445
61.668966,0.886057,1.0833294722222222
61.702341,0.67485,1.0829722711111112
61.735629,0.500074,1.0827757377777778
61.769282,0.605731,1.082682151111111
61.802367,1.769166,1.084224301111111
61.835712,1.670295,1.08534607
61.868989,1.277313,1.08493029
61.902266,1.356841,1.0847151766666667
61.935687,0.791559,1.0842580844444445
61.969302,1.198527,1.0842504766666667
62.00232,0.358388,1.0837990344444444
62.035313,0.746895,1.083552998888889
62.069158,0.392562,1.0836135322222222
62.102678,1.705552,1.0844942611111112
62.135347,1.5138,1.0860515222222222
62.169091,1.194486,1.0851857444444444
62.201402,1.258525,1.0849206322222222
62.23591,0.70072,1.0839634377777778
62.269459,1.216863,1.0840664111111111
62.302654,0.360886,1.083165208888889
62.33581,0.581589,1.082916711111111
62.36896,0.613706,1.0827157477777778
62.402786,1.58048,1.0837841711111111
62.435828,1.609853,1.0850719866666667
62.468123,1.107608,1.0855504355555556
62.502082,1.150917,1.0865124866666667
62.535095,0.787656,1.0853068788888889
62.569306,0.565021,1.0842778188888889
62.60271,0.849811,1.0833282944444445
62.635857,0.034462,1.0820615644444445
62.669069,1.913683,1.0828286288888889
62.702536,1.591569,1.08355849
62.735746,1.348037,1.0841350244444443
62.769464,1.395455,1.0847506744444444
62.80247,0.864345,1.085227091111111
62.835787,0.912439,1.0851946866666666
62.869052,0.712645,1.0858819411111111
62.902311,0.255718,1.085261498888889
62.935412,1.076414,1.08443215
62.968893,1.773284,1.0844778366666668
63.002263,1.573664,1.0844052577777779
63.035534,1.554279,1.0845834377777777
63.069048,1.082062,1.0840527922222223
63.102589,1.040012,1.0839687855555555
63.134857,0.930717,1.0836448344444445
63.173674,0.40823,1.0830323366666665
63.200695,1.278077,1.083538257777778
63.231569,0.563497,1.0830596000000001
63.267491,1.745149,1.0844643722222223
63.302414,1.918109,1.0852491722222222
63.335944,1.383203,1.08631755
63.368844,1.089416,1.0869967211111111
63.402084,1.413081,1.08775056
63.435576,0.776123,1.0884768355555556
63.468031,0.452694,1.086627478888889
63.501861,1.147115,1.0860013188888888
63.535492,0.479964,1.0847249622222221
63.568781,1.740404,1.0848228566666667
63.602428,1.916684,1.0854457766666668
63.635624,1.393883,1.0850568855555556
63.669099,1.062673,1.0848687377777777
63.702562,1.527774,1.0853422400000001
63.735692,0.894856,1.084878747777778
63.768999,0.384766,1.0843439555555556
63.802029,0.597824,1.0839202455555557
63.835618,0.817312,1.0838144455555556
63.86934,1.716861,1.0850724444444444
63.902596,1.526838,1.0854091055555555
63.935462,1.611619,1.0865945566666666
63.9689,1.107788,1.0873066122222224
64.002269,0.80724,1.0871717366666667
64.035664,1.387232,1.0884784777777778
64.06894,0.770207,1.088712258888889
64.101895,0.162816,1.0880964733333334
64.13547,0.456161,1.086526231111111
64.169572,1.924034,1.0862255677777777
64.202168,1.479871,1.0858760533333331
64.235595,1.181743,1.0853763444444446
64.268764,1.652939,1.08507993
64.302224,1.083213,1.0845844255555557
64.335704,0.554165,1.0836302355555556
64.369245,0.344696,1.0821556022222223
64.40211,1.229242,1.082097471111111
64.435536,0.746152,1.0815827777777778
64.469035,1.543946,1.0816834233333334
64.502475,1.331569,1.0819967888888888
64.535406,1.581858,1.0826252277777777
64.568904,1.060363,1.082392981111111
64.602371,0.602877,1.082137608888889
64.635686,0.454631,1.0817213966666666
64.669099,1.207767,1.0818087144444446
64.702749,0.738167,1.0819229655555556
64.735492,1.622875,1.083009868888889
64.768822,1.378313,1.0833791977777778
64.802409,1.715117,1.0847570455555555
64.835657,1.207753,1.0855862322222223
64.869173,0.727541,1.0852473366666666
64.891375,0.377396,1.0852216700000001
64.91688,1.482877,1.086548321111111
64.950839,1.040832,1.086489058888889
64.985364,1.722968,1.0878869833333333
65.018869,1.374069,1.0873010677777777
65.051874,1.145106,1.0861369033333335
65.085664,1.55349,1.0857995411111112
65.11863,1.059487,1.0850951322222222
65.152297,0.569262,1.083370861111111
65.187322,0.093315,1.08155111
65.218091,0.409171,1.0817410877777778
65.252319,1.98619,1.08194441
65.285753,1.540148,1.081519138888889
65.318927,1.122358,1.0809369688888888
65.352349,0.774314,1.0800608122222222
65.385616,0.619378,1.0786631144444443
65.418995,1.283701,1.0783999055555555
65.452174,0.881307,1.0778894922222222
65.485756,1.775633,1.0777520511111112
65.518821,1.437373,1.0777219122222221
65.552462,1.182177,1.0777404977777778
65.585307,1.657868,1.078346862222222
65.618706,1.207669,1.07802064
65.652213,0.763533,1.0776654822222222
65.685732,0.34024,1.0770890233333335
65.718519,0.225176,1.0755164633333332
65.752329,2.222304,1.0767204844444445
65.785568,1.781207,1.0778919455555556
65.818497,1.342248,1.0787018711111112
65.852171,0.905546,1.0782221477777776
65.885961,0.47185,1.0778366188888888
65.918625,0.067241,1.077479631111111
65.951219,1.682466,1.0788279322222223
65.985278,2.007028,1.0798244577777778
66.01877,1.580115,1.0809398166666666
66.052015,1.155535,1.0821543377777778
66.085509,0.734522,1.082427911111111
66.11886,0.324983,1.0804123322222223
66.152122,0.172658,1.0785191411111112
66.185587,2.288197,1.0791334777777777
66.218839,1.868562,1.07876598
66.251785,1.450124,1.078341817777778
66.285734,1.032836,1.07776675
66.318889,0.616681,1.0768915466666666
66.352229,0.201954,1.074950507777778
66.385787,0.213795,1.0734674022222224
66.418613,2.202647,1.0745515988888887
66.452086,1.792599,1.0753721088888888
66.485654,1.385476,1.0749590533333333
66.518725,0.983937,1.07459066
66.552179,0.597871,1.0742245888888888
66.585235,0.293184,1.0737898766666667
66.61761,1.612047,1.0747582122222221
66.648776,1.300693,1.0748877222222222
66.685003,1.821509,1.076107808888889
66.718814,1.453231,1.0773616722222221
66.752171,1.115826,1.078183621111111
66.785609,0.846672,1.0777709866666667
66.818723,1.73054,1.0788533877777777
66.851958,1.335927,1.078224827777778
66.885435,0.950926,1.0773074133333334
66.921164,0.594554,1.07555682
66.951229,1.749477,1.0754814766666667
66.984126,1.521886,1.075480471111111
67.016542,2.027254,1.0762622033333333
67.052057,1.625803,1.0766648266666667
67.085379,1.229801,1.0762429355555556
67.118908,0.84747,1.0758226422222221
67.151364,0.511576,1.07538584
67.184927,0.379723,1.0749964799999998
67.218437,1.40758,1.0748019855555555
67.252007,1.041651,1.0746894133333333
67.285625,1.854138,1.07596292
67.319324,1.572823,1.0773879566666666
67.351927,1.363536,1.078653111111111
67.385301,1.952948,1.0792945166666665
67.41895,1.548567,1.0787469688888889
67.45249,1.152843,1.0780835288888888
67.485553,0.780694,1.0772571355555556
67.518608,0.491976,1.0762530755555557
67.55217,0.479122,1.0747626122222222
67.585768,1.269037,1.074578831111111
67.617677,0.867918,1.0743460599999999
67.65211,1.900115,1.075582281111111
67.685324,1.685112,1.0767242577777778
67.718708,1.562048,1.0768449811111112
67.752297,1.879961,1.0777818099999998
67.785416,1.508375,1.0787641377777777
67.818511,1.178401,1.0798164222222222
67.852074,0.937313,1.0788535333333333
67.890515,0.865525,1.0773767211111112
67.916831,1.399585,1.0769075744444445
67.951226,0.969714,1.076352548888889
67.982116,0.552798,1.0756839344444444
68.015863,0.243431,1.074936228888889
68.051896,1.56352,1.074693481111111
68.085492,1.133517,1.0744257966666666
68.118582,1.981975,1.0755518433333333
68.152179,1.747892,1.076864638888889
68.185292,1.610383,1.0784439555555556
68.218744,2.038612,1.0787345133333333
68.251752,1.665817,1.0781896444444445
68.285157,1.345771,1.0777167277777777
68.318351,1.12702,1.077416971111111
68.35182,1.076147,1.0774537411111111
68.38528,1.479566,1.0782752644444444
68.418485,1.067847,1.0788231633333334
68.451715,0.726539,1.0780262333333333
68.48501,0.598532,1.0774936977777778
68.518422,1.424224,1.078238031111111
68.551516,0.952297,1.0774361433333333
68.58535,0.486816,1.0764276133333333
68.61835,0.160369,1.0752886555555554
68.651819,1.474039,1.0750480833333333
68.685126,0.99858,1.0747281077777777
68.71839,1.925872,1.0758862277777776
68.75178,1.759138,1.0773017722222222
68.785136,1.723195,1.079057351111111
68.817405,1.898243,1.0792862955555556
68.851437,1.586984,1.0787563877777777
68.885382,1.390811,1.0784611088888887
68.918509,1.363368,1.07858843
68.951871,1.627011,1.0794616822222223
68.985366,1.266768,1.0803845144444444
69.018215,1.040904,1.08142774
69.050805,1.044957,1.0807578544444445
69.084894,1.371229,1.0800328522222222
69.118625,0.957759,1.0793076122222223
69.15158,0.705645,1.0787616866666665
69.185099,0.794406,1.0787722755555555
69.218415,1.125999,1.0795976522222221
69.251711,0.654046,1.080136267777778
69.285122,0.394178,1.0788331777777778
69.318532,1.431222,1.07829544
69.351868,0.892725,1.07763208
69.385449,0.359599,1.0768509066666667
69.418734,0.234961,1.0764075011111112
69.451876,1.235566,1.0775520522222222
69.485464,0.690177,1.0780589600000001
69.518621,1.868885,1.07773346
69.5516,1.84009,1.0778588833333334
69.585098,2.00166,1.0786466088888889
69.618415,1.712829,1.0795923066666668
69.651998,1.581998,1.0808491466666668
69.68527,2.011728,1.0828140855555555
69.718429,1.627489,1.083003121111111
69.751418,1.382511,1.0823850644444444
69.785104,1.358612,1.0822085533333332
69.81851,1.605386,1.0827467833333333
69.851792,1.246553,1.0832518622222223
69.885591,1.105819,1.0825909533333333
69.918587,1.632541,1.0829991544444444
69.951444,1.174141,1.083353848888889
69.984749,0.897612,1.08235877
70.018646,0.97891,1.081811858888889
70.063276,1.157549,1.0817088655555556
70.102016,0.742537,1.08076475
70.135082,0.714806,1.080321531111111
70.168321,1.182646,1.08092967
70.201838,1.262884,1.0821282022222223
70.235169,0.76913,1.0825666533333334
70.268676,1.360816,1.0817881
70.302034,0.823459,1.0809050122222224
70.334866,0.548342,1.0801631766666668
70.367687,1.373411,1.08067115
70.400387,0.768303,1.0797243088888888
70.430703,0.340785,1.0788650322222222
70.468488,0.690735,1.0789563011111112
70.502014,0.746146,1.0796138477777777
70.535263,0.151516,1.077887121111111
70.568547,0.592604,1.0764637944444446
70.602001,0.752913,1.0757451666666666
70.635102,1.931134,1.0768008566666667
70.668736,1.945728,1.0781523933333335
70.70107,1.942169,1.0787626311111111
70.733923,1.719795,1.079720398888889
70.768693,1.749297,1.0812865277777777
70.802058,1.73488,1.0812728533333333
70.83511,1.502332,1.0807022311111112
70.86899,1.565393,1.0807544833333333
70.90197,1.510818,1.0812328477777777
70.934373,1.280029,1.0817510377777777
70.969123,1.756424,1.0821332155555556
71.001677,1.267526,1.0826094722222221
71.034289,1.058968,1.0834955655555556
71.0685,1.518301,1.0848254366666668
71.102028,1.003224,1.0837133088888888
71.134049,0.856363,1.0829662544444445
71.168879,1.256561,1.0830690155555556
71.201916,0.717635,1.0827084077777778
71.233818,0.714388,1.0821702955555554
71.269059,0.971886,1.0825563855555556
71.301943,0.416936,1.0826990333333333
71.33425,0.705112,1.0820713844444445
71.367369,0.670346,1.0820107577777778
71.400656,0.183019,1.0804791533333333
71.432875,1.138216,1.0801731311111111
71.467632,0.386967,1.0789997533333333
71.501611,1.907487,1.08007691
71.535217,1.979887,1.0814929500000001
71.568571,1.687377,1.0820350088888888
71.601356,1.719531,1.0833382188888887
71.635197,1.596737,1.084987771111111
71.66827,1.407485,1.0841498933333333
71.701843,1.646158,1.0841399844444446
71.73505,1.214823,1.0840424666666668
71.768239,1.218371,1.0840066766666667
71.80162,1.186693,1.084080521111111
71.835055,0.887212,1.084359481111111
71.868575,1.321852,1.0850405933333334
71.90213,0.715292,1.0849645777777779
71.93476,0.763286,1.0856972055555556
71.968358,0.793594,1.0845437833333333
72.0016,0.354953,1.08305659
72.03469,1.056136,1.08278941
72.068422,0.233929,1.0816769055555555
72.100618,0.606819,1.0811309077777778
72.135448,1.931149,1.0825796966666668
72.168549,1.742085,1.0830041400000001
72.200503,1.834038,1.0838660655555556
72.235347,1.470156,1.0844904588888888
72.267993,1.548095,1.0847153755555556
72.301283,1.264946,1.0854174344444445
72.335731,1.172665,1.0863088055555556
72.368183,1.155232,1.0865050977777777
72.404917,0.820101,1.0870603344444445
72.435304,1.162136,1.0865249633333334
72.468183,0.525221,1.0854026622222221
72.500515,0.86103,1.0851163733333333
72.535264,0.417549,1.083888988888889
72.568234,0.530406,1.0835702333333332
72.601811,0.5998,1.0836337633333333
72.635493,1.794668,1.0845782744444445
72.668432,1.812943,1.0864420066666667
72.701777,1.458152,1.087296191111111
72.734868,1.659153,1.0873093211111111
72.768587,1.140385,1.087078618888889
72.801813,1.23292,1.0868309644444445
72.835022,0.862109,1.0868038355555556
72.868278,0.856426,1.0867183122222224
72.901765,0.675789,1.0867347333333333
72.934927,0.500567,1.0868769966666667
72.968711,0.667654,1.0866720611111111
73.001641,0.278744,1.0850480855555555
73.034731,1.909522,1.0852545322222222
73.068134,1.550523,1.0855065377777777
73.101841,1.64477,1.0860237011111111
73.134906,1.162785,1.08617473
73.168238,1.42357,1.0870393788888888
73.201794,0.774973,1.08684487
73.234704,1.029545,1.08784233
73.268128,0.407909,1.0873128433333334
73.301751,0.792931,1.0863232466666666
73.335058,0.263037,1.0848627888888889
73.368421,1.8745,1.085523721111111
73.401892,1.550874,1.0860594533333332
73.423807,1.457844,1.0866061
73.449904,1.135411,1.0872356888888888
73.482729,1.057494,1.087479141111111
73.514435,0.733379,1.0881504922222223
73.551265,0.722715,1.0878799533333332
73.584887,0.427167,1.086640908888889
73.617298,0.608433,1.08553357
73.652051,1.72424,1.0862629544444444
73.684993,1.560781,1.0866931199999998
73.718347,1.24416,1.08739579
73.751842,1.135106,1.0877309866666667
73.784002,0.76077,1.0882639677777777
73.817944,0.805754,1.0883521166666668
73.851989,0.330233,1.08690968
73.884957,0.750734,1.0860633033333333
73.917339,1.645002,1.0866113566666666
73.951907,1.585714,1.0871669622222222
73.985174,1.092468,1.0876171544444444
74.017633,1.212964,1.0881104966666666
74.051855,0.524552,1.088339301111111
74.084856,1.039821,1.0886785222222222
74.118192,0.087921,1.0869826800000002
74.151885,1.868223,1.087338918888889
74.184672,1.372741,1.0876444933333334
74.218231,1.285849,1.08775168
74.251654,0.828189,1.0880351477777779
74.285163,0.731195,1.0877277922222222
74.318062,0.519925,1.0882516199999999
74.351542,0.450235,1.087707488888889
74.38477,1.645714,1.0878406488888888
74.422406,1.199255,1.0875412555555555
74.450975,1.214408,1.0877397133333333
74.484066,0.520385,1.0872798655555556
74.516852,1.08861,1.0877446133333333
74.550292,0.237879,1.0875172277777778
74.58492,1.661129,1.0885783288888888
74.618111,1.227559,1.0881130066666667
74.651474,0.933279,1.087321012222222
74.684902,0.795123,1.0869974422222224
74.718098,0.237043,1.0859765477777779
74.751493,0.952615,1.0863554811111111
74.785084,1.364552,1.0871941944444443
74.818251,1.282214,1.087965678888889
74.851562,0.701003,1.08684953
74.884893,0.573363,1.0856428
74.918146,0.645798,1.0851209455555557
74.951267,1.483063,1.0855024922222223
74.984667,1.429728,1.0863555011111112
75.017983,0.687138,1.0865612411111112
75.051584,0.781024,1.0865999733333334
75.084744,0.457865,1.0852623255555556
75.118609,1.514972,1.08498044
75.151479,1.315865,1.0852032444444446
75.184406,0.63433,1.0849055566666668
75.218677,1.176354,1.085243171111111
75.251437,0.407248,1.0855040388888888
75.285159,1.430547,1.08578289
75.318524,1.176156,1.0853059977777777
75.351539,0.483109,1.084395958888889
75.384964,1.138811,1.0842435155555556
75.418667,0.539909,1.0841364155555555
75.451556,1.215513,1.0846884022222223
75.484219,1.024786,1.0851533444444446
75.518633,0.211599,1.0835125300000001
75.551438,1.239816,1.0829232677777778
75.584036,1.346221,1.0831782377777777
75.618344,0.862149,1.08325486
75.651401,0.956211,1.083172838888889
75.684792,0.220677,1.0831450633333333
75.718044,1.475244,1.0841845022222223
75.751322,1.050741,1.0835362588888888
75.784851,0.3666,1.0827348611111112
75.818333,1.137531,1.082953141111111
75.851323,1.384292,1.0835517411111113
75.884834,0.891839,1.0844408477777778
75.918265,0.952137,1.084746048888889
75.951314,0.283386,1.0833288766666667
75.984775,1.365146,1.08368254
76.018121,1.009658,1.0837615955555555
76.051477,0.17438,1.0830677377777778
76.084911,1.326684,1.0844690666666668
76.117882,1.21919,1.0850685744444446
76.15144,0.551927,1.0840057255555555
76.184766,1.140243,1.0842211933333334
76.218038,1.475891,1.085019918888889
76.251369,0.883227,1.0849913411111112
76.284511,1.072357,1.0858479522222222
76.318288,0.461721,1.0846645666666668
76.351636,1.162368,1.0842638688888888
76.385038,1.09981,1.0845289822222222
