logtime,scenario_time,type_attribute,module,address,value
254230.285835,1.003974,performance,sysmon,event_occured,0
254230.286642,1.003974,state,sysmon,scale1,4
254230.286698,1.003974,state,sysmon,scale2,4
254230.286745,1.003974,state,sysmon,scale3,6
254230.286793,1.003974,state,sysmon,scale4,4
254230.286924,1.003974,performance,track,cursor_in_target,1
254230.286977,1.003974,performance,track,center_deviation,1.478425
254230.336691,1.054224,performance,resman,a_in_tolerance,1
254230.336745,1.054224,performance,resman,a_deviation,-8
254230.336832,1.054224,performance,resman,b_in_tolerance,1
254230.336869,1.054224,performance,resman,b_deviation,-8
254230.385923,1.104051,performance,sysmon,event_occured,0
254230.386729,1.104051,state,sysmon,scale1,5
254230.38679,1.104051,state,sysmon,scale2,3
254230.386845,1.104051,state,sysmon,scale3,7
254230.38689,1.104051,state,sysmon,scale4,5
254230.386985,1.104051,input,track,joystick_x,6.5
254230.387044,1.104051,input,track,joystick_y,-106.75
254230.387096,1.104051,performance,track,joystick_x,6.5
254230.387131,1.104051,performance,track,joystick_y,-106.75
254230.387192,1.104051,performance,track,cursor_in_target,1
254230.387237,1.104051,performance,track,center_deviation,1.394005
254230.453318,1.170834,performance,resman,a_in_tolerance,1
254230.453371,1.170834,performance,resman,a_deviation,-9
254230.453455,1.170834,performance,resman,b_in_tolerance,1
254230.453492,1.170834,performance,resman,b_deviation,-9
254230.502692,1.220831,performance,sysmon,event_occured,0
254230.503457,1.220831,state,sysmon,scale1,4
254230.503526,1.220831,state,sysmon,scale2,4
254230.503581,1.220831,state,sysmon,scale3,6
254230.503627,1.220831,state,sysmon,scale4,6
254230.503729,1.220831,input,track,joystick_x,6.5
254230.503793,1.220831,input,track,joystick_y,-106.75
254230.503848,1.220831,performance,track,joystick_x,6.5
254230.503886,1.220831,performance,track,joystick_y,-106.75
254230.503945,1.220831,performance,track,cursor_in_target,0
254230.503989,1.220831,performance,track,center_deviation,104.677351
254230.553246,1.270841,performance,resman,a_in_tolerance,1
254230.553296,1.270841,performance,resman,a_deviation,-10
254230.553383,1.270841,performance,resman,b_in_tolerance,1
254230.553421,1.270841,performance,resman,b_deviation,-10
254230.619368,1.337425,performance,sysmon,event_occured,0
254230.620255,1.337425,state,sysmon,scale1,3
254230.620313,1.337425,state,sysmon,scale2,5
254230.620359,1.337425,state,sysmon,scale3,5
