joystick_x,joystick_y,center_deviation,cursor_in_target,a_in_tolerance,a_deviation,b_in_tolerance,b_deviation,pump_1_flow,pump_2_flow,pump_3_flow,pump_4_flow,pump_5_flow,pump_6_flow,pump_7_flow,pump_8_flow,scale1,scale2,scale3,scale4,event_occured,reacted,signal_detection_0,signal_detection_HIT,signal_detection_MISS
0,0,1.478425,1,1,-8,1,-8,0,0,0,0,0,0,0,0,4,4,6,4,0,0,1,0,0
6.5,-106.75,1.394005,1,1,-9,1,-9,0,0,0,0,0,0,0,0,5,3,7,5,0,0,1,0,0
6.5,-106.75,104.677351,0,1,-10,1,-10,0,0,0,0,0,0,0,0,4,4,6,6,0,0,1,0,0
6.5,-106.75,194.943689,0,1,-11,1,-11,0,0,0,0,0,0,0,0,3,5,5,5,0,0,1,0,0
6.5,-106.75,194.696303,0,1,-12,1,-12,0,0,0,0,0,0,0,0,4,6,4,4,0,0,1,0,0
6.5,-106.75,196.566192,0,1,-13,1,-13,0,0,0,0,0,0,0,0,5,5,3,3,0,0,1,0,0
6.5,-106.75,196.860208,0,1,-14,1,-14,0,0,0,0,0,0,0,0,4,6,4,4,0,0,1,0,0
6.5,-106.75,199.240935,0,1,-15,1,-15,0,0,0,0,0,0,0,0,3,5,5,5,0,0,1,0,0
6.5,-106.75,200.061714,0,1,-16,1,-16,0,0,0,0,0,0,0,0,4,6,6,6,0,0,1,0,0
6.5,-106.75,202.926052,0,1,-17,1,-17,0,0,0,0,0,0,0,0,5,5,5,5,0,0,1,0,0
6.5,-106.75,204.251756,0,1,-18,1,-18,0,0,0,0,0,0,0,0,4,4,6,4,0,0,1,0,0
6.5,-106.75,207.567436,0,1,-19,1,-19,0,0,0,0,0,0,0,0,5,5,5,3,0,0,1,0,0
6.5,-106.75,209.370672,0,1,-20,1,-20,0,0,0,0,0,0,0,0,6,4,6,4,0,0,1,0,0
6.5,-106.75,213.102281,0,1,-21,1,-21,0,0,0,0,0,0,0,0,7,5,5,5,0,0,1,0,0
6.5,-106.75,215.351884,0,1,-22,1,-22,0,0,0,0,0,0,0,0,6,6,4,6,0,0,1,0,0
6.5,-106.75,219.462631,0,1,-23,1,-23,0,0,0,0,0,0,0,0,5,5,3,7,0,0,1,0,0
6.5,-106.75,222.125364,0,1,-24,1,-24,0,0,0,0,0,0,0,0,4,4,4,6,0,0,1,0,0
6.5,-106.75,226.578586,0,1,-25,1,-25,0,0,0,0,0,0,0,0,3,5,5,7,0,0,1,0,0
6.5,-106.75,229.620603,0,1,-26,1,-26,0,0,0,0,0,0,0,0,4,4,6,6,0,0,1,0,0
6.5,-106.75,234.380916,0,1,-27,1,-27,0,0,0,0,0,0,0,0,3,3,5,5,0,0,1,0,0
6.5,-106.75,237.768922,0,1,-28,1,-28,0,0,0,0,0,0,0,0,4,4,4,6,0,0,1,0,0
6.0,-105.75,242.80302,0,1,-29,1,-29,0,0,0,0,0,0,0,0,3,5,5,5,0,0,1,0,0
18.25,-56.0,245.41051,0,1,-30,1,-30,0,0,0,0,0,0,0,0,4,4,4,6,0,0,1,0,0
38.5,-39.75,259.077346,0,1,-31,1,-31,0,0,0,0,0,0,0,0,5,3,5,5,0,0,1,0,0
-7.75,-17.75,263.064769,0,1,-32,1,-32,0,0,0,0,0,0,0,0,4,4,6,4,0,0,1,0,0
-21.0,0.5,244.619689,0,1,-33,1,-33,0,0,0,0,0,0,0,0,3,5,5,5,0,0,1,0,0
-30.0,10.5,231.678766,0,1,-34,1,-34,0,0,0,0,0,0,0,0,4,4,4,6,0,0,1,0,0
-33.75,19.75,206.732821,0,1,-35,1,-35,0,0,0,0,0,0,0,0,3,5,5,7,0,0,1,0,0
-39.5,34.5,173.790447,0,1,-36,1,-36,0,0,0,0,0,0,0,0,4,4,4,6,0,0,1,0,0
-43.25,42.25,128.202612,0,1,-37,1,-37,0,0,0,0,0,0,0,0,5,5,3,5,0,0,1,0,0
-47.0,57.75,83.325017,0,1,-38,1,-38,0,0,0,0,0,0,0,0,4,6,4,4,0,0,1,0,0
-49.25,63.0,65.309319,0,1,-39,1,-39,0,0,0,0,0,0,0,0,5,7,3,3,0,0,1,0,0
-48.5,63.0,116.750972,0,1,-40,1,-40,0,0,0,0,0,0,0,0,4,6,4,4,0,0,1,0,0
-48.25,63.0,188.759488,0,1,-41,1,-41,0,0,0,0,0,0,0,0,5,7,5,5,0,0,1,0,0
-46.75,62.75,257.174885,0,1,-42,1,-42,0,0,0,0,0,0,0,0,6,6,4,4,0,0,1,0,0
-43.5,61.0,273.329651,0,1,-43,1,-43,0,0,0,0,0,0,0,0,7,7,5,3,0,0,1,0,0
-41.5,57.5,274.323804,0,1,-44,1,-44,0,0,0,0,0,0,0,0,6,6,6,4,0,0,1,0,0
-35.5,51.5,272.97958,0,1,-45,1,-45,0,0,0,0,0,0,0,0,7,5,7,5,0,0,1,0,0
-29.5,45.25,271.339834,0,1,-46,1,-46,0,0,0,0,0,0,0,0,6,6,6,4,0,0,1,0,0
-27.75,43.25,270.18767,0,1,-47,1,-47,0,0,0,0,0,0,0,0,5,5,7,5,0,0,1,0,0
