254482.87407,0.141619,aoi,resman,foreground,"(576, 486.0, 1632, 0.0)"
254482.874764,0.141619,aoi,resman,overdue,"(576, 486.0, 1632, 0.0)"
254482.877384,0.141619,aoi,resman,task_title,"(576, 540.0, 1632, 486.0)"
254482.877954,0.141619,aoi,resman,automode,"(1006.848, 309.15000000000003, 1165.248, 282.15000000000003)"
254482.878414,0.141619,aoi,resman,status_foreground,"(1632, 486.0, 1920, 0.0)"
254482.881018,0.141619,aoi,resman,status_title,"(1632, 540.0, 1920, 486.0)"
254482.882565,0.141619,aoi,resman,pump_1_flow,"(1632, 486.0, 1920, 432.0)"
254482.883775,0.141619,aoi,resman,pump_2_flow,"(1632, 432.00000000000006, 1920, 378.00000000000006)"
254482.885089,0.141619,aoi,resman,pump_3_flow,"(1632, 378.00000000000006, 1920, 324.00000000000006)"
254482.886244,0.141619,aoi,resman,pump_4_flow,"(1632, 324.0, 1920, 270.0)"
254482.887371,0.141619,aoi,resman,pump_5_flow,"(1632, 270.0, 1920, 216.0)"
254482.888627,0.141619,aoi,resman,pump_6_flow,"(1632, 216.00000000000003, 1920, 162.00000000000003)"
254482.889976,0.141619,aoi,resman,pump_7_flow,"(1632, 161.99999999999997, 1920, 107.99999999999997)"
254482.891334,0.141619,aoi,resman,pump_8_flow,"(1632, 107.99999999999999, 1920, 53.999999999999986)"
254482.892931,0.141619,aoi,resman,tank_a,"(723.84, 437.4, 882.24, 267.3)"
254482.894562,0.141619,aoi,resman,tank_b,"(1251.8400000000001, 437.4, 1410.2400000000002, 267.3)"
254482.896184,0.141619,aoi,resman,tank_c,"(628.8, 243.0, 734.4, 72.89999999999999)"
254482.898057,0.141619,aoi,resman,tank_d,"(1156.8000000000002, 243.0, 1262.4, 72.89999999999999)"
254482.899208,0.141619,aoi,resman,tank_e,"(892.8, 243.0, 1019.52, 72.89999999999999)"
254482.900489,0.141619,aoi,resman,tank_f,"(1420.8000000000002, 243.0, 1547.5200000000002, 72.89999999999999)"
254482.908673,0.141619,parameter,resman,title,Resources management
254482.90871,0.141619,parameter,resman,taskplacement,bottommid
254482.908728,0.141619,parameter,resman,taskupdatetime,100
254482.908747,0.141619,parameter,resman,taskfeedback-overdue-active,0
254482.908763,0.141619,parameter,resman,taskfeedback-overdue-color,"(241, 100, 100, 255)"
254482.908781,0.141619,parameter,resman,taskfeedback-overdue-delayms,2000
254482.908796,0.141619,parameter,resman,taskfeedback-overdue-blinkdurationms,1000
254482.908811,0.141619,parameter,resman,taskfeedback-overdue-_nexttoggletime,0
254482.908827,0.141619,parameter,resman,taskfeedback-overdue-_is_visible,0
254482.908842,0.141619,parameter,resman,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x7f05882fd760>
254482.908862,0.141619,parameter,resman,automaticsolver,0
254482.908876,0.141619,parameter,resman,displayautomationstate,1
254482.908891,0.141619,parameter,resman,pumpcoloroff,"(255, 255, 255, 255)"
254482.908906,0.141619,parameter,resman,pumpcoloron,"(142, 219, 176, 255)"
254482.908922,0.141619,parameter,resman,pumpcolorfailure,"(241, 100, 100, 255)"
254482.908937,0.141619,parameter,resman,toleranceradius,250
254482.908952,0.141619,parameter,resman,statuslocation,bottomright
254482.908966,0.141619,parameter,resman,displaystatus,1
254482.90898,0.141619,parameter,resman,tolerancecolor,"(50, 50, 50, 255)"
254482.908995,0.141619,parameter,resman,tolerancecoloroutside,"(50, 50, 50, 255)"
254482.909012,0.141619,parameter,resman,tank-a-level,2500
254482.909027,0.141619,parameter,resman,tank-a-max,4000
254482.909042,0.141619,parameter,resman,tank-a-target,2500
254482.909056,0.141619,parameter,resman,tank-a-depletable,1
254482.909071,0.141619,parameter,resman,tank-a-lossperminute,800
254482.909085,0.141619,parameter,resman,tank-a-_infoside,left
254482.909099,0.141619,parameter,resman,tank-a-_response_time,0
254482.909113,0.141619,parameter,resman,tank-a-_is_in_tolerance,
254482.909128,0.141619,parameter,resman,tank-a-_tolerance_color,"(50, 50, 50, 255)"
254482.909144,0.141619,parameter,resman,tank-a-widget,<core.widgets.tank.Tank object at 0x7f058647e910>
254482.909161,0.141619,parameter,resman,tank-b-level,2500
254482.909175,0.141619,parameter,resman,tank-b-max,4000
254482.909189,0.141619,parameter,resman,tank-b-target,2500
254482.909204,0.141619,parameter,resman,tank-b-depletable,1
254482.909218,0.141619,parameter,resman,tank-b-lossperminute,800
254482.909233,0.141619,parameter,resman,tank-b-_infoside,right
254482.909249,0.141619,parameter,resman,tank-b-_response_time,0
254482.909265,0.141619,parameter,resman,tank-b-_is_in_tolerance,
254482.909279,0.141619,parameter,resman,tank-b-_tolerance_color,"(50, 50, 50, 255)"
254482.909294,0.141619,parameter,resman,tank-b-widget,<core.widgets.tank.Tank object at 0x7f058648adf0>
254482.909311,0.141619,parameter,resman,tank-c-level,1000
254482.909326,0.141619,parameter,resman,tank-c-max,2000
254482.90934,0.141619,parameter,resman,tank-c-target,
254482.909354,0.141619,parameter,resman,tank-c-depletable,1
254482.909368,0.141619,parameter,resman,tank-c-lossperminute,0
254482.909382,0.141619,parameter,resman,tank-c-_infoside,left
254482.909396,0.141619,parameter,resman,tank-c-widget,<core.widgets.tank.Tank object at 0x7f0586495cd0>
254482.90942,0.141619,parameter,resman,tank-d-level,1000
254482.909434,0.141619,parameter,resman,tank-d-max,2000
254482.909448,0.141619,parameter,resman,tank-d-target,
254482.909462,0.141619,parameter,resman,tank-d-depletable,1
254482.909476,0.141619,parameter,resman,tank-d-lossperminute,0
254482.90949,0.141619,parameter,resman,tank-d-_infoside,left
254482.909504,0.141619,parameter,resman,tank-d-widget,<core.widgets.tank.Tank object at 0x7f05864a0bb0>
254482.90952,0.141619,parameter,resman,tank-e-level,3000
254482.909534,0.141619,parameter,resman,tank-e-max,4000
254482.909549,0.141619,parameter,resman,tank-e-target,
254482.909563,0.141619,parameter,resman,tank-e-depletable,0
254482.909577,0.141619,parameter,resman,tank-e-lossperminute,0
254482.909591,0.141619,parameter,resman,tank-e-_infoside,right
254482.909605,0.141619,parameter,resman,tank-e-widget,<core.widgets.tank.Tank object at 0x7f05864a06d0>
254482.909622,0.141619,parameter,resman,tank-f-level,3000
254482.909636,0.141619,parameter,resman,tank-f-max,4000
254482.909651,0.141619,parameter,resman,tank-f-target,
254482.909666,0.141619,parameter,resman,tank-f-depletable,0
254482.90968,0.141619,parameter,resman,tank-f-lossperminute,0
254482.909694,0.141619,parameter,resman,tank-f-_infoside,right
254482.909707,0.141619,parameter,resman,tank-f-widget,<core.widgets.tank.Tank object at 0x7f05864b4d30>
254482.909724,0.141619,parameter,resman,pump-1-flow,800
254482.909738,0.141619,parameter,resman,pump-1-state,off
254482.909751,0.141619,parameter,resman,pump-1-key,NUM_1
254482.909765,0.141619,parameter,resman,pump-1-_fromtank,c
254482.909779,0.141619,parameter,resman,pump-1-_totank,a
254482.909792,0.141619,parameter,resman,pump-1-statuswidget,<core.widgets.pumpflow.PumpFlow object at 0x7f05882f26d0>
254482.909809,0.141619,parameter,resman,pump-1-widget,<core.widgets.pump.Pump object at 0x7f05864b94f0>
254482.909825,0.141619,parameter,resman,pump-2-flow,600
254482.909839,0.141619,parameter,resman,pump-2-state,off
254482.909852,0.141619,parameter,resman,pump-2-key,NUM_2
254482.909866,0.141619,parameter,resman,pump-2-_fromtank,e
254482.909879,0.141619,parameter,resman,pump-2-_totank,a
254482.909892,0.141619,parameter,resman,pump-2-statuswidget,<core.widgets.pumpflow.PumpFlow object at 0x7f05883818e0>
254482.909909,0.141619,parameter,resman,pump-2-widget,<core.widgets.pump.Pump object at 0x7f05864476d0>
254482.909925,0.141619,parameter,resman,pump-3-flow,800
254482.909938,0.141619,parameter,resman,pump-3-state,off
254482.909952,0.141619,parameter,resman,pump-3-key,NUM_3
254482.909988,0.141619,parameter,resman,pump-3-_fromtank,d
254482.910005,0.141619,parameter,resman,pump-3-_totank,b
254482.910019,0.141619,parameter,resman,pump-3-statuswidget,<core.widgets.pumpflow.PumpFlow object at 0x7f0586cf3cd0>
254482.910035,0.141619,parameter,resman,pump-3-widget,<core.widgets.pump.Pump object at 0x7f0586450970>
254482.910051,0.141619,parameter,resman,pump-4-flow,600
254482.910066,0.141619,parameter,resman,pump-4-state,off
254482.910079,0.141619,parameter,resman,pump-4-key,NUM_4
254482.910109,0.141619,parameter,resman,pump-4-_fromtank,f
254482.910123,0.141619,parameter,resman,pump-4-_totank,b
254482.910137,0.141619,parameter,resman,pump-4-statuswidget,<core.widgets.pumpflow.PumpFlow object at 0x7f058830e490>
254482.910153,0.141619,parameter,resman,pump-4-widget,<core.widgets.pump.Pump object at 0x7f0586450b50>
254482.910169,0.141619,parameter,resman,pump-5-flow,600
254482.910183,0.141619,parameter,resman,pump-5-state,off
254482.910196,0.141619,parameter,resman,pump-5-key,NUM_5
254482.91021,0.141619,parameter,resman,pump-5-_fromtank,e
254482.910224,0.141619,parameter,resman,pump-5-_totank,c
254482.910237,0.141619,parameter,resman,pump-5-statuswidget,<core.widgets.pumpflow.PumpFlow object at 0x7f0586d02190>
254482.910253,0.141619,parameter,resman,pump-5-widget,<core.widgets.pump.Pump object at 0x7f058645b6d0>
254482.910269,0.141619,parameter,resman,pump-6-flow,600
254482.910283,0.141619,parameter,resman,pump-6-state,off
254482.910296,0.141619,parameter,resman,pump-6-key,NUM_6
254482.910309,0.141619,parameter,resman,pump-6-_fromtank,f
254482.910323,0.141619,parameter,resman,pump-6-_totank,d
254482.910336,0.141619,parameter,resman,pump-6-statuswidget,<core.widgets.pumpflow.PumpFlow object at 0x7f0586d08190>
254482.910352,0.141619,parameter,resman,pump-6-widget,<core.widgets.pump.Pump object at 0x7f058645b6a0>
254482.910368,0.141619,parameter,resman,pump-7-flow,400
254482.910382,0.141619,parameter,resman,pump-7-state,off
254482.910395,0.141619,parameter,resman,pump-7-key,NUM_7
254482.910409,0.141619,parameter,resman,pump-7-_fromtank,a
254482.910422,0.141619,parameter,resman,pump-7-_totank,b
