logtime,scenario_time,type_attribute,module,address,value
115342.433103,1.018139,performance,sysmon,event_occured,1
115342.433569,1.018139,state,sysmon,scale1,4
115342.433604,1.018139,state,sysmon,scale2,6
115342.433629,1.018139,state,sysmon,scale3,6
115342.433649,1.018139,state,sysmon,scale4,4
115342.482685,1.068133,input,track,joystick_x,0
115342.482829,1.068133,input,track,joystick_y,0
115342.482868,1.068133,performance,track,joystick_x,0
115342.482895,1.068133,performance,track,joystick_y,0
115342.482983,1.068133,performance,track,cursor_in_target,1
115342.483016,1.068133,performance,track,center_deviation,1.394005
115342.484496,1.068133,performance,resman,a_in_tolerance,1
115342.484517,1.068133,performance,resman,a_deviation,-8
115342.484557,1.068133,performance,resman,b_in_tolerance,1
115342.484584,1.068133,performance,resman,b_deviation,-8
115342.549461,1.134534,performance,sysmon,event_occured,1
115342.550129,1.134534,state,sysmon,scale1,5
115342.55018,1.134534,state,sysmon,scale2,5
115342.550213,1.134534,state,sysmon,scale3,5
115342.550241,1.134534,state,sysmon,scale4,5
115342.599181,1.184579,input,track,joystick_x,0
115342.599395,1.184579,input,track,joystick_y,0
115342.59944,1.184579,performance,track,joystick_x,0
115342.599464,1.184579,performance,track,joystick_y,0
115342.599533,1.184579,performance,track,cursor_in_target,1
115342.599568,1.184579,performance,track,center_deviation,2.450629
115342.600031,1.184579,performance,resman,a_in_tolerance,1
115342.600059,1.184579,performance,resman,a_deviation,-9
115342.600099,1.184579,performance,resman,b_in_tolerance,1
115342.600116,1.184579,performance,resman,b_deviation,-9
115342.649687,1.234642,performance,sysmon,event_occured,1
115342.650199,1.234642,state,sysmon,scale1,6
115342.650231,1.234642,state,sysmon,scale2,4
115342.65026,1.234642,state,sysmon,scale3,4
115342.650283,1.234642,state,sysmon,scale4,6
115342.699364,1.284735,input,track,joystick_x,0
115342.699587,1.284735,input,track,joystick_y,0
115342.699615,1.284735,performance,track,joystick_x,0
115342.699635,1.284735,performance,track,joystick_y,0
115342.69969,1.284735,performance,track,cursor_in_target,1
115342.699716,1.284735,performance,track,center_deviation,3.60659
115342.700187,1.284735,performance,resman,a_in_tolerance,1
115342.700206,1.284735,performance,resman,a_deviation,-10
115342.700242,1.284735,performance,resman,b_in_tolerance,1
115342.700393,1.284735,performance,resman,b_deviation,-10
115342.749613,1.334683,performance,sysmon,event_occured,1
115342.750091,1.334683,state,sysmon,scale1,5
