logtime,scenario_time,type_attribute,module,address,value
222720.063491,1.05403,performance,resman,a_in_tolerance,1
222720.063546,1.05403,performance,resman,a_deviation,-8
222720.063644,1.05403,performance,resman,b_in_tolerance,1
222720.063688,1.05403,performance,resman,b_deviation,-8
222720.080573,1.071027,input,track,joystick_x,0
222720.080732,1.071027,input,track,joystick_y,0
222720.080793,1.071027,performance,track,joystick_x,0
222720.080835,1.071027,performance,track,joystick_y,0
222720.080923,1.071027,performance,track,cursor_in_target,1
222720.080974,1.071027,performance,track,center_deviation,1.394005
222720.082292,1.071027,performance,sysmon,event_occured,0
222720.082334,1.071027,performance,sysmon,response_time,0
222720.082864,1.071027,state,sysmon,scale1,4
222720.082917,1.071027,state,sysmon,scale2,4
222720.08296,1.071027,state,sysmon,scale3,4
222720.083002,1.071027,state,sysmon,scale4,6
222720.180498,1.171054,performance,resman,a_in_tolerance,1
222720.180554,1.171054,performance,resman,a_deviation,-9
222720.180654,1.171054,performance,resman,b_in_tolerance,1
222720.180698,1.171054,performance,resman,b_deviation,-9
222720.182276,1.171054,input,track,joystick_x,0
222720.182335,1.171054,input,track,joystick_y,0
222720.182384,1.171054,performance,track,joystick_x,0
222720.182418,1.171054,performance,track,joystick_y,0
222720.182475,1.171054,performance,track,cursor_in_target,1
222720.182514,1.171054,performance,track,center_deviation,2.450629
222720.18293,1.171054,performance,sysmon,event_occured,0
222720.182971,1.171054,performance,sysmon,response_time,0
222720.183503,1.171054,state,sysmon,scale1,3
222720.183556,1.171054,state,sysmon,scale2,3
222720.183601,1.171054,state,sysmon,scale3,3
222720.183642,1.171054,state,sysmon,scale4,5
222720.296613,1.287183,performance,resman,a_in_tolerance,1
222720.296657,1.287183,performance,resman,a_deviation,-10
222720.296739,1.287183,performance,resman,b_in_tolerance,1
222720.29678,1.287183,performance,resman,b_deviation,-10
222720.298373,1.287183,input,track,joystick_x,0
222720.29843,1.287183,input,track,joystick_y,0
222720.298477,1.287183,performance,track,joystick_x,0
222720.298511,1.287183,performance,track,joystick_y,0
222720.298567,1.287183,performance,track,cursor_in_target,1
222720.298608,1.287183,performance,track,center_deviation,3.60659
222720.299027,1.287183,performance,sysmon,event_occured,0
222720.29907,1.287183,performance,sysmon,response_time,0
222720.299686,1.287183,state,sysmon,scale1,4
222720.29974,1.287183,state,sysmon,scale2,4
222720.299784,1.287183,state,sysmon,scale3,4
222720.299826,1.287183,state,sysmon,scale4,4
222720.396921,1.387452,performance,resman,a_in_tolerance,1
222720.396978,1.387452,performance,resman,a_deviation,-11
222720.39708,1.387452,performance,resman,b_in_tolerance,1
222720.397127,1.387452,performance,resman,b_deviation,-11
222720.398676,1.387452,input,track,joystick_x,0
222720.39873,1.387452,input,track,joystick_y,0
222720.398775,1.387452,performance,track,joystick_x,0
222720.398809,1.387452,performance,track,joystick_y,0
222720.398945,1.387452,performance,track,cursor_in_target,1
222720.398988,1.387452,performance,track,center_deviation,4.79018
222720.399404,1.387452,performance,sysmon,event_occured,0
222720.399444,1.387452,performance,sysmon,response_time,0
222720.399964,1.387452,state,sysmon,scale1,3
222720.400035,1.387452,state,sysmon,scale2,5
222720.40008,1.387452,state,sysmon,scale3,5
222720.400121,1.387452,state,sysmon,scale4,5
222720.497061,1.487624,performance,resman,a_in_tolerance,1
222720.497107,1.487624,performance,resman,a_deviation,-12
222720.497186,1.487624,performance,resman,b_in_tolerance,1
222720.497228,1.487624,performance,resman,b_deviation,-12
222720.498797,1.487624,input,track,joystick_x,0
222720.498853,1.487624,input,track,joystick_y,0
222720.498899,1.487624,performance,track,joystick_x,0
222720.498935,1.487624,performance,track,joystick_y,0
222720.498992,1.487624,performance,track,cursor_in_target,1
222720.499034,1.487624,performance,track,center_deviation,5.984735
222720.499451,1.487624,performance,sysmon,event_occured,0
222720.499492,1.487624,performance,sysmon,response_time,0
222720.500136,1.487624,state,sysmon,scale1,4
222720.50019,1.487624,state,sysmon,scale2,6
222720.500235,1.487624,state,sysmon,scale3,6
222720.500277,1.487624,state,sysmon,scale4,6
222720.597223,1.587754,performance,resman,a_in_tolerance,1
222720.597277,1.587754,performance,resman,a_deviation,-13
222720.59737,1.587754,performance,resman,b_in_tolerance,1
222720.597414,1.587754,performance,resman,b_deviation,-13
222720.598992,1.587754,input,track,joystick_x,0
222720.599047,1.587754,input,track,joystick_y,0
222720.599095,1.587754,performance,track,joystick_x,0
222720.599128,1.587754,performance,track,joystick_y,0
222720.599185,1.587754,performance,track,cursor_in_target,1
222720.599225,1.587754,performance,track,center_deviation,7.184518
222720.599649,1.587754,performance,sysmon,event_occured,0
222720.599688,1.587754,performance,sysmon,response_time,0
222720.600225,1.587754,state,sysmon,scale1,5
222720.600279,1.587754,state,sysmon,scale2,5
222720.600324,1.587754,state,sysmon,scale3,5
222720.600366,1.587754,state,sysmon,scale4,5
222720.713609,1.704154,performance,resman,a_in_tolerance,1
222720.71366,1.704154,performance,resman,a_deviation,-14
222720.713741,1.704154,performance,resman,b_in_tolerance,1
222720.713777,1.704154,performance,resman,b_deviation,-14
222720.715458,1.704154,input,track,joystick_x,0
222720.715512,1.704154,input,track,joystick_y,0
222720.715557,1.704154,performance,track,joystick_x,0
222720.71559,1.704154,performance,track,joystick_y,0
222720.715647,1.704154,performance,track,cursor_in_target,1
222720.715687,1.704154,performance,track,center_deviation,8.387032
222720.716115,1.704154,performance,sysmon,event_occured,0
222720.716157,1.704154,performance,sysmon,response_time,0
222720.71668,1.704154,state,sysmon,scale1,4
222720.716732,1.704154,state,sysmon,scale2,4
222720.716776,1.704154,state,sysmon,scale3,6
222720.716817,1.704154,state,sysmon,scale4,4
222720.830462,1.820983,performance,resman,a_in_tolerance,1
222720.830666,1.820983,performance,resman,a_deviation,-15
222720.830781,1.820983,performance,resman,b_in_tolerance,1
222720.830823,1.820983,performance,resman,b_deviation,-15
222720.832467,1.820983,input,track,joystick_x,0
222720.832527,1.820983,input,track,joystick_y,0
222720.832576,1.820983,performance,track,joystick_x,0
222720.832613,1.820983,performance,track,joystick_y,0
222720.832673,1.820983,performance,track,cursor_in_target,1
222720.832716,1.820983,performance,track,center_deviation,9.591007
222720.833152,1.820983,performance,sysmon,event_occured,0
222720.833195,1.820983,performance,sysmon,response_time,0
222720.833713,1.820983,state,sysmon,scale1,5
222720.833765,1.820983,state,sysmon,scale2,5
222720.833809,1.820983,state,sysmon,scale3,5
222720.833852,1.820983,state,sysmon,scale4,3
222720.93052,1.921073,performance,resman,a_in_tolerance,1
222720.930565,1.921073,performance,resman,a_deviation,-16
222720.930644,1.921073,performance,resman,b_in_tolerance,1
222720.930683,1.921073,performance,resman,b_deviation,-16
222720.932298,1.921073,input,track,joystick_x,0
222720.932355,1.921073,input,track,joystick_y,0
222720.932403,1.921073,performance,track,joystick_x,0
222720.932437,1.921073,performance,track,joystick_y,0
222720.932494,1.921073,performance,track,cursor_in_target,1
222720.932534,1.921073,performance,track,center_deviation,10.795725
222720.932955,1.921073,performance,sysmon,event_occured,0
222720.932998,1.921073,performance,sysmon,response_time,0
222720.933517,1.921073,state,sysmon,scale1,6
222720.93357,1.921073,state,sysmon,scale2,4
222720.933615,1.921073,state,sysmon,scale3,6
222720.933659,1.921073,state,sysmon,scale4,4
222721.047299,2.037818,performance,resman,a_in_tolerance,1
222721.047353,2.037818,performance,resman,a_deviation,-17
222721.047448,2.037818,performance,resman,b_in_tolerance,1
222721.047491,2.037818,performance,resman,b_deviation,-17
222721.04912,2.037818,input,track,joystick_x,0
222721.049177,2.037818,input,track,joystick_y,0
222721.049224,2.037818,performance,track,joystick_x,0
222721.049259,2.037818,performance,track,joystick_y,0
222721.049316,2.037818,performance,track,cursor_in_target,1
222721.049358,2.037818,performance,track,center_deviation,12.000738
222721.049774,2.037818,performance,sysmon,event_occured,0
222721.049815,2.037818,performance,sysmon,response_time,0
222721.050338,2.037818,state,sysmon,scale1,7
222721.05039,2.037818,state,sysmon,scale2,3
222721.050436,2.037818,state,sysmon,scale3,7
222721.050478,2.037818,state,sysmon,scale4,5
222721.147324,2.137854,performance,resman,a_in_tolerance,1
222721.147377,2.137854,performance,resman,a_deviation,-18
222721.147474,2.137854,performance,resman,b_in_tolerance,1
222721.147515,2.137854,performance,resman,b_deviation,-18
222721.149145,2.137854,input,track,joystick_x,0
222721.149202,2.137854,input,track,joystick_y,0
222721.149247,2.137854,performance,track,joystick_x,0
222721.149281,2.137854,performance,track,joystick_y,0
222721.149338,2.137854,performance,track,cursor_in_target,1
222721.149379,2.137854,performance,track,center_deviation,13.205749
222721.1498,2.137854,performance,sysmon,event_occured,0
222721.149844,2.137854,performance,sysmon,response_time,0
222721.150372,2.137854,state,sysmon,scale1,6
222721.150425,2.137854,state,sysmon,scale2,4
222721.15047,2.137854,state,sysmon,scale3,6
222721.150513,2.137854,state,sysmon,scale4,4
222721.247408,2.237994,performance,resman,a_in_tolerance,1
222721.247486,2.237994,performance,resman,a_deviation,-19
222721.247593,2.237994,performance,resman,b_in_tolerance,1
222721.247639,2.237994,performance,resman,b_deviation,-19
222721.249454,2.237994,input,track,joystick_x,0
222721.24951,2.237994,input,track,joystick_y,0
222721.249556,2.237994,performance,track,joystick_x,0
222721.249589,2.237994,performance,track,joystick_y,0
222721.249646,2.237994,performance,track,cursor_in_target,1
222721.249686,2.237994,performance,track,center_deviation,14.410547
222721.250106,2.237994,performance,sysmon,event_occured,0
222721.250146,2.237994,performance,sysmon,response_time,0
222721.250669,2.237994,state,sysmon,scale1,5
222721.250723,2.237994,state,sysmon,scale2,3
222721.250769,2.237994,state,sysmon,scale3,7
222721.25081,2.237994,state,sysmon,scale4,3
222721.364168,2.354662,performance,resman,a_in_tolerance,1
222721.364221,2.354662,performance,resman,a_deviation,-20
222721.364333,2.354662,performance,resman,b_in_tolerance,1
222721.364378,2.354662,performance,resman,b_deviation,-20
222721.365994,2.354662,input,track,joystick_x,0
222721.36605,2.354662,input,track,joystick_y,0
222721.366095,2.354662,performance,track,joystick_x,0
