logtime,scenario_time,type,module,address,value
11526.857394,0,scenario_path,,,includes/scenarios/scenario_hard.txt
11526.858228,0,seed_value,communications,,
11526.85826,0,seed_output,communications,,MKH269
11526.858365,0,seed_value,communications,,
11526.85838,0,seed_output,communications,,BJW275
11526.858473,0,seed_value,communications,,
11526.858487,0,seed_output,communications,,INP414
11526.858573,0,seed_value,communications,,
11526.858587,0,seed_output,communications,,CMB993
11526.858673,0,seed_value,communications,,
11526.858689,0,seed_output,communications,,LCN879
11526.858779,0,seed_value,communications,,
11526.858793,0,seed_output,communications,,CLN158
11526.858882,0,seed_value,communications,,
11526.858896,0,seed_output,communications,,HQR233
11526.858979,0,seed_value,communications,,
11526.858993,0,seed_output,communications,,IBX875
11526.859081,0,seed_value,communications,,
11526.859094,0,seed_output,communications,,EOR477
11526.859179,0,seed_value,communications,,
11526.859192,0,seed_output,communications,,CGE412
11526.85923,0,seed_value,communications,,
11526.859242,0,seed_output,communications,,114.085686
11526.859265,0,seed_value,communications,,
11526.859274,0,seed_output,communications,,121.299595
11526.859294,0,seed_value,communications,,
11526.859303,0,seed_output,communications,,119.0496
11526.859323,0,seed_value,communications,,
11526.859332,0,seed_output,communications,,126.543377
11526.861184,0,version,,,1.3.0
11528.083755,0,dialog,,,OpenMATB end
11528.102856,0.016868,event,sysmon,feedbacks-positive-color,"(0, 255, 0, 255)"
11530.149725,0.016868,dialog,,,Error(s) end
11530.150108,0.033764,event,sysmon,feedbacks-negative-color,"(255, 0, 0, 255)"
11530.150197,0.033764,manual,,,end
