98846.064309,0.151726,aoi,resman,foreground,"(576, 486.0, 1632, 0.0)"
98846.065215,0.151726,aoi,resman,overdue,"(576, 486.0, 1632, 0.0)"
98846.069545,0.151726,aoi,resman,task_title,"(576, 540.0, 1632, 486.0)"
98846.070511,0.151726,aoi,resman,automode,"(1006.848, 309.15000000000003, 1165.248, 282.15000000000003)"
98846.071326,0.151726,aoi,resman,status_foreground,"(1632, 486.0, 1920, 0.0)"
98846.074462,0.151726,aoi,resman,status_title,"(1632, 540.0, 1920, 486.0)"
98846.076637,0.151726,aoi,resman,pump_1_flow,"(1632, 486.0, 1920, 432.0)"
98846.078748,0.151726,aoi,resman,pump_2_flow,"(1632, 432.00000000000006, 1920, 378.00000000000006)"
98846.080381,0.151726,aoi,resman,pump_3_flow,"(1632, 378.00000000000006, 1920, 324.00000000000006)"
98846.081671,0.151726,aoi,resman,pump_4_flow,"(1632, 324.0, 1920, 270.0)"
98846.082926,0.151726,aoi,resman,pump_5_flow,"(1632, 270.0, 1920, 216.0)"
98846.084772,0.151726,aoi,resman,pump_6_flow,"(1632, 216.00000000000003, 1920, 162.00000000000003)"
98846.086532,0.151726,aoi,resman,pump_7_flow,"(1632, 161.99999999999997, 1920, 107.99999999999997)"
98846.087939,0.151726,aoi,resman,pump_8_flow,"(1632, 107.99999999999999, 1920, 53.999999999999986)"
98846.08957,0.151726,aoi,resman,tank_a,"(723.84, 437.4, 882.24, 267.3)"
98846.091254,0.151726,aoi,resman,tank_b,"(1251.8400000000001, 437.4, 1410.2400000000002, 267.3)"
98846.092852,0.151726,aoi,resman,tank_c,"(628.8, 243.0, 734.4, 72.89999999999999)"
98846.094669,0.151726,aoi,resman,tank_d,"(1156.8000000000002, 243.0, 1262.4, 72.89999999999999)"
98846.095709,0.151726,aoi,resman,tank_e,"(892.8, 243.0, 1019.52, 72.89999999999999)"
98846.096978,0.151726,aoi,resman,tank_f,"(1420.8000000000002, 243.0, 1547.5200000000002, 72.89999999999999)"
98846.104105,0.151726,parameter,resman,title,Resources management
98846.104138,0.151726,parameter,resman,taskplacement,bottommid
98846.104155,0.151726,parameter,resman,taskupdatetime,100
98846.104173,0.151726,parameter,resman,taskfeedback-overdue-active,0
98846.104189,0.151726,parameter,resman,taskfeedback-overdue-color,"(241, 100, 100, 255)"
98846.104207,0.151726,parameter,resman,taskfeedback-overdue-delayms,2000
98846.104222,0.151726,parameter,resman,taskfeedback-overdue-blinkdurationms,1000
98846.104236,0.151726,parameter,resman,taskfeedback-overdue-_nexttoggletime,0
98846.104251,0.151726,parameter,resman,taskfeedback-overdue-_is_visible,0
98846.104266,0.151726,parameter,resman,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x7f7579b430d0>
98846.104285,0.151726,parameter,resman,automaticsolver,0
98846.104299,0.151726,parameter,resman,displayautomationstate,1
98846.104313,0.151726,parameter,resman,pumpcoloroff,"(255, 255, 255, 255)"
98846.104328,0.151726,parameter,resman,pumpcoloron,"(142, 219, 176, 255)"
98846.104375,0.151726,parameter,resman,pumpcolorfailure,"(241, 100, 100, 255)"
98846.104396,0.151726,parameter,resman,toleranceradius,250
98846.104411,0.151726,parameter,resman,statuslocation,bottomright
98846.104425,0.151726,parameter,resman,displaystatus,1
98846.104439,0.151726,parameter,resman,tolerancecolor,"(50, 50, 50, 255)"
98846.104454,0.151726,parameter,resman,tolerancecoloroutside,"(50, 50, 50, 255)"
98846.104472,0.151726,parameter,resman,tank-a-level,2500
98846.104487,0.151726,parameter,resman,tank-a-max,4000
98846.104501,0.151726,parameter,resman,tank-a-target,2500
98846.104515,0.151726,parameter,resman,tank-a-depletable,1
98846.104529,0.151726,parameter,resman,tank-a-lossperminute,800
98846.104543,0.151726,parameter,resman,tank-a-_infoside,left
98846.104557,0.151726,parameter,resman,tank-a-_response_time,0
98846.104571,0.151726,parameter,resman,tank-a-_is_in_tolerance,
98846.104585,0.151726,parameter,resman,tank-a-_tolerance_color,"(50, 50, 50, 255)"
98846.104601,0.151726,parameter,resman,tank-a-widget,<core.widgets.tank.Tank object at 0x7f757854cbe0>
98846.10462,0.151726,parameter,resman,tank-b-level,2500
98846.104634,0.151726,parameter,resman,tank-b-max,4000
98846.104648,0.151726,parameter,resman,tank-b-target,2500
98846.104661,0.151726,parameter,resman,tank-b-depletable,1
98846.104675,0.151726,parameter,resman,tank-b-lossperminute,800
98846.104689,0.151726,parameter,resman,tank-b-_infoside,right
98846.104705,0.151726,parameter,resman,tank-b-_response_time,0
98846.104718,0.151726,parameter,resman,tank-b-_is_in_tolerance,
98846.105474,0.151726,parameter,resman,tank-b-_tolerance_color,"(50, 50, 50, 255)"
98846.1055,0.151726,parameter,resman,tank-b-widget,<core.widgets.tank.Tank object at 0x7f75787b6070>
98846.105521,0.151726,parameter,resman,tank-c-level,1000
98846.105537,0.151726,parameter,resman,tank-c-max,2000
98846.105555,0.151726,parameter,resman,tank-c-target,
98846.105569,0.151726,parameter,resman,tank-c-depletable,1
98846.105584,0.151726,parameter,resman,tank-c-lossperminute,0
98846.105599,0.151726,parameter,resman,tank-c-_infoside,left
98846.105613,0.151726,parameter,resman,tank-c-widget,<core.widgets.tank.Tank object at 0x7f7578565f10>
98846.10563,0.151726,parameter,resman,tank-d-level,1000
98846.105644,0.151726,parameter,resman,tank-d-max,2000
98846.105658,0.151726,parameter,resman,tank-d-target,
98846.105671,0.151726,parameter,resman,tank-d-depletable,1
98846.105686,0.151726,parameter,resman,tank-d-lossperminute,0
98846.105701,0.151726,parameter,resman,tank-d-_infoside,left
98846.105715,0.151726,parameter,resman,tank-d-widget,<core.widgets.tank.Tank object at 0x7f7578570ca0>
98846.105731,0.151726,parameter,resman,tank-e-level,3000
98846.105746,0.151726,parameter,resman,tank-e-max,4000
98846.10576,0.151726,parameter,resman,tank-e-target,
98846.105774,0.151726,parameter,resman,tank-e-depletable,0
98846.105788,0.151726,parameter,resman,tank-e-lossperminute,0
98846.105802,0.151726,parameter,resman,tank-e-_infoside,right
98846.105819,0.151726,parameter,resman,tank-e-widget,<core.widgets.tank.Tank object at 0x7f7578570c10>
98846.105835,0.151726,parameter,resman,tank-f-level,3000
98846.105849,0.151726,parameter,resman,tank-f-max,4000
98846.105863,0.151726,parameter,resman,tank-f-target,
98846.105877,0.151726,parameter,resman,tank-f-depletable,0
98846.105891,0.151726,parameter,resman,tank-f-lossperminute,0
98846.105905,0.151726,parameter,resman,tank-f-_infoside,right
98846.105919,0.151726,parameter,resman,tank-f-widget,<core.widgets.tank.Tank object at 0x7f7578584f70>
98846.105937,0.151726,parameter,resman,pump-1-flow,800
98846.105952,0.151726,parameter,resman,pump-1-state,off
98846.105966,0.151726,parameter,resman,pump-1-key,NUM_1
98846.10598,0.151726,parameter,resman,pump-1-_fromtank,c
98846.105994,0.151726,parameter,resman,pump-1-_totank,a
98846.106008,0.151726,parameter,resman,pump-1-statuswidget,<core.widgets.pumpflow.PumpFlow object at 0x7f75787888e0>
98846.106025,0.151726,parameter,resman,pump-1-widget,<core.widgets.pump.Pump object at 0x7f7578584f10>
98846.106043,0.151726,parameter,resman,pump-2-flow,600
98846.106057,0.151726,parameter,resman,pump-2-state,off
98846.10607,0.151726,parameter,resman,pump-2-key,NUM_2
98846.106084,0.151726,parameter,resman,pump-2-_fromtank,e
98846.106098,0.151726,parameter,resman,pump-2-_totank,a
98846.106113,0.151726,parameter,resman,pump-2-statuswidget,<core.widgets.pumpflow.PumpFlow object at 0x7f7578788700>
98846.10613,0.151726,parameter,resman,pump-2-widget,<core.widgets.pump.Pump object at 0x7f7573cca7c0>
98846.106147,0.151726,parameter,resman,pump-3-flow,800
98846.106162,0.151726,parameter,resman,pump-3-state,off
98846.106177,0.151726,parameter,resman,pump-3-key,NUM_3
98846.106191,0.151726,parameter,resman,pump-3-_fromtank,d
98846.106205,0.151726,parameter,resman,pump-3-_totank,b
98846.106219,0.151726,parameter,resman,pump-3-statuswidget,<core.widgets.pumpflow.PumpFlow object at 0x7f75787a8d00>
98846.106236,0.151726,parameter,resman,pump-3-widget,<core.widgets.pump.Pump object at 0x7f7573cd1a60>
98846.106253,0.151726,parameter,resman,pump-4-flow,600
98846.1063,0.151726,parameter,resman,pump-4-state,off
98846.106317,0.151726,parameter,resman,pump-4-key,NUM_4
98846.106331,0.151726,parameter,resman,pump-4-_fromtank,f
98846.106346,0.151726,parameter,resman,pump-4-_totank,b
98846.106381,0.151726,parameter,resman,pump-4-statuswidget,<core.widgets.pumpflow.PumpFlow object at 0x7f7578788fd0>
98846.106399,0.151726,parameter,resman,pump-4-widget,<core.widgets.pump.Pump object at 0x7f7573cd1c40>
98846.106417,0.151726,parameter,resman,pump-5-flow,600
98846.106431,0.151726,parameter,resman,pump-5-state,off
98846.106445,0.151726,parameter,resman,pump-5-key,NUM_5
98846.106459,0.151726,parameter,resman,pump-5-_fromtank,e
98846.106473,0.151726,parameter,resman,pump-5-_totank,c
98846.106487,0.151726,parameter,resman,pump-5-statuswidget,<core.widgets.pumpflow.PumpFlow object at 0x7f75787b6730>
98846.106504,0.151726,parameter,resman,pump-5-widget,<core.widgets.pump.Pump object at 0x7f7573cdf7c0>
98846.106522,0.151726,parameter,resman,pump-6-flow,600
98846.106536,0.151726,parameter,resman,pump-6-state,off
98846.106551,0.151726,parameter,resman,pump-6-key,NUM_6
98846.106565,0.151726,parameter,resman,pump-6-_fromtank,f
98846.106579,0.151726,parameter,resman,pump-6-_totank,d
98846.106593,0.151726,parameter,resman,pump-6-statuswidget,<core.widgets.pumpflow.PumpFlow object at 0x7f75787bd730>
98846.10661,0.151726,parameter,resman,pump-6-widget,<core.widgets.pump.Pump object at 0x7f7573ce4970>
98846.106627,0.151726,parameter,resman,pump-7-flow,400
98846.106642,0.151726,parameter,resman,pump-7-state,off
98846.106656,0.151726,parameter,resman,pump-7-key,NUM_7
98846.10667,0.151726,parameter,resman,pump-7-_fromtank,a
98846.106684,0.151726,parameter,resman,pump-7-_totank,b
98846.106698,0.151726,parameter,resman,pump-7-statuswidget,<core.widgets.pumpflow.PumpFlow object at 0x7f75787b6a90>
98846.106715,0.151726,parameter,resman,pump-7-widget,<core.widgets.pump.Pump object at 0x7f757857ac70>
98846.106732,0.151726,parameter,resman,pump-8-flow,400
98846.106747,0.151726,parameter,resman,pump-8-state,off
98846.106761,0.151726,parameter,resman,pump-8-key,NUM_8
98846.106775,0.151726,parameter,resman,pump-8-_fromtank,b
98846.10679,0.151726,parameter,resman,pump-8-_totank,a
98846.106804,0.151726,parameter,resman,pump-8-statuswidget,<core.widgets.pumpflow.PumpFlow object at 0x7f757854ccd0>
98846.106822,0.151726,parameter,resman,pump-8-widget,<core.widgets.pump.Pump object at 0x7f7573ceefd0>
98846.107046,0.151726,state,resman,"foreground, visibility",1
98846.107163,0.151726,state,resman,"overdue, visibility",1
98846.107966,0.151726,state,resman,"status_foreground, visibility",1
98846.116751,0.151726,state,resman,"status_foreground, visibility",0
98846.116792,0.151726,event,resman,self,start
98846.121171,0.212844,performance,resman,a_response_time,0
98846.121222,0.212844,performance,resman,a_in_tolerance,1
98846.121243,0.212844,performance,resman,a_deviation,0
98846.121264,0.212844,performance,resman,b_response_time,0
98846.121284,0.212844,performance,resman,b_in_tolerance,1
98846.121302,0.212844,performance,resman,b_deviation,0
98846.121346,0.212844,state,resman,"foreground, visibility",0
98846.12186,0.212844,state,resman,"automode, text",MANUAL
98846.121903,0.212844,state,resman,"overdue, visibility",0
98846.229193,0.320714,performance,resman,a_response_time,0
98846.22934,0.320714,performance,resman,a_in_tolerance,1
98846.229383,0.320714,performance,resman,a_deviation,-1
98846.229424,0.320714,performance,resman,b_response_time,0
98846.229466,0.320714,performance,resman,b_in_tolerance,1
98846.229501,0.320714,performance,resman,b_deviation,-1
98846.229722,0.320714,state,resman,"tank_a, fluid_level",2499
98846.230704,0.320714,state,resman,"tank_a, fluid_label",2499
98846.230832,0.320714,state,resman,"tank_b, fluid_level",2499
98846.231237,0.320714,state,resman,"tank_b, fluid_label",2499
98846.32934,0.420844,performance,resman,a_response_time,0
98846.329533,0.420844,performance,resman,a_in_tolerance,1
98846.329581,0.420844,performance,resman,a_deviation,-2
98846.329625,0.420844,performance,resman,b_response_time,0
98846.329661,0.420844,performance,resman,b_in_tolerance,1
98846.329696,0.420844,performance,resman,b_deviation,-2
98846.329901,0.420844,state,resman,"tank_a, fluid_level",2498
98846.330462,0.420844,state,resman,"tank_a, fluid_label",2498
98846.330562,0.420844,state,resman,"tank_b, fluid_level",2498
98846.330938,0.420844,state,resman,"tank_b, fluid_label",2498
98846.4458,0.537333,performance,resman,a_response_time,0
98846.445951,0.537333,performance,resman,a_in_tolerance,1
98846.445996,0.537333,performance,resman,a_deviation,-3
98846.446038,0.537333,performance,resman,b_response_time,0
98846.446075,0.537333,performance,resman,b_in_tolerance,1
98846.446109,0.537333,performance,resman,b_deviation,-3
98846.446305,0.537333,state,resman,"tank_a, fluid_level",2497
98846.446878,0.537333,state,resman,"tank_a, fluid_label",2497
98846.446978,0.537333,state,resman,"tank_b, fluid_level",2497
98846.447354,0.537333,state,resman,"tank_b, fluid_label",2497
98846.546758,0.638066,performance,resman,a_response_time,0
98846.547042,0.638066,performance,resman,a_in_tolerance,1
98846.547112,0.638066,performance,resman,a_deviation,-4
98846.547179,0.638066,performance,resman,b_response_time,0
98846.547231,0.638066,performance,resman,b_in_tolerance,1
98846.547284,0.638066,performance,resman,b_deviation,-4
98846.547564,0.638066,state,resman,"tank_a, fluid_level",2496
98846.54841,0.638066,state,resman,"tank_a, fluid_label",2496
98846.548583,0.638066,state,resman,"tank_b, fluid_level",2496
98846.54922,0.638066,state,resman,"tank_b, fluid_label",2496
98846.662456,0.753913,performance,resman,a_response_time,0
98846.662617,0.753913,performance,resman,a_in_tolerance,1
98846.662662,0.753913,performance,resman,a_deviation,-5
98846.662704,0.753913,performance,resman,b_response_time,0
98846.662741,0.753913,performance,resman,b_in_tolerance,1
98846.662776,0.753913,performance,resman,b_deviation,-5
98846.662974,0.753913,state,resman,"tank_a, fluid_level",2495
98846.663577,0.753913,state,resman,"tank_a, fluid_label",2495
98846.663679,0.753913,state,resman,"tank_b, fluid_level",2495
98846.66415,0.753913,state,resman,"tank_b, fluid_label",2495
98846.77904,0.870567,performance,resman,a_response_time,0
98846.779191,0.870567,performance,resman,a_in_tolerance,1
98846.779238,0.870567,performance,resman,a_deviation,-6
98846.77928,0.870567,performance,resman,b_response_time,0
98846.779315,0.870567,performance,resman,b_in_tolerance,1
98846.77935,0.870567,performance,resman,b_deviation,-6
98846.779556,0.870567,state,resman,"tank_a, fluid_level",2494
98846.780221,0.870567,state,resman,"tank_a, fluid_label",2494
98846.780329,0.870567,state,resman,"tank_b, fluid_level",2494
98846.78079,0.870567,state,resman,"tank_b, fluid_label",2494
98846.896048,0.987532,performance,resman,a_response_time,0
98846.896224,0.987532,performance,resman,a_in_tolerance,1
98846.896266,0.987532,performance,resman,a_deviation,-7
98846.896308,0.987532,performance,resman,b_response_time,0
98846.896344,0.987532,performance,resman,b_in_tolerance,1
