2.783016,0.017585,event,sysmon,scales-1-key,F8
4.303223,0.3331,aoi,sysmon,foreground,"(0, 820.8, 537, 432.0)"
4.304801,0.3331,aoi,sysmon,overdue,"(0, 820.8, 537, 432.0)"
4.311014,0.3331,aoi,sysmon,task_title,"(0, 864.0, 537, 820.8)"
4.313158,0.3331,aoi,sysmon,automode,"(228.225, 474.12, 308.775, 452.52)"
4.318106,0.3331,aoi,sysmon,scale1,"(40.275, 684.72, 93.975, 490.32)"
4.322221,0.3331,aoi,sysmon,scale2,"(174.525, 684.72, 228.22500000000002, 490.32)"
4.326354,0.3331,aoi,sysmon,scale3,"(308.775, 684.72, 362.47499999999997, 490.32)"
4.330504,0.3331,aoi,sysmon,scale4,"(443.025, 684.72, 496.72499999999997, 490.32)"
4.334819,0.3331,aoi,sysmon,light1,"(26.849999999999994, 781.9200000000001, 241.65, 723.6)"
4.339017,0.3331,aoi,sysmon,light2,"(295.35, 781.9200000000001, 510.15000000000003, 723.6)"
4.339141,0.3331,parameter,sysmon,title,System monitoring
4.339188,0.3331,parameter,sysmon,taskplacement,topleft
4.339227,0.3331,parameter,sysmon,taskupdatetime,200
4.339274,0.3331,parameter,sysmon,taskfeedback-overdue-active,0
4.339309,0.3331,parameter,sysmon,taskfeedback-overdue-color,"(241, 100, 100, 255)"
4.339345,0.3331,parameter,sysmon,taskfeedback-overdue-delayms,2000
4.339388,0.3331,parameter,sysmon,taskfeedback-overdue-blinkdurationms,1000
4.339421,0.3331,parameter,sysmon,taskfeedback-overdue-_nexttoggletime,0
4.339461,0.3331,parameter,sysmon,taskfeedback-overdue-_is_visible,0
4.339499,0.3331,parameter,sysmon,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x00000219D0AEC0D0>
4.339532,0.3331,parameter,sysmon,alerttimeout,10000
4.33956,0.3331,parameter,sysmon,automaticsolver,0
4.339741,0.3331,parameter,sysmon,automaticsolverdelay,1000
4.339805,0.3331,parameter,sysmon,displayautomationstate,1
4.339851,0.3331,parameter,sysmon,allowanykey,0
