115205.430095,0.174963,state,track,"reticle, cursor_proportional_y",0.0048
115205.541153,0.28572,state,track,"reticle, cursor_proportional_y",0.004628
115205.656925,0.402404,state,track,"reticle, cursor_proportional_y",0.004455
115205.756957,0.502513,state,track,"reticle, cursor_proportional_y",0.004282
115205.859634,0.604976,state,track,"reticle, cursor_proportional_y",0.004109
115205.959959,0.705325,state,track,"reticle, cursor_proportional_y",0.003935
115206.075838,0.821274,state,track,"reticle, cursor_proportional_y",0.003761
115206.193623,0.939061,state,track,"reticle, cursor_proportional_y",0.003585
115206.310268,1.054768,state,track,"reticle, cursor_proportional_y",0.007267
115206.41028,1.155363,state,track,"reticle, cursor_proportional_y",0.010949
115206.525991,1.271119,state,track,"reticle, cursor_proportional_y",0.014629
115206.626214,1.371258,state,track,"reticle, cursor_proportional_y",0.018308
115206.742612,1.487877,state,track,"reticle, cursor_proportional_y",0.021986
115206.859579,1.604607,state,track,"reticle, cursor_proportional_y",0.025663
115206.959478,1.704608,state,track,"reticle, cursor_proportional_y",0.029339
115207.07609,1.821293,state,track,"reticle, cursor_proportional_y",0.033013
115207.192768,1.937987,state,track,"reticle, cursor_proportional_y",0.036686
115207.309396,2.054558,state,track,"reticle, cursor_proportional_y",0.040357
115207.409567,2.154707,state,track,"reticle, cursor_proportional_y",0.044027
115207.526127,2.271369,state,track,"reticle, cursor_proportional_y",0.047695
115207.626326,2.37142,state,track,"reticle, cursor_proportional_y",0.051361
115207.743203,2.488478,state,track,"reticle, cursor_proportional_y",0.053739
115207.859954,2.604995,state,track,"reticle, cursor_proportional_y",0.053543
115207.975902,2.721067,state,track,"reticle, cursor_proportional_y",0.052059
115208.089807,2.835458,state,track,"reticle, cursor_proportional_y",0.050573
115208.190202,2.935777,state,track,"reticle, cursor_proportional_y",0.049085
115208.306297,3.051885,state,track,"reticle, cursor_proportional_y",0.047594
115208.406809,3.152222,state,track,"reticle, cursor_proportional_y",0.046101
115208.509428,3.254498,state,track,"reticle, cursor_proportional_y",0.044606
115208.623227,3.368832,state,track,"reticle, cursor_proportional_y",0.043108
115208.739847,3.485339,state,track,"reticle, cursor_proportional_y",0.041607
115208.856638,3.602075,state,track,"reticle, cursor_proportional_y",0.040103
115208.957311,3.702546,state,track,"reticle, cursor_proportional_y",0.038597
115209.072818,3.81849,state,track,"reticle, cursor_proportional_y",0.037088
115209.173113,3.918653,state,track,"reticle, cursor_proportional_y",0.035575
115209.289713,4.035095,state,track,"reticle, cursor_proportional_y",0.03406
115209.389906,4.135379,state,track,"reticle, cursor_proportional_y",0.032542
115209.489924,4.235443,state,track,"reticle, cursor_proportional_y",0.03102
115209.606446,4.352038,state,track,"reticle, cursor_proportional_y",0.029495
115209.723566,4.468874,state,track,"reticle, cursor_proportional_y",0.027966
115209.839677,4.585235,state,track,"reticle, cursor_proportional_y",0.026434
115209.939814,4.685444,state,track,"reticle, cursor_proportional_y",0.024898
115210.056506,4.802041,state,track,"reticle, cursor_proportional_y",0.023359
115210.156719,4.902068,state,track,"reticle, cursor_proportional_y",0.021816
115210.25698,5.002381,state,track,"reticle, cursor_proportional_y",0.020269
115210.372982,5.11843,state,track,"reticle, cursor_proportional_y",0.018718
115210.473183,5.218531,state,track,"reticle, cursor_proportional_y",0.017163
115210.573476,5.318944,state,track,"reticle, cursor_proportional_y",0.015605
115210.689773,5.435014,state,track,"reticle, cursor_proportional_y",0.014041
115210.79004,5.535608,state,track,"reticle, cursor_proportional_y",0.012474
115210.892561,5.637737,state,track,"reticle, cursor_proportional_y",0.010902
115211.009267,5.7544,state,track,"reticle, cursor_proportional_y",0.009326
115211.125959,5.871081,state,track,"reticle, cursor_proportional_y",0.007746
115211.225989,5.97124,state,track,"reticle, cursor_proportional_y",0.00616
115211.3423,6.087541,state,track,"reticle, cursor_proportional_y",0.004571
115211.459087,6.204313,state,track,"reticle, cursor_proportional_y",0.002976
115211.559117,6.304334,state,track,"reticle, cursor_proportional_y",0.001376
