logtime,scenario_time,type_attribute,module,address,value
115206.275713,1.021368,performance,resman,a_in_tolerance,1
115206.27576,1.021368,performance,resman,a_deviation,-8
115206.275838,1.021368,performance,resman,b_in_tolerance,1
115206.275874,1.021368,performance,resman,b_deviation,-8
115206.308735,1.054768,input,track,joystick_x,0.0
115206.308924,1.054768,input,track,joystick_y,0.5
115206.30898,1.054768,performance,track,joystick_x,0.0
115206.309018,1.054768,performance,track,joystick_y,0.5
115206.309099,1.054768,performance,track,cursor_in_target,1
115206.309148,1.054768,performance,track,center_deviation,1.394005
115206.358579,1.104481,performance,sysmon,event_occured,0
115206.359327,1.104481,state,sysmon,scale1,3
115206.35939,1.104481,state,sysmon,scale2,5
115206.359437,1.104481,state,sysmon,scale3,3
115206.35948,1.104481,state,sysmon,scale4,5
115206.393127,1.138761,performance,resman,a_in_tolerance,1
115206.393174,1.138761,performance,resman,a_deviation,-9
115206.393267,1.138761,performance,resman,b_in_tolerance,1
115206.393317,1.138761,performance,resman,b_deviation,-9
115206.409329,1.155363,input,track,joystick_x,0.0
115206.409574,1.155363,input,track,joystick_y,0.5
115206.409653,1.155363,performance,track,joystick_x,0.0
115206.409691,1.155363,performance,track,joystick_y,0.5
115206.409773,1.155363,performance,track,cursor_in_target,1
115206.409824,1.155363,performance,track,center_deviation,2.929366
115206.458868,1.204773,performance,sysmon,event_occured,0
115206.459638,1.204773,state,sysmon,scale1,4
115206.459699,1.204773,state,sysmon,scale2,6
115206.459743,1.204773,state,sysmon,scale3,4
115206.459785,1.204773,state,sysmon,scale4,4
115206.508952,1.254574,performance,resman,a_in_tolerance,1
115206.508997,1.254574,performance,resman,a_deviation,-10
115206.509075,1.254574,performance,resman,b_in_tolerance,1
115206.509113,1.254574,performance,resman,b_deviation,-10
115206.525057,1.271119,input,track,joystick_x,0.0
115206.525229,1.271119,input,track,joystick_y,0.5
115206.525286,1.271119,performance,track,joystick_x,0.0
115206.525322,1.271119,performance,track,joystick_y,0.5
115206.525396,1.271119,performance,track,cursor_in_target,1
115206.525445,1.271119,performance,track,center_deviation,4.530037
115206.575474,1.321395,performance,sysmon,event_occured,0
115206.576279,1.321395,state,sysmon,scale1,5
115206.576336,1.321395,state,sysmon,scale2,5
115206.576399,1.321395,state,sysmon,scale3,3
115206.576469,1.321395,state,sysmon,scale4,3
115206.609291,1.354843,performance,resman,a_in_tolerance,1
115206.609344,1.354843,performance,resman,a_deviation,-11
115206.609427,1.354843,performance,resman,b_in_tolerance,1
115206.609462,1.354843,performance,resman,b_deviation,-11
115206.625196,1.371258,input,track,joystick_x,0.0
115206.625373,1.371258,input,track,joystick_y,0.5
115206.625429,1.371258,performance,track,joystick_x,0.0
115206.625614,1.371258,performance,track,joystick_y,0.5
115206.625701,1.371258,performance,track,cursor_in_target,1
115206.62575,1.371258,performance,track,center_deviation,6.144846
115206.675491,1.421416,performance,sysmon,event_occured,0
115206.676326,1.421416,state,sysmon,scale1,4
115206.676387,1.421416,state,sysmon,scale2,6
115206.676432,1.421416,state,sysmon,scale3,4
115206.676475,1.421416,state,sysmon,scale4,4
115206.70926,1.454853,performance,resman,a_in_tolerance,1
115206.709307,1.454853,performance,resman,a_deviation,-12
115206.709388,1.454853,performance,resman,b_in_tolerance,1
115206.709423,1.454853,performance,resman,b_deviation,-12
115206.741817,1.487877,input,track,joystick_x,0.0
115206.74198,1.487877,input,track,joystick_y,0.5
115206.742037,1.487877,performance,track,joystick_x,0.0
115206.742075,1.487877,performance,track,joystick_y,0.5
115206.742148,1.487877,performance,track,cursor_in_target,1
115206.742198,1.487877,performance,track,center_deviation,7.764671
115206.791922,1.537832,performance,sysmon,event_occured,0
115206.792656,1.537832,state,sysmon,scale1,3
115206.792714,1.537832,state,sysmon,scale2,5
115206.792763,1.537832,state,sysmon,scale3,5
115206.792805,1.537832,state,sysmon,scale4,5
115206.809231,1.554864,performance,resman,a_in_tolerance,1
115206.809278,1.554864,performance,resman,a_deviation,-13
115206.80936,1.554864,performance,resman,b_in_tolerance,1
115206.809396,1.554864,performance,resman,b_deviation,-13
115206.858576,1.604607,input,track,joystick_x,0.0
115206.858797,1.604607,input,track,joystick_y,0.5
115206.858851,1.604607,performance,track,joystick_x,0.0
115206.858888,1.604607,performance,track,joystick_y,0.5
115206.858966,1.604607,performance,track,cursor_in_target,1
115206.859033,1.604607,performance,track,center_deviation,9.386635
115206.891952,1.637872,performance,sysmon,event_occured,0
115206.892752,1.637872,state,sysmon,scale1,4
115206.89281,1.637872,state,sysmon,scale2,6
115206.892856,1.637872,state,sysmon,scale3,6
115206.892898,1.637872,state,sysmon,scale4,6
115206.925394,1.671026,performance,resman,a_in_tolerance,1
115206.92544,1.671026,performance,resman,a_deviation,-14
115206.92552,1.671026,performance,resman,b_in_tolerance,1
115206.925555,1.671026,performance,resman,b_deviation,-14
115206.958577,1.704608,input,track,joystick_x,0.0
115206.958769,1.704608,input,track,joystick_y,0.5
115206.958824,1.704608,performance,track,joystick_x,0.0
115206.95886,1.704608,performance,track,joystick_y,0.5
115206.958941,1.704608,performance,track,cursor_in_target,1
115206.958993,1.704608,performance,track,center_deviation,11.009531
115207.009061,1.754919,performance,sysmon,event_occured,0
115207.009951,1.754919,state,sysmon,scale1,5
115207.010008,1.754919,state,sysmon,scale2,7
115207.010058,1.754919,state,sysmon,scale3,5
115207.010101,1.754919,state,sysmon,scale4,5
115207.025755,1.771376,performance,resman,a_in_tolerance,1
115207.025803,1.771376,performance,resman,a_deviation,-15
115207.025884,1.771376,performance,resman,b_in_tolerance,1
115207.02592,1.771376,performance,resman,b_deviation,-15
115207.075241,1.821293,input,track,joystick_x,0.0
115207.075405,1.821293,input,track,joystick_y,0.5
115207.07546,1.821293,performance,track,joystick_x,0.0
115207.075495,1.821293,performance,track,joystick_y,0.5
