logtime,scenario_time,type,module,address,value
6950.187005,0.29033,state,sysmon,"scale1, arrow",6
6950.187056,0.29033,state,sysmon,"scale2, arrow",6
6950.187095,0.29033,state,sysmon,"scale3, arrow",4
6950.187136,0.29033,state,sysmon,"scale4, arrow",4
6950.30061,0.403924,state,sysmon,"scale1, arrow",7
6950.300652,0.403924,state,sysmon,"scale2, arrow",7
6950.300688,0.403924,state,sysmon,"scale3, arrow",3
6950.300719,0.403924,state,sysmon,"scale4, arrow",5
6950.403473,0.506477,state,sysmon,"scale1, arrow",6
6950.40353,0.506477,state,sysmon,"scale2, arrow",6
6950.403578,0.506477,state,sysmon,"scale3, arrow",4
6950.403624,0.506477,state,sysmon,"scale4, arrow",4
6950.519937,0.623043,state,sysmon,"scale1, arrow",7
6950.519989,0.623043,state,sysmon,"scale2, arrow",5
6950.520067,0.623043,state,sysmon,"scale3, arrow",3
6950.520108,0.623043,state,sysmon,"scale4, arrow",3
6950.620291,0.723202,state,sysmon,"scale1, arrow",6
6950.620346,0.723202,state,sysmon,"scale2, arrow",4
6950.620391,0.723202,state,sysmon,"scale3, arrow",4
6950.620432,0.723202,state,sysmon,"scale4, arrow",4
6950.736483,0.839487,state,sysmon,"scale1, arrow",7
6950.736537,0.839487,state,sysmon,"scale2, arrow",5
6950.736583,0.839487,state,sysmon,"scale3, arrow",3
6950.736624,0.839487,state,sysmon,"scale4, arrow",5
6950.836601,0.939522,state,sysmon,"scale1, arrow",6
6950.836653,0.939522,state,sysmon,"scale2, arrow",6
6950.836696,0.939522,state,sysmon,"scale3, arrow",4
6950.836736,0.939522,state,sysmon,"scale4, arrow",4
6950.936894,1.039897,state,sysmon,"scale1, arrow",5
6950.936948,1.039897,state,sysmon,"scale2, arrow",5
6950.936991,1.039897,state,sysmon,"scale3, arrow",5
6950.937031,1.039897,state,sysmon,"scale4, arrow",3
6951.053417,1.156567,state,sysmon,"scale1, arrow",6
6951.05347,1.156567,state,sysmon,"scale2, arrow",4
6951.053513,1.156567,state,sysmon,"scale3, arrow",6
6951.053553,1.156567,state,sysmon,"scale4, arrow",4
6951.170516,1.273328,state,sysmon,"scale1, arrow",7
6951.170572,1.273328,state,sysmon,"scale2, arrow",3
6951.170616,1.273328,state,sysmon,"scale3, arrow",5
6951.170657,1.273328,state,sysmon,"scale4, arrow",5
6951.286314,1.389509,state,sysmon,"scale1, arrow",6
6951.286369,1.389509,state,sysmon,"scale2, arrow",4
6951.286413,1.389509,state,sysmon,"scale3, arrow",6
6951.286454,1.389509,state,sysmon,"scale4, arrow",6
6951.386707,1.489775,state,sysmon,"scale1, arrow",5
6951.386758,1.489775,state,sysmon,"scale2, arrow",3
6951.386802,1.489775,state,sysmon,"scale3, arrow",5
6951.386842,1.489775,state,sysmon,"scale4, arrow",7
6951.50312,1.606159,state,sysmon,"scale1, arrow",4
6951.503174,1.606159,state,sysmon,"scale2, arrow",4
6951.503219,1.606159,state,sysmon,"scale3, arrow",4
6951.503258,1.606159,state,sysmon,"scale4, arrow",6
6951.620262,1.723096,state,sysmon,"scale1, arrow",5
6951.620317,1.723096,state,sysmon,"scale2, arrow",3
6951.620361,1.723096,state,sysmon,"scale3, arrow",3
6951.620402,1.723096,state,sysmon,"scale4, arrow",7
6951.736759,1.839711,state,sysmon,"scale1, arrow",4
6951.736813,1.839711,state,sysmon,"scale2, arrow",4
6951.736858,1.839711,state,sysmon,"scale3, arrow",4
6951.736898,1.839711,state,sysmon,"scale4, arrow",6
6951.853294,1.956344,state,sysmon,"scale1, arrow",3
6951.853347,1.956344,state,sysmon,"scale2, arrow",3
6951.853391,1.956344,state,sysmon,"scale3, arrow",5
6951.853431,1.956344,state,sysmon,"scale4, arrow",5
6951.97161,2.074334,state,sysmon,"scale1, arrow",4
6951.971663,2.074334,state,sysmon,"scale2, arrow",4
6951.971709,2.074334,state,sysmon,"scale3, arrow",4
6951.971749,2.074334,state,sysmon,"scale4, arrow",6
6952.08645,2.18937,state,sysmon,"scale1, arrow",5
6952.086499,2.18937,state,sysmon,"scale2, arrow",3
6952.086542,2.18937,state,sysmon,"scale3, arrow",5
6952.086582,2.18937,state,sysmon,"scale4, arrow",5
6952.186403,2.289407,state,sysmon,"scale1, arrow",4
6952.186528,2.289407,state,sysmon,"scale2, arrow",4
6952.186576,2.289407,state,sysmon,"scale3, arrow",6
6952.186619,2.289407,state,sysmon,"scale4, arrow",4
6952.286615,2.389538,state,sysmon,"scale1, arrow",3
6952.286669,2.389538,state,sysmon,"scale2, arrow",5
6952.286712,2.389538,state,sysmon,"scale3, arrow",5
6952.286752,2.389538,state,sysmon,"scale4, arrow",3
6952.403165,2.50631,state,sysmon,"scale1, arrow",4
6952.403218,2.50631,state,sysmon,"scale2, arrow",4
6952.40326,2.50631,state,sysmon,"scale3, arrow",6
6952.403299,2.50631,state,sysmon,"scale4, arrow",4
6952.519906,2.62292,state,sysmon,"scale1, arrow",3
6952.519958,2.62292,state,sysmon,"scale2, arrow",3
6952.519999,2.62292,state,sysmon,"scale3, arrow",5
6952.520061,2.62292,state,sysmon,"scale4, arrow",5
6952.636561,2.739559,state,sysmon,"scale1, arrow",4
6952.636615,2.739559,state,sysmon,"scale2, arrow",4
6952.636659,2.739559,state,sysmon,"scale3, arrow",6
6952.6367,2.739559,state,sysmon,"scale4, arrow",6
6952.73663,2.839622,state,sysmon,"scale1, arrow",5
6952.736683,2.839622,state,sysmon,"scale2, arrow",5
6952.736728,2.839622,state,sysmon,"scale3, arrow",7
6952.736767,2.839622,state,sysmon,"scale4, arrow",5
6952.853318,2.956321,state,sysmon,"scale1, arrow",4
6952.853368,2.956321,state,sysmon,"scale2, arrow",4
6952.853408,2.956321,state,sysmon,"scale3, arrow",6
6952.853444,2.956321,state,sysmon,"scale4, arrow",4
6952.97028,3.073182,state,sysmon,"scale1, arrow",3
6952.970336,3.073182,state,sysmon,"scale2, arrow",5
6952.970381,3.073182,state,sysmon,"scale3, arrow",7
6952.970423,3.073182,state,sysmon,"scale4, arrow",3
6953.087764,3.189346,state,sysmon,"scale1, arrow",4
6953.087815,3.189346,state,sysmon,"scale2, arrow",6
6953.087857,3.189346,state,sysmon,"scale3, arrow",6
6953.0879,3.189346,state,sysmon,"scale4, arrow",4
6953.18779,3.289409,state,sysmon,"scale1, arrow",5
6953.187843,3.289409,state,sysmon,"scale2, arrow",7
6953.187888,3.289409,state,sysmon,"scale3, arrow",7
6953.187929,3.289409,state,sysmon,"scale4, arrow",3
6953.30417,3.405948,state,sysmon,"scale1, arrow",6
6953.30422,3.405948,state,sysmon,"scale2, arrow",6
6953.304263,3.405948,state,sysmon,"scale3, arrow",6
6953.304304,3.405948,state,sysmon,"scale4, arrow",4
6953.404837,3.506451,state,sysmon,"scale1, arrow",7
6953.404892,3.506451,state,sysmon,"scale2, arrow",5
6953.404936,3.506451,state,sysmon,"scale3, arrow",5
6953.404977,3.506451,state,sysmon,"scale4, arrow",3
6953.521057,3.622701,state,sysmon,"scale1, arrow",6
6953.521109,3.622701,state,sysmon,"scale2, arrow",4
6953.521151,3.622701,state,sysmon,"scale3, arrow",4
6953.52128,3.622701,state,sysmon,"scale4, arrow",4
6953.638057,3.73985,state,sysmon,"scale1, arrow",5
6953.63811,3.73985,state,sysmon,"scale2, arrow",3
6953.638153,3.73985,state,sysmon,"scale3, arrow",5
6953.638193,3.73985,state,sysmon,"scale4, arrow",5
6953.75443,3.856062,state,sysmon,"scale1, arrow",6
6953.754482,3.856062,state,sysmon,"scale2, arrow",4
6953.754525,3.856062,state,sysmon,"scale3, arrow",6
6953.754565,3.856062,state,sysmon,"scale4, arrow",4
6953.854384,3.956106,state,sysmon,"scale1, arrow",7
6953.854435,3.956106,state,sysmon,"scale2, arrow",3
6953.854478,3.956106,state,sysmon,"scale3, arrow",5
6953.854517,3.956106,state,sysmon,"scale4, arrow",3
6953.954438,4.056174,state,sysmon,"scale1, arrow",6
6953.954488,4.056174,state,sysmon,"scale2, arrow",4
6953.954531,4.056174,state,sysmon,"scale3, arrow",6
6953.954572,4.056174,state,sysmon,"scale4, arrow",4
6954.071111,4.172689,state,sysmon,"scale1, arrow",7
