logtime,scenario_time,type,module,address,value
220351.627255,0,scenario_path,,,includes/scenarios/scenario_easy_3.txt
220351.629396,0,version,,,1.3.0
220352.487425,0,dialog,,,OpenMATB end
220352.500841,0.016937,event,sysmon,feedbacks-positive-color,"(0, 255, 0, 255)"
220353.054038,0.016937,dialog,,,Warning end
220353.054491,0.033869,event,sysmon,feedbacks-negative-color,"(255, 0, 0, 255)"
220353.070796,0.050209,event,track,cursorcolor,"(0, 153, 0, 255)"
220353.088414,0.066326,aoi,sysmon,foreground,"(0, 1026.0, 672, 540.0)"
220353.089328,0.066326,aoi,sysmon,overdue,"(0, 1026.0, 672, 540.0)"
220353.106174,0.066326,aoi,sysmon,task_title,"(0, 1080.0, 672, 1026.0)"
220353.107496,0.066326,aoi,sysmon,automode,"(285.6, 592.65, 386.40000000000003, 565.65)"
220353.110843,0.066326,aoi,sysmon,scale1,"(50.4, 855.9, 117.6, 612.9)"
220353.114153,0.066326,aoi,sysmon,scale2,"(218.4, 855.9, 285.6, 612.9)"
220353.140319,0.066326,aoi,sysmon,scale3,"(386.4, 855.9, 453.59999999999997, 612.9)"
220353.143748,0.066326,aoi,sysmon,scale4,"(554.4, 855.9, 621.6, 612.9)"
220353.146508,0.066326,aoi,sysmon,light1,"(33.599999999999994, 977.4, 302.4, 904.5)"
220353.149057,0.066326,aoi,sysmon,light2,"(369.6, 977.4, 638.4000000000001, 904.5)"
220353.149139,0.066326,parameter,sysmon,title,System monitoring
220353.149176,0.066326,parameter,sysmon,taskplacement,topleft
220353.149205,0.066326,parameter,sysmon,taskupdatetime,100
220353.149237,0.066326,parameter,sysmon,taskfeedback-overdue-active,0
220353.149269,0.066326,parameter,sysmon,taskfeedback-overdue-color,"(241, 100, 100, 255)"
220353.149299,0.066326,parameter,sysmon,taskfeedback-overdue-delayms,2000
220353.149468,0.066326,parameter,sysmon,taskfeedback-overdue-blinkdurationms,1000
220353.149502,0.066326,parameter,sysmon,taskfeedback-overdue-_nexttoggletime,0
220353.149529,0.066326,parameter,sysmon,taskfeedback-overdue-_is_visible,0
220353.149557,0.066326,parameter,sysmon,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x7f66dc68f130>
220353.149599,0.066326,parameter,sysmon,alerttimeout,10000
220353.149626,0.066326,parameter,sysmon,automaticsolver,0
220353.149653,0.066326,parameter,sysmon,automaticsolverdelay,1000
220353.149679,0.066326,parameter,sysmon,displayautomationstate,1
220353.149705,0.066326,parameter,sysmon,allowanykey,0
