logtime,scenario_time,type_attribute,module,address,value
220354.107997,1.086911,performance,resman,a_in_tolerance,1
220354.108107,1.086911,performance,resman,a_deviation,-8
220354.108188,1.086911,performance,resman,b_in_tolerance,1
220354.108223,1.086911,performance,resman,b_deviation,-8
220354.124388,1.103804,performance,sysmon,event_occured,0
220354.124543,1.103804,performance,sysmon,response_time,0
220354.125151,1.103804,state,sysmon,scale1,7
220354.125207,1.103804,state,sysmon,scale2,5
220354.125254,1.103804,state,sysmon,scale3,3
220354.125296,1.103804,state,sysmon,scale4,3
220354.125388,1.103804,input,track,joystick_x,0
220354.125442,1.103804,input,track,joystick_y,0
220354.125487,1.103804,performance,track,joystick_x,0
220354.12552,1.103804,performance,track,joystick_y,0
220354.125577,1.103804,performance,track,cursor_in_target,1
220354.12562,1.103804,performance,track,center_deviation,1.394005
220354.207996,1.186945,performance,resman,a_in_tolerance,1
220354.208074,1.186945,performance,resman,a_deviation,-9
220354.208329,1.186945,performance,resman,b_in_tolerance,1
220354.208365,1.186945,performance,resman,b_deviation,-9
220354.224429,1.203848,performance,sysmon,event_occured,0
220354.224599,1.203848,performance,sysmon,response_time,0
220354.225246,1.203848,state,sysmon,scale1,6
220354.225306,1.203848,state,sysmon,scale2,4
220354.225354,1.203848,state,sysmon,scale3,4
220354.225398,1.203848,state,sysmon,scale4,4
220354.225489,1.203848,input,track,joystick_x,0
220354.225543,1.203848,input,track,joystick_y,0
220354.225588,1.203848,performance,track,joystick_x,0
220354.225621,1.203848,performance,track,joystick_y,0
220354.225677,1.203848,performance,track,cursor_in_target,1
220354.225721,1.203848,performance,track,center_deviation,2.450629
220354.322934,1.302081,performance,resman,a_in_tolerance,1
220354.322977,1.302081,performance,resman,a_deviation,-10
220354.323057,1.302081,performance,resman,b_in_tolerance,1
220354.323092,1.302081,performance,resman,b_deviation,-10
220354.337889,1.317405,performance,sysmon,event_occured,0
220354.337947,1.317405,performance,sysmon,response_time,0
220354.338257,1.317405,state,sysmon,scale1,5
220354.338359,1.317405,state,sysmon,scale2,5
220354.338383,1.317405,state,sysmon,scale3,3
220354.338412,1.317405,state,sysmon,scale4,3
220354.3385,1.317405,input,track,joystick_x,0
220354.338536,1.317405,input,track,joystick_y,0
220354.338562,1.317405,performance,track,joystick_x,0
220354.338581,1.317405,performance,track,joystick_y,0
220354.338628,1.317405,performance,track,cursor_in_target,1
220354.338655,1.317405,performance,track,center_deviation,3.60659
220354.424864,1.40388,performance,resman,a_in_tolerance,1
220354.42491,1.40388,performance,resman,a_deviation,-11
220354.424987,1.40388,performance,resman,b_in_tolerance,1
220354.425021,1.40388,performance,resman,b_deviation,-11
220354.441132,1.420565,performance,sysmon,event_occured,0
220354.441309,1.420565,performance,sysmon,response_time,0
220354.442113,1.420565,state,sysmon,scale1,4
