logtime,scenario_time,type_attribute,module,address,value
250282.066162,1.03742,performance,resman,a_in_tolerance,1
250282.066208,1.03742,performance,resman,a_deviation,-8
250282.066292,1.03742,performance,resman,b_in_tolerance,1
250282.066326,1.03742,performance,resman,b_deviation,-8
250282.082826,1.054515,input,track,joystick_x,0
250282.083013,1.054515,input,track,joystick_y,0
250282.083069,1.054515,performance,track,joystick_x,0
250282.083108,1.054515,performance,track,joystick_y,0
250282.0832,1.054515,performance,track,cursor_in_target,1
250282.083246,1.054515,performance,track,center_deviation,1.394005
250282.084529,1.054515,performance,sysmon,event_occured,0
250282.085068,1.054515,state,sysmon,scale1,6
250282.085118,1.054515,state,sysmon,scale2,6
250282.085165,1.054515,state,sysmon,scale3,4
250282.085214,1.054515,state,sysmon,scale4,4
250282.166282,1.137454,performance,resman,a_in_tolerance,1
250282.166328,1.137454,performance,resman,a_deviation,-9
250282.166407,1.137454,performance,resman,b_in_tolerance,1
250282.166447,1.137454,performance,resman,b_deviation,-9
250282.182808,1.154538,input,track,joystick_x,0
250282.183015,1.154538,input,track,joystick_y,0
250282.183086,1.154538,performance,track,joystick_x,0
250282.183133,1.154538,performance,track,joystick_y,0
250282.183229,1.154538,performance,track,cursor_in_target,1
250282.183285,1.154538,performance,track,center_deviation,2.450629
250282.183826,1.154538,performance,sysmon,event_occured,0
250282.184372,1.154538,state,sysmon,scale1,5
250282.184426,1.154538,state,sysmon,scale2,5
250282.184471,1.154538,state,sysmon,scale3,5
250282.184513,1.154538,state,sysmon,scale4,3
250282.266249,1.237512,performance,resman,a_in_tolerance,1
250282.266295,1.237512,performance,resman,a_deviation,-10
250282.266373,1.237512,performance,resman,b_in_tolerance,1
250282.266409,1.237512,performance,resman,b_deviation,-10
250282.299352,1.271062,input,track,joystick_x,0
250282.299524,1.271062,input,track,joystick_y,0
250282.299574,1.271062,performance,track,joystick_x,0
250282.299608,1.271062,performance,track,joystick_y,0
250282.299686,1.271062,performance,track,cursor_in_target,1
250282.29973,1.271062,performance,track,center_deviation,3.60659
250282.300253,1.271062,performance,sysmon,event_occured,0
250282.300794,1.271062,state,sysmon,scale1,6
250282.300847,1.271062,state,sysmon,scale2,6
250282.300891,1.271062,state,sysmon,scale3,4
250282.300932,1.271062,state,sysmon,scale4,4
250282.366357,1.337625,performance,resman,a_in_tolerance,1
250282.366404,1.337625,performance,resman,a_deviation,-11
250282.366482,1.337625,performance,resman,b_in_tolerance,1
250282.366537,1.337625,performance,resman,b_deviation,-11
250282.416101,1.387764,input,track,joystick_x,0
250282.416276,1.387764,input,track,joystick_y,0
250282.416328,1.387764,performance,track,joystick_x,0
250282.416363,1.387764,performance,track,joystick_y,0
250282.416578,1.387764,performance,track,cursor_in_target,1
250282.416627,1.387764,performance,track,center_deviation,4.79018
250282.417152,1.387764,performance,sysmon,event_occured,0
250282.417666,1.387764,state,sysmon,scale1,7
250282.417719,1.387764,state,sysmon,scale2,7
250282.417763,1.387764,state,sysmon,scale3,3
250282.417805,1.387764,state,sysmon,scale4,5
250282.466366,1.437653,performance,resman,a_in_tolerance,1
250282.466411,1.437653,performance,resman,a_deviation,-12
