2827.289424,0.246362,state,track,"reticle, cursor_proportional_x",-0.02172
2827.310184,0.26749,state,track,"reticle, cursor_proportional_x",-0.062159
2827.338698,0.296188,state,track,"reticle, cursor_proportional_x",-0.113528
2827.364298,0.321536,state,track,"reticle, cursor_proportional_x",-0.108957
2827.395624,0.353063,state,track,"reticle, cursor_proportional_x",-0.104386
2827.4325,0.389611,state,track,"reticle, cursor_proportional_x",-0.099815
2827.466345,0.423446,state,track,"reticle, cursor_proportional_x",-0.095244
2827.499328,0.456441,state,track,"reticle, cursor_proportional_x",-0.090674
2827.532867,0.490004,state,track,"reticle, cursor_proportional_x",-0.086104
2827.566104,0.523181,state,track,"reticle, cursor_proportional_x",-0.081535
2827.599965,0.557061,state,track,"reticle, cursor_proportional_x",-0.076966
2827.632967,0.590086,state,track,"reticle, cursor_proportional_x",-0.072398
2827.666675,0.623631,state,track,"reticle, cursor_proportional_x",-0.06783
2827.699759,0.656802,state,track,"reticle, cursor_proportional_x",-0.063264
2827.732707,0.689853,state,track,"reticle, cursor_proportional_x",-0.058698
2827.766546,0.723608,state,track,"reticle, cursor_proportional_x",-0.054132
2827.799272,0.756346,state,track,"reticle, cursor_proportional_x",-0.049568
2827.832888,0.790038,state,track,"reticle, cursor_proportional_x",-0.045005
2827.866303,0.82337,state,track,"reticle, cursor_proportional_x",-0.040442
2827.899807,0.856886,state,track,"reticle, cursor_proportional_x",-0.035881
2827.932935,0.890033,state,track,"reticle, cursor_proportional_x",-0.03132
2827.966371,0.923459,state,track,"reticle, cursor_proportional_x",-0.026761
2827.999728,0.956818,state,track,"reticle, cursor_proportional_x",-0.022203
2828.032963,0.990084,state,track,"reticle, cursor_proportional_x",-0.017646
2828.066341,1.023446,state,track,"reticle, cursor_proportional_x",-0.01309
2828.099864,1.056914,state,track,"reticle, cursor_proportional_x",-0.008535
2828.133044,1.090167,state,track,"reticle, cursor_proportional_x",-0.003982
2828.166361,1.12345,state,track,"reticle, cursor_proportional_x",0.00057
2828.199732,1.156835,state,track,"reticle, cursor_proportional_x",-2.4e-05
2828.232967,1.190104,state,track,"reticle, cursor_proportional_x",0.004525
2828.266487,1.223578,state,track,"reticle, cursor_proportional_x",0.003928
2828.299871,1.256948,state,track,"reticle, cursor_proportional_x",0.00333
2828.332904,1.290055,state,track,"reticle, cursor_proportional_x",0.00273
2828.366474,1.323583,state,track,"reticle, cursor_proportional_x",0.002128
2828.399382,1.356505,state,track,"reticle, cursor_proportional_x",0.001524
2828.433125,1.390207,state,track,"reticle, cursor_proportional_x",0.000919
2828.466545,1.423646,state,track,"reticle, cursor_proportional_x",0.000312
2828.499808,1.456907,state,track,"reticle, cursor_proportional_x",-0.000297
2828.533072,1.490201,state,track,"reticle, cursor_proportional_x",0.004236
2828.566666,1.523747,state,track,"reticle, cursor_proportional_x",0.003623
2828.599783,1.556859,state,track,"reticle, cursor_proportional_x",0.003008
2828.632913,1.590068,state,track,"reticle, cursor_proportional_x",0.002391
2828.666551,1.623622,state,track,"reticle, cursor_proportional_x",0.001772
2828.699731,1.656787,state,track,"reticle, cursor_proportional_x",0.001151
2828.733041,1.690172,state,track,"reticle, cursor_proportional_x",0.000527
2828.766612,1.723672,state,track,"reticle, cursor_proportional_x",-9.8e-05
2828.799981,1.757044,state,track,"reticle, cursor_proportional_x",0.004417
2828.833006,1.790154,state,track,"reticle, cursor_proportional_x",0.003787
2828.866533,1.823638,state,track,"reticle, cursor_proportional_x",0.003154
2828.900096,1.857091,state,track,"reticle, cursor_proportional_x",0.002519
2828.933059,1.890187,state,track,"reticle, cursor_proportional_x",0.001881
2828.966774,1.923677,state,track,"reticle, cursor_proportional_x",0.00124
2828.999959,1.957017,state,track,"reticle, cursor_proportional_x",0.000597
2829.03306,1.990202,state,track,"reticle, cursor_proportional_x",-4.9e-05
2829.066645,2.023727,state,track,"reticle, cursor_proportional_x",0.004447
2829.099987,2.057054,state,track,"reticle, cursor_proportional_x",0.003795
2829.133178,2.090318,state,track,"reticle, cursor_proportional_x",0.003141
2829.166477,2.123557,state,track,"reticle, cursor_proportional_x",0.002484
2829.19994,2.157001,state,track,"reticle, cursor_proportional_x",0.001824
2829.233176,2.190314,state,track,"reticle, cursor_proportional_x",0.001162
2829.26663,2.223738,state,track,"reticle, cursor_proportional_x",0.000496
2829.300219,2.257268,state,track,"reticle, cursor_proportional_x",-0.000173
2829.333305,2.290436,state,track,"reticle, cursor_proportional_x",0.004299
2829.366669,2.323744,state,track,"reticle, cursor_proportional_x",0.003624
2829.399835,2.35691,state,track,"reticle, cursor_proportional_x",0.002945
2829.433148,2.390294,state,track,"reticle, cursor_proportional_x",0.002264
2829.466681,2.423768,state,track,"reticle, cursor_proportional_x",0.001579
2829.499409,2.456566,state,track,"reticle, cursor_proportional_x",0.000891
2829.533151,2.490299,state,track,"reticle, cursor_proportional_x",0.000199
2829.566712,2.523795,state,track,"reticle, cursor_proportional_x",-0.000496
2829.600512,2.557445,state,track,"reticle, cursor_proportional_x",0.00395
2829.633157,2.590312,state,track,"reticle, cursor_proportional_x",0.003248
2829.6667,2.623796,state,track,"reticle, cursor_proportional_x",0.002542
2829.700175,2.657253,state,track,"reticle, cursor_proportional_x",0.001833
2829.733177,2.690322,state,track,"reticle, cursor_proportional_x",0.00112
2829.76674,2.72381,state,track,"reticle, cursor_proportional_x",0.000404
2829.799864,2.756904,state,track,"reticle, cursor_proportional_x",-0.000317
2829.833303,2.79046,state,track,"reticle, cursor_proportional_x",0.004103
2829.86666,2.823754,state,track,"reticle, cursor_proportional_x",0.003375
2829.900173,2.857207,state,track,"reticle, cursor_proportional_x",0.002644
2829.933357,2.890471,state,track,"reticle, cursor_proportional_x",0.001908
2829.966965,2.923972,state,track,"reticle, cursor_proportional_x",0.001168
2830.000343,2.957265,state,track,"reticle, cursor_proportional_x",0.000424
2830.033324,2.990454,state,track,"reticle, cursor_proportional_x",-0.000324
2830.066579,3.023648,state,track,"reticle, cursor_proportional_x",0.004068
2830.100377,3.05734,state,track,"reticle, cursor_proportional_x",0.003312
2830.133575,3.090664,state,track,"reticle, cursor_proportional_x",0.002552
2830.167056,3.124089,state,track,"reticle, cursor_proportional_x",0.001787
2830.200383,3.157463,state,track,"reticle, cursor_proportional_x",0.001018
2830.233577,3.190694,state,track,"reticle, cursor_proportional_x",0.000245
2830.267288,3.224223,state,track,"reticle, cursor_proportional_x",-0.000533
2830.299987,3.257097,state,track,"reticle, cursor_proportional_x",0.003829
2830.333478,3.290501,state,track,"reticle, cursor_proportional_x",0.003042
2830.366938,3.324012,state,track,"reticle, cursor_proportional_x",0.002251
2830.399738,3.356816,state,track,"reticle, cursor_proportional_x",0.001455
2830.432913,3.390093,state,track,"reticle, cursor_proportional_x",0.000655
2830.466884,3.424002,state,track,"reticle, cursor_proportional_x",-0.00015
2830.49997,3.457069,state,track,"reticle, cursor_proportional_x",0.004184
2830.533331,3.490468,state,track,"reticle, cursor_proportional_x",0.00337
2830.566917,3.523963,state,track,"reticle, cursor_proportional_x",0.002551
2830.600055,3.557118,state,track,"reticle, cursor_proportional_x",0.001727
2830.633346,3.5905,state,track,"reticle, cursor_proportional_x",0.000898
2830.666917,3.623997,state,track,"reticle, cursor_proportional_x",6.4e-05
2830.700202,3.657234,state,track,"reticle, cursor_proportional_x",-0.000775
2830.733488,3.690632,state,track,"reticle, cursor_proportional_x",0.003525
2830.766994,3.724053,state,track,"reticle, cursor_proportional_x",0.002676
2830.799882,3.756973,state,track,"reticle, cursor_proportional_x",0.001822
2830.833187,3.790342,state,track,"reticle, cursor_proportional_x",0.000963
2830.867158,3.824109,state,track,"reticle, cursor_proportional_x",9.9e-05
2830.900449,3.857392,state,track,"reticle, cursor_proportional_x",-0.000771
2830.933468,3.890611,state,track,"reticle, cursor_proportional_x",0.003498
2830.966998,3.924045,state,track,"reticle, cursor_proportional_x",0.002618
2830.999701,3.956845,state,track,"reticle, cursor_proportional_x",0.001732
