logtime,scenario_time,type,module,address,value
710.310795,0.195452,performance,resman,a_in_tolerance,1
710.310834,0.195452,performance,resman,a_deviation,0
710.310859,0.195452,performance,resman,b_in_tolerance,0
710.310879,0.195452,performance,resman,b_deviation,1500
710.316341,0.195452,performance,track,joystick_x,0
710.316354,0.195452,performance,track,joystick_y,0
710.333171,0.217666,performance,track,joystick_x,0
710.33319,0.217666,performance,track,joystick_y,0
710.333219,0.217666,performance,track,cursor_in_target,1
710.33324,0.217666,performance,track,center_deviation,0.0
710.362026,0.245517,performance,track,joystick_x,0
710.362039,0.245517,performance,track,joystick_y,0
710.362062,0.245517,performance,track,cursor_in_target,1
710.36208,0.245517,performance,track,center_deviation,2.429249
710.394912,0.278703,performance,track,joystick_x,0
710.394926,0.278703,performance,track,joystick_y,0
710.394951,0.278703,performance,track,cursor_in_target,1
710.394968,0.278703,performance,track,center_deviation,3.643778
710.430337,0.312084,performance,track,joystick_x,0
710.430352,0.312084,performance,track,joystick_y,0
710.430378,0.312084,performance,track,cursor_in_target,1
710.430397,0.312084,performance,track,center_deviation,4.858192
710.449419,0.33353,performance,track,joystick_x,0
710.449436,0.33353,performance,track,joystick_y,0
710.449461,0.33353,performance,track,cursor_in_target,1
710.449482,0.33353,performance,track,center_deviation,6.072453
711.249632,0.350592,performance,genericscales,Exigence mentale,50
711.249655,0.350592,performance,genericscales,Exigence physique,50
711.249668,0.350592,performance,genericscales,Exigence temporelle,50
711.249681,0.350592,performance,genericscales,Effort,50
711.249692,0.350592,performance,genericscales,Performance,50
711.249704,0.350592,performance,genericscales,Frustration,50
711.278764,0.379222,performance,track,joystick_x,-23.75
711.278778,0.379222,performance,track,joystick_y,-43.75
711.278802,0.379222,performance,track,cursor_in_target,1
711.27882,0.379222,performance,track,center_deviation,7.286523
711.300249,0.400785,performance,track,joystick_x,-22.75
711.300266,0.400785,performance,track,joystick_y,-41.0
711.300289,0.400785,performance,track,cursor_in_target,1
711.300354,0.400785,performance,track,center_deviation,41.479079
711.333279,0.433983,performance,track,joystick_x,-17.25
711.333294,0.433983,performance,track,joystick_y,-29.5
711.333315,0.433983,performance,track,cursor_in_target,0
711.333332,0.433983,performance,track,center_deviation,87.154851
711.366561,0.467217,performance,track,joystick_x,-4.5
711.366581,0.467217,performance,track,joystick_y,-8.75
711.366614,0.467217,performance,track,cursor_in_target,0
711.366637,0.467217,performance,track,center_deviation,120.110387
711.712638,0.812982,performance,track,joystick_x,18.25
711.712654,0.812982,performance,track,joystick_y,33.5
711.712688,0.812982,performance,track,cursor_in_target,0
711.712707,0.812982,performance,track,center_deviation,128.760884
711.736486,0.837132,performance,track,joystick_x,18.25
711.736509,0.837132,performance,track,joystick_y,33.5
711.73654,0.837132,performance,track,cursor_in_target,0
711.736562,0.837132,performance,track,center_deviation,89.429499
711.769621,0.870291,performance,track,joystick_x,17.75
711.769642,0.870291,performance,track,joystick_y,32.75
711.769668,0.870291,performance,track,cursor_in_target,0
711.769684,0.870291,performance,track,center_deviation,50.109777
711.802895,0.903508,performance,track,joystick_x,17.75
711.80291,0.903508,performance,track,joystick_y,32.75
711.802937,0.903508,performance,track,cursor_in_target,1
711.802954,0.903508,performance,track,center_deviation,11.794593
711.802972,0.903508,performance,track,response_time,100
711.836122,0.936833,performance,track,joystick_x,17.75
711.836139,0.936833,performance,track,joystick_y,32.75
711.836166,0.936833,performance,track,cursor_in_target,1
711.836182,0.936833,performance,track,center_deviation,26.877331
711.869485,0.970158,performance,track,joystick_x,17.75
711.869503,0.970158,performance,track,joystick_y,32.75
711.869535,0.970158,performance,track,cursor_in_target,0
711.869554,0.970158,performance,track,center_deviation,65.274068
711.903349,1.003437,performance,track,joystick_x,17.75
711.903364,1.003437,performance,track,joystick_y,32.75
711.903388,1.003437,performance,track,cursor_in_target,0
711.903405,1.003437,performance,track,center_deviation,103.701101
711.93634,1.037002,performance,track,joystick_x,17.25
711.936358,1.037002,performance,track,joystick_y,32.75
711.936389,1.037002,performance,track,cursor_in_target,0
711.93641,1.037002,performance,track,center_deviation,142.13335
711.969823,1.070362,performance,track,joystick_x,16.5
711.969838,1.070362,performance,track,joystick_y,32.75
711.969864,1.070362,performance,track,cursor_in_target,0
711.969881,1.070362,performance,track,center_deviation,180.321883
712.002754,1.103406,performance,track,joystick_x,14.25
712.002776,1.103406,performance,track,joystick_y,31.5
712.002811,1.103406,performance,track,cursor_in_target,0
712.002831,1.103406,performance,track,center_deviation,218.149352
712.035588,1.136288,performance,track,joystick_x,11.25
712.035603,1.136288,performance,track,joystick_y,28.0
712.035633,1.136288,performance,track,cursor_in_target,0
712.035651,1.136288,performance,track,center_deviation,228.731063
712.066424,1.167102,performance,track,joystick_x,7.25
712.066439,1.167102,performance,track,joystick_y,23.0
712.066466,1.167102,performance,track,cursor_in_target,0
712.066483,1.167102,performance,track,center_deviation,233.16655
712.099712,1.200369,performance,track,joystick_x,3.5
712.099727,1.200369,performance,track,joystick_y,17.75
712.099757,1.200369,performance,track,cursor_in_target,0
712.099781,1.200369,performance,track,center_deviation,239.900083
712.133663,1.233956,performance,track,joystick_x,2.0
712.133678,1.233956,performance,track,joystick_y,15.0
712.133701,1.233956,performance,track,cursor_in_target,0
712.133718,1.233956,performance,track,center_deviation,238.973965
712.166448,1.267104,performance,track,joystick_x,1.25
712.166466,1.267104,performance,track,joystick_y,13.0
712.166498,1.267104,performance,track,cursor_in_target,0
712.166515,1.267104,performance,track,center_deviation,244.094917
712.200762,1.301296,performance,track,joystick_x,1.0
712.200776,1.301296,performance,track,joystick_y,11.5
712.200802,1.301296,performance,track,cursor_in_target,0
712.200819,1.301296,performance,track,center_deviation,244.470362
712.233163,1.33386,performance,track,joystick_x,0.75
712.233181,1.33386,performance,track,joystick_y,11.25
712.233213,1.33386,performance,track,cursor_in_target,0
712.233233,1.33386,performance,track,center_deviation,246.407306
712.266587,1.367235,performance,track,joystick_x,0.75
712.266601,1.367235,performance,track,joystick_y,11.25
712.266733,1.367235,performance,track,cursor_in_target,0
712.266754,1.367235,performance,track,center_deviation,247.344697
712.299659,1.400291,performance,track,joystick_x,-0.5
712.299674,1.400291,performance,track,joystick_y,10.75
712.2997,1.400291,performance,track,cursor_in_target,0
712.299716,1.400291,performance,track,center_deviation,248.287538
712.333659,1.43401,performance,track,joystick_x,-2.0
712.333673,1.43401,performance,track,joystick_y,10.5
712.333695,1.43401,performance,track,cursor_in_target,0
712.333712,1.43401,performance,track,center_deviation,248.455411
712.367205,1.467733,performance,track,joystick_x,-3.75
712.36722,1.467733,performance,track,joystick_y,9.5
712.367243,1.467733,performance,track,cursor_in_target,0
712.367259,1.467733,performance,track,center_deviation,247.690795
712.400021,1.500658,performance,track,joystick_x,-6.0
712.400037,1.500658,performance,track,joystick_y,8.0
712.400066,1.500658,performance,track,cursor_in_target,0
712.400084,1.500658,performance,track,center_deviation,245.789183
712.433513,1.53413,performance,track,joystick_x,-8.25
712.433533,1.53413,performance,track,joystick_y,6.75
712.433562,1.53413,performance,track,cursor_in_target,0
712.433582,1.53413,performance,track,center_deviation,242.686661
712.466728,1.567266,performance,track,joystick_x,-10.0
712.466747,1.567266,performance,track,joystick_y,5.5
712.466775,1.567266,performance,track,cursor_in_target,0
712.466796,1.567266,performance,track,center_deviation,238.009922
712.499812,1.600508,performance,track,joystick_x,-10.25
712.499832,1.600508,performance,track,joystick_y,5.0
712.499862,1.600508,performance,track,cursor_in_target,0
712.499883,1.600508,performance,track,center_deviation,233.065124
712.533188,1.633863,performance,track,joystick_x,-10.75
712.533203,1.633863,performance,track,joystick_y,4.75
712.533233,1.633863,performance,track,cursor_in_target,0
712.533254,1.633863,performance,track,center_deviation,227.970969
712.566826,1.667291,performance,track,joystick_x,-11.5
712.566848,1.667291,performance,track,joystick_y,3.75
712.566876,1.667291,performance,track,cursor_in_target,0
712.566896,1.667291,performance,track,center_deviation,222.918309
712.599829,1.700393,performance,track,joystick_x,-12.25
712.599849,1.700393,performance,track,joystick_y,2.5
712.599879,1.700393,performance,track,cursor_in_target,0
712.5999,1.700393,performance,track,center_deviation,217.786295
712.633035,1.733712,performance,track,joystick_x,-12.5
712.63305,1.733712,performance,track,joystick_y,2.0
712.633076,1.733712,performance,track,cursor_in_target,0
712.633093,1.733712,performance,track,center_deviation,212.927192
712.666578,1.767269,performance,track,joystick_x,-12.5
712.666594,1.767269,performance,track,joystick_y,2.0
712.666622,1.767269,performance,track,cursor_in_target,0
712.66664,1.767269,performance,track,center_deviation,208.414404
712.700028,1.800697,performance,track,joystick_x,-12.25
712.700043,1.800697,performance,track,joystick_y,1.75
712.700071,1.800697,performance,track,cursor_in_target,0
712.700088,1.800697,performance,track,center_deviation,204.476274
712.733279,1.833962,performance,track,joystick_x,-11.25
712.733298,1.833962,performance,track,joystick_y,1.5
712.733327,1.833962,performance,track,cursor_in_target,0
712.733348,1.833962,performance,track,center_deviation,201.211033
712.766985,1.867341,performance,track,joystick_x,-10.5
712.767003,1.867341,performance,track,joystick_y,1.5
712.76703,1.867341,performance,track,cursor_in_target,0
712.767049,1.867341,performance,track,center_deviation,198.763553
712.799777,1.90033,performance,track,joystick_x,-9.5
712.799795,1.90033,performance,track,joystick_y,1.75
712.799827,1.90033,performance,track,cursor_in_target,0
712.799847,1.90033,performance,track,center_deviation,196.964386
712.833157,1.933811,performance,track,joystick_x,-8.25
712.833173,1.933811,performance,track,joystick_y,2.0
712.833202,1.933811,performance,track,cursor_in_target,0
712.833218,1.933811,performance,track,center_deviation,195.748719
712.866539,1.967149,performance,track,joystick_x,-7.25
712.866559,1.967149,performance,track,joystick_y,2.0
712.866587,1.967149,performance,track,cursor_in_target,0
712.866608,1.967149,performance,track,center_deviation,195.012782
712.900303,2.000581,performance,track,joystick_x,-6.25
712.900319,2.000581,performance,track,joystick_y,1.75
712.90034,2.000581,performance,track,cursor_in_target,0
712.900357,2.000581,performance,track,center_deviation,194.606149
712.93347,2.034036,performance,track,joystick_x,-5.25
712.93349,2.034036,performance,track,joystick_y,0.5
712.933518,2.034036,performance,track,cursor_in_target,0
712.93354,2.034036,performance,track,center_deviation,194.43082
712.966695,2.067206,performance,track,joystick_x,-4.0
712.966711,2.067206,performance,track,joystick_y,-2.0
712.966732,2.067206,performance,track,cursor_in_target,0
712.966754,2.067206,performance,track,center_deviation,194.048225
712.999896,2.100603,performance,track,joystick_x,-3.25
712.999916,2.100603,performance,track,joystick_y,-5.75
713.000174,2.100603,performance,track,cursor_in_target,0
713.000195,2.100603,performance,track,center_deviation,192.98678
713.033975,2.134529,performance,track,joystick_x,-3.25
713.033991,2.134529,performance,track,joystick_y,-9.0
713.034014,2.134529,performance,track,cursor_in_target,0
713.03403,2.134529,performance,track,center_deviation,188.20357
713.066601,2.167231,performance,track,joystick_x,-3.5
713.066619,2.167231,performance,track,joystick_y,-11.0
713.066653,2.167231,performance,track,cursor_in_target,0
713.066673,2.167231,performance,track,center_deviation,180.210865
713.099896,2.200738,performance,resman,a_in_tolerance,1
713.099955,2.200738,performance,resman,a_deviation,7
713.099984,2.200738,performance,resman,b_in_tolerance,0
713.100006,2.200738,performance,resman,b_deviation,1461
713.102071,2.200738,performance,track,joystick_x,-4.25
713.102086,2.200738,performance,track,joystick_y,-12.0
713.102105,2.200738,performance,track,cursor_in_target,0
713.102121,2.200738,performance,track,center_deviation,170.285843
713.133444,2.234026,performance,track,joystick_x,-4.5
713.13346,2.234026,performance,track,joystick_y,-12.5
