logtime,scenario_time,type,module,address,value
238969.486848,0,scenario_path,,,includes/scenarios/scenario_medium_1.txt
238969.489137,0,version,,,1.3.0
239002.101918,0,dialog,,,OpenMATB end
239002.117245,0.016817,event,sysmon,feedbacks-positive-color,"(0, 255, 0, 255)"
239003.001947,0.016817,dialog,,,Warning end
239003.002316,0.033354,event,sysmon,feedbacks-negative-color,"(255, 0, 0, 255)"
239003.018709,0.049798,event,track,cursorcolor,"(0, 153, 0, 255)"
239003.037091,0.06647,aoi,resman,foreground,"(576, 486.0, 1632, 0.0)"
239003.038048,0.06647,aoi,resman,overdue,"(576, 486.0, 1632, 0.0)"
239003.056034,0.06647,aoi,resman,task_title,"(576, 540.0, 1632, 486.0)"
239003.057309,0.06647,aoi,resman,automode,"(1006.848, 309.15000000000003, 1165.248, 282.15000000000003)"
239003.058339,0.06647,aoi,resman,status_foreground,"(1632, 486.0, 1920, 0.0)"
239003.063123,0.06647,aoi,resman,status_title,"(1632, 540.0, 1920, 486.0)"
239003.068902,0.06647,aoi,resman,pump_1_flow,"(1632, 486.0, 1920, 432.0)"
239003.072163,0.06647,aoi,resman,pump_2_flow,"(1632, 432.00000000000006, 1920, 378.00000000000006)"
239003.075274,0.06647,aoi,resman,pump_3_flow,"(1632, 378.00000000000006, 1920, 324.00000000000006)"
239003.097918,0.06647,aoi,resman,pump_4_flow,"(1632, 324.0, 1920, 270.0)"
239003.100537,0.06647,aoi,resman,pump_5_flow,"(1632, 270.0, 1920, 216.0)"
239003.102763,0.06647,aoi,resman,pump_6_flow,"(1632, 216.00000000000003, 1920, 162.00000000000003)"
239003.105228,0.06647,aoi,resman,pump_7_flow,"(1632, 161.99999999999997, 1920, 107.99999999999997)"
239003.107553,0.06647,aoi,resman,pump_8_flow,"(1632, 107.99999999999999, 1920, 53.999999999999986)"
239003.109645,0.06647,aoi,resman,tank_a,"(723.84, 437.4, 882.24, 267.3)"
239003.112189,0.06647,aoi,resman,tank_b,"(1251.8400000000001, 437.4, 1410.2400000000002, 267.3)"
239003.114412,0.06647,aoi,resman,tank_c,"(628.8, 243.0, 734.4, 72.89999999999999)"
239003.116929,0.06647,aoi,resman,tank_d,"(1156.8000000000002, 243.0, 1262.4, 72.89999999999999)"
239003.118143,0.06647,aoi,resman,tank_e,"(892.8, 243.0, 1019.52, 72.89999999999999)"
239003.12005,0.06647,aoi,resman,tank_f,"(1420.8000000000002, 243.0, 1547.5200000000002, 72.89999999999999)"
239003.128703,0.06647,parameter,resman,title,Resources management
239003.128744,0.06647,parameter,resman,taskplacement,bottommid
239003.128768,0.06647,parameter,resman,taskupdatetime,100
239003.12879,0.06647,parameter,resman,taskfeedback-overdue-active,0
239003.128809,0.06647,parameter,resman,taskfeedback-overdue-color,"(241, 100, 100, 255)"
239003.128828,0.06647,parameter,resman,taskfeedback-overdue-delayms,2000
239003.128846,0.06647,parameter,resman,taskfeedback-overdue-blinkdurationms,1000
239003.128863,0.06647,parameter,resman,taskfeedback-overdue-_nexttoggletime,0
239003.12888,0.06647,parameter,resman,taskfeedback-overdue-_is_visible,0
239003.128897,0.06647,parameter,resman,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x7f846f1204c0>
239003.128927,0.06647,parameter,resman,automaticsolver,0
239003.128943,0.06647,parameter,resman,displayautomationstate,1
239003.128959,0.06647,parameter,resman,pumpcoloroff,"(255, 255, 255, 255)"
239003.128976,0.06647,parameter,resman,pumpcoloron,"(142, 219, 176, 255)"
239003.128994,0.06647,parameter,resman,pumpcolorfailure,"(241, 100, 100, 255)"
239003.129011,0.06647,parameter,resman,toleranceradius,250
239003.12903,0.06647,parameter,resman,statuslocation,bottomright
239003.129047,0.06647,parameter,resman,displaystatus,1
239003.129063,0.06647,parameter,resman,tolerancecolor,"(50, 50, 50, 255)"
239003.129081,0.06647,parameter,resman,tolerancecoloroutside,"(50, 50, 50, 255)"
239003.129101,0.06647,parameter,resman,tank-a-level,2500
239003.129118,0.06647,parameter,resman,tank-a-max,4000
239003.129134,0.06647,parameter,resman,tank-a-target,2500
239003.129151,0.06647,parameter,resman,tank-a-depletable,1
239003.129167,0.06647,parameter,resman,tank-a-lossperminute,800
239003.129183,0.06647,parameter,resman,tank-a-_infoside,left
239003.129199,0.06647,parameter,resman,tank-a-_response_time,0
239003.129222,0.06647,parameter,resman,tank-a-_is_in_tolerance,
