98311.475518,0.066723,aoi,resman,foreground,"(576, 486.0, 1632, 0.0)"
98311.476572,0.066723,aoi,resman,overdue,"(576, 486.0, 1632, 0.0)"
98311.49475,0.066723,aoi,resman,task_title,"(576, 540.0, 1632, 486.0)"
98311.496176,0.066723,aoi,resman,automode,"(1006.848, 309.15000000000003, 1165.248, 282.15000000000003)"
98311.497292,0.066723,aoi,resman,status_foreground,"(1632, 486.0, 1920, 0.0)"
98311.501756,0.066723,aoi,resman,status_title,"(1632, 540.0, 1920, 486.0)"
98311.507529,0.066723,aoi,resman,pump_1_flow,"(1632, 486.0, 1920, 432.0)"
98311.510866,0.066723,aoi,resman,pump_2_flow,"(1632, 432.00000000000006, 1920, 378.00000000000006)"
98311.514154,0.066723,aoi,resman,pump_3_flow,"(1632, 378.00000000000006, 1920, 324.00000000000006)"
98311.537483,0.066723,aoi,resman,pump_4_flow,"(1632, 324.0, 1920, 270.0)"
98311.540087,0.066723,aoi,resman,pump_5_flow,"(1632, 270.0, 1920, 216.0)"
98311.542155,0.066723,aoi,resman,pump_6_flow,"(1632, 216.00000000000003, 1920, 162.00000000000003)"
98311.544097,0.066723,aoi,resman,pump_7_flow,"(1632, 161.99999999999997, 1920, 107.99999999999997)"
98311.546025,0.066723,aoi,resman,pump_8_flow,"(1632, 107.99999999999999, 1920, 53.999999999999986)"
98311.548015,0.066723,aoi,resman,tank_a,"(723.84, 437.4, 882.24, 267.3)"
98311.549877,0.066723,aoi,resman,tank_b,"(1251.8400000000001, 437.4, 1410.2400000000002, 267.3)"
98311.55155,0.066723,aoi,resman,tank_c,"(628.8, 243.0, 734.4, 72.89999999999999)"
98311.553715,0.066723,aoi,resman,tank_d,"(1156.8000000000002, 243.0, 1262.4, 72.89999999999999)"
98311.55479,0.066723,aoi,resman,tank_e,"(892.8, 243.0, 1019.52, 72.89999999999999)"
98311.556078,0.066723,aoi,resman,tank_f,"(1420.8000000000002, 243.0, 1547.5200000000002, 72.89999999999999)"
98311.563367,0.066723,parameter,resman,title,Resources management
98311.563403,0.066723,parameter,resman,taskplacement,bottommid
98311.56342,0.066723,parameter,resman,taskupdatetime,100
98311.563439,0.066723,parameter,resman,taskfeedback-overdue-active,0
98311.563455,0.066723,parameter,resman,taskfeedback-overdue-color,"(241, 100, 100, 255)"
98311.563472,0.066723,parameter,resman,taskfeedback-overdue-delayms,2000
98311.563488,0.066723,parameter,resman,taskfeedback-overdue-blinkdurationms,1000
98311.563504,0.066723,parameter,resman,taskfeedback-overdue-_nexttoggletime,0
98311.56352,0.066723,parameter,resman,taskfeedback-overdue-_is_visible,0
98311.563535,0.066723,parameter,resman,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x7f919b59d7c0>
98311.563561,0.066723,parameter,resman,automaticsolver,0
98311.563575,0.066723,parameter,resman,displayautomationstate,1
98311.563589,0.066723,parameter,resman,pumpcoloroff,"(255, 255, 255, 255)"
98311.563605,0.066723,parameter,resman,pumpcoloron,"(142, 219, 176, 255)"
98311.563621,0.066723,parameter,resman,pumpcolorfailure,"(241, 100, 100, 255)"
98311.563636,0.066723,parameter,resman,toleranceradius,250
98311.563651,0.066723,parameter,resman,statuslocation,bottomright
98311.563664,0.066723,parameter,resman,displaystatus,1
98311.563679,0.066723,parameter,resman,tolerancecolor,"(50, 50, 50, 255)"
98311.563694,0.066723,parameter,resman,tolerancecoloroutside,"(50, 50, 50, 255)"
98311.56371,0.066723,parameter,resman,tank-a-level,2500
98311.563724,0.066723,parameter,resman,tank-a-max,4000
98311.563738,0.066723,parameter,resman,tank-a-target,2500
98311.563752,0.066723,parameter,resman,tank-a-depletable,1
98311.563767,0.066723,parameter,resman,tank-a-lossperminute,800
98311.563781,0.066723,parameter,resman,tank-a-_infoside,left
98311.563795,0.066723,parameter,resman,tank-a-_response_time,0
98311.563809,0.066723,parameter,resman,tank-a-_is_in_tolerance,
98311.563825,0.066723,parameter,resman,tank-a-_tolerance_color,"(50, 50, 50, 255)"
98311.563841,0.066723,parameter,resman,tank-a-widget,<core.widgets.tank.Tank object at 0x7f91999363d0>
98311.563858,0.066723,parameter,resman,tank-b-level,2500
98311.563872,0.066723,parameter,resman,tank-b-max,4000
98311.563885,0.066723,parameter,resman,tank-b-target,2500
98311.563899,0.066723,parameter,resman,tank-b-depletable,1
98311.563913,0.066723,parameter,resman,tank-b-lossperminute,800
98311.563927,0.066723,parameter,resman,tank-b-_infoside,right
98311.563941,0.066723,parameter,resman,tank-b-_response_time,0
98311.563955,0.066723,parameter,resman,tank-b-_is_in_tolerance,
98311.563968,0.066723,parameter,resman,tank-b-_tolerance_color,"(50, 50, 50, 255)"
98311.563984,0.066723,parameter,resman,tank-b-widget,<core.widgets.tank.Tank object at 0x7f9199fa7d60>
98311.564,0.066723,parameter,resman,tank-c-level,1000
98311.564028,0.066723,parameter,resman,tank-c-max,2000
98311.564043,0.066723,parameter,resman,tank-c-target,
98311.564056,0.066723,parameter,resman,tank-c-depletable,1
98311.564071,0.066723,parameter,resman,tank-c-lossperminute,0
98311.564086,0.066723,parameter,resman,tank-c-_infoside,left
98311.5641,0.066723,parameter,resman,tank-c-widget,<core.widgets.tank.Tank object at 0x7f9199fa7cd0>
98311.564116,0.066723,parameter,resman,tank-d-level,1000
98311.564132,0.066723,parameter,resman,tank-d-max,2000
98311.564146,0.066723,parameter,resman,tank-d-target,
98311.564159,0.066723,parameter,resman,tank-d-depletable,1
98311.564174,0.066723,parameter,resman,tank-d-lossperminute,0
98311.564187,0.066723,parameter,resman,tank-d-_infoside,left
98311.564201,0.066723,parameter,resman,tank-d-widget,<core.widgets.tank.Tank object at 0x7f9199fbd8b0>
98311.564217,0.066723,parameter,resman,tank-e-level,3000
98311.564231,0.066723,parameter,resman,tank-e-max,4000
98311.564245,0.066723,parameter,resman,tank-e-target,
98311.564258,0.066723,parameter,resman,tank-e-depletable,0
98311.564272,0.066723,parameter,resman,tank-e-lossperminute,0
98311.564285,0.066723,parameter,resman,tank-e-_infoside,right
98311.564299,0.066723,parameter,resman,tank-e-widget,<core.widgets.tank.Tank object at 0x7f9199fc8f40>
98311.564315,0.066723,parameter,resman,tank-f-level,3000
98311.564328,0.066723,parameter,resman,tank-f-max,4000
98311.564342,0.066723,parameter,resman,tank-f-target,
98311.564355,0.066723,parameter,resman,tank-f-depletable,0
98311.564369,0.066723,parameter,resman,tank-f-lossperminute,0
98311.564384,0.066723,parameter,resman,tank-f-_infoside,right
98311.564398,0.066723,parameter,resman,tank-f-widget,<core.widgets.tank.Tank object at 0x7f9199fd1af0>
98311.564414,0.066723,parameter,resman,pump-1-flow,800
98311.564429,0.066723,parameter,resman,pump-1-state,off
98311.564442,0.066723,parameter,resman,pump-1-key,NUM_1
98311.564455,0.066723,parameter,resman,pump-1-_fromtank,c
98311.564469,0.066723,parameter,resman,pump-1-_totank,a
98311.564483,0.066723,parameter,resman,pump-1-statuswidget,<core.widgets.pumpflow.PumpFlow object at 0x7f919b58ab80>
98311.564501,0.066723,parameter,resman,pump-1-widget,<core.widgets.pump.Pump object at 0x7f9199fd1a60>
98311.564518,0.066723,parameter,resman,pump-2-flow,600
98311.564532,0.066723,parameter,resman,pump-2-state,off
98311.564545,0.066723,parameter,resman,pump-2-key,NUM_2
98311.564558,0.066723,parameter,resman,pump-2-_fromtank,e
98311.564572,0.066723,parameter,resman,pump-2-_totank,a
98311.564585,0.066723,parameter,resman,pump-2-statuswidget,<core.widgets.pumpflow.PumpFlow object at 0x7f919b5910d0>
98311.564601,0.066723,parameter,resman,pump-2-widget,<core.widgets.pump.Pump object at 0x7f9199fddd30>
98311.564618,0.066723,parameter,resman,pump-3-flow,800
98311.564631,0.066723,parameter,resman,pump-3-state,off
98311.564644,0.066723,parameter,resman,pump-3-key,NUM_3
98311.564658,0.066723,parameter,resman,pump-3-_fromtank,d
98311.564671,0.066723,parameter,resman,pump-3-_totank,b
98311.564685,0.066723,parameter,resman,pump-3-statuswidget,<core.widgets.pumpflow.PumpFlow object at 0x7f919b611ac0>
98311.564733,0.066723,parameter,resman,pump-3-widget,<core.widgets.pump.Pump object at 0x7f919974bfd0>
98311.564752,0.066723,parameter,resman,pump-4-flow,600
98311.564767,0.066723,parameter,resman,pump-4-state,off
98311.564781,0.066723,parameter,resman,pump-4-key,NUM_4
98311.564795,0.066723,parameter,resman,pump-4-_fromtank,f
98311.564809,0.066723,parameter,resman,pump-4-_totank,b
98311.564835,0.066723,parameter,resman,pump-4-statuswidget,<core.widgets.pumpflow.PumpFlow object at 0x7f919b584220>
98311.564852,0.066723,parameter,resman,pump-4-widget,<core.widgets.pump.Pump object at 0x7f9199753fd0>
98311.564869,0.066723,parameter,resman,pump-5-flow,600
98311.564883,0.066723,parameter,resman,pump-5-state,off
98311.564897,0.066723,parameter,resman,pump-5-key,NUM_5
98311.56491,0.066723,parameter,resman,pump-5-_fromtank,e
98311.564924,0.066723,parameter,resman,pump-5-_totank,c
98311.564938,0.066723,parameter,resman,pump-5-statuswidget,<core.widgets.pumpflow.PumpFlow object at 0x7f919b5c1b50>
98311.564954,0.066723,parameter,resman,pump-5-widget,<core.widgets.pump.Pump object at 0x7f919975f550>
