1519.953381,0.133685,aoi,resman,foreground,"(576, 486.0, 1632, 0.0)"
1519.954345,0.133685,aoi,resman,overdue,"(576, 486.0, 1632, 0.0)"
1519.972828,0.133685,aoi,resman,task_title,"(576, 540.0, 1632, 486.0)"
1519.974132,0.133685,aoi,resman,automode,"(1006.848, 309.15000000000003, 1165.248, 282.15000000000003)"
1519.975443,0.133685,aoi,resman,status_foreground,"(1632, 486.0, 1920, 0.0)"
1519.980036,0.133685,aoi,resman,status_title,"(1632, 540.0, 1920, 486.0)"
1519.983739,0.133685,aoi,resman,pump_1_flow,"(1632, 486.0, 1920, 432.0)"
1519.988936,0.133685,aoi,resman,pump_2_flow,"(1632, 432.00000000000006, 1920, 378.00000000000006)"
1519.991955,0.133685,aoi,resman,pump_3_flow,"(1632, 378.00000000000006, 1920, 324.00000000000006)"
1519.995014,0.133685,aoi,resman,pump_4_flow,"(1632, 324.0, 1920, 270.0)"
1520.016703,0.133685,aoi,resman,pump_5_flow,"(1632, 270.0, 1920, 216.0)"
1520.019124,0.133685,aoi,resman,pump_6_flow,"(1632, 216.00000000000003, 1920, 162.00000000000003)"
1520.021186,0.133685,aoi,resman,pump_7_flow,"(1632, 161.99999999999997, 1920, 107.99999999999997)"
1520.023026,0.133685,aoi,resman,pump_8_flow,"(1632, 107.99999999999999, 1920, 53.999999999999986)"
1520.025283,0.133685,aoi,resman,tank_a,"(723.84, 437.4, 882.24, 267.3)"
1520.02707,0.133685,aoi,resman,tank_b,"(1251.8400000000001, 437.4, 1410.2400000000002, 267.3)"
1520.028692,0.133685,aoi,resman,tank_c,"(628.8, 243.0, 734.4, 72.89999999999999)"
1520.030375,0.133685,aoi,resman,tank_d,"(1156.8000000000002, 243.0, 1262.4, 72.89999999999999)"
1520.031448,0.133685,aoi,resman,tank_e,"(892.8, 243.0, 1019.52, 72.89999999999999)"
1520.03265,0.133685,aoi,resman,tank_f,"(1420.8000000000002, 243.0, 1547.5200000000002, 72.89999999999999)"
1520.039782,0.133685,parameter,resman,title,Resources management
1520.039816,0.133685,parameter,resman,taskplacement,bottommid
1520.039832,0.133685,parameter,resman,taskupdatetime,2000
1520.03985,0.133685,parameter,resman,taskfeedback-overdue-active,0
1520.039866,0.133685,parameter,resman,taskfeedback-overdue-color,"(241, 100, 100, 255)"
1520.039883,0.133685,parameter,resman,taskfeedback-overdue-delayms,2000
