logtime,scenario_time,type,module,address,value
0.829965,0,scenario_path,,,includes\scenarios\basic.txt
0.859891,0,seed_value,communications,,
0.859955,0,seed_output,communications,,PIV852
0.860124,0,seed_value,communications,,
0.860156,0,seed_output,communications,,DTW834
0.860311,0,seed_value,communications,,
0.860343,0,seed_output,communications,,LPP463
0.860464,0,seed_value,communications,,
0.860485,0,seed_output,communications,,QNZ454
0.860596,0,seed_value,communications,,
0.860617,0,seed_output,communications,,FDV753
0.860738,0,seed_value,communications,,
0.860759,0,seed_output,communications,,XVZ241
0.860894,0,seed_value,communications,,
0.860922,0,seed_output,communications,,EHA972
0.861159,0,seed_value,communications,,
0.861196,0,seed_output,communications,,WMS232
0.861328,0,seed_value,communications,,
0.861355,0,seed_output,communications,,MYA347
0.861408,0,seed_value,communications,,
0.861426,0,seed_output,communications,,124.570675
0.861462,0,seed_value,communications,,
0.861478,0,seed_output,communications,,121.119007
0.861511,0,seed_value,communications,,
0.861527,0,seed_output,communications,,121.76255
0.861559,0,seed_value,communications,,
0.861574,0,seed_output,communications,,115.511246
0.868929,0,version,,,1.3.0
