joystick_x,joystick_y,center_deviation,cursor_in_target,a_in_tolerance,a_deviation,b_in_tolerance,b_deviation,"pump_1_flow, 1","pump_2_flow, 2","pump_3_flow, 3","pump_4_flow, 4","pump_5_flow, 5","pump_6_flow, 6","pump_7_flow, 7","pump_8_flow, 8",scale1,scale2,scale3,scale4,event_occured,response_time
0.5,-0.75,4.043661,1,1,-40,1,-42,0,1,0,1,0,0,0,0,7,3,5,3,0,0
0.5,-0.75,4.239451,1,1,-40,1,-42,0,1,0,1,0,0,0,0,6,4,4,4,0,0
0.5,-0.75,4.655219,1,1,-40,1,-42,0,1,0,1,0,0,0,0,7,3,5,5,0,0
0.5,-0.75,5.238397,1,1,-40,1,-42,0,1,0,1,0,0,0,0,6,4,4,4,0,0
0.5,-0.75,5.939493,1,1,-40,1,-42,0,1,0,1,0,0,0,0,7,5,5,3,0,0
0.5,-0.75,6.721386,1,1,-40,1,-42,0,1,0,1,0,0,0,0,6,4,4,4,0,0
0.5,-0.75,7.558769,1,1,-40,1,-42,0,1,0,1,0,0,0,0,7,5,5,5,0,0
0.5,-0.75,8.434895,1,1,-40,1,-42,0,1,0,1,0,0,0,0,6,6,6,4,0,0
0.5,-0.75,9.338665,1,1,-40,1,-42,0,1,0,1,0,0,0,0,7,5,7,3,0,0
0.5,-0.75,10.262604,1,1,-40,1,-42,0,1,0,1,0,0,0,0,6,4,6,4,0,0
0.5,-0.75,11.201571,1,1,-40,1,-42,0,1,0,1,0,0,0,0,7,3,5,5,0,0
0.5,-0.75,12.151953,1,1,-40,1,-42,0,1,0,1,0,0,0,0,6,4,6,6,0,0
0.5,-0.75,13.111156,1,1,-40,1,-42,0,1,0,1,0,0,0,0,5,3,7,5,0,0
0.5,-0.75,14.077277,1,1,-40,1,-42,0,1,0,1,0,0,0,0,4,4,6,4,0,0
0.5,-0.75,15.048901,1,1,-40,1,-42,0,1,0,1,0,0,0,0,3,3,5,3,0,0
0.5,-0.75,16.024954,1,1,-40,1,-42,0,1,0,1,0,0,0,0,4,4,6,4,0,0
0.5,-0.75,17.00461,1,1,-40,1,-42,0,1,0,1,0,0,0,0,5,5,5,5,0,0
0.5,-0.75,17.987228,1,1,-40,1,-42,0,1,0,1,0,0,0,0,6,6,4,4,0,0
0.5,-0.75,18.972303,1,1,-40,1,-42,0,1,0,1,0,0,0,0,5,7,5,5,0,0
0.5,-0.75,19.959434,1,1,-40,1,-42,0,1,0,1,0,0,0,0,4,6,6,6,0,0
-0.5,-0.75,20.948301,1,1,-40,1,-42,0,1,0,1,0,0,0,0,5,5,5,7,0,0
-0.5,-0.75,21.163673,1,1,-40,1,-42,0,1,0,1,0,0,0,0,6,4,4,6,0,0
-0.5,-0.75,21.391598,1,1,-40,1,-42,0,1,0,1,0,0,0,0,5,5,3,5,0,0
-0.5,-0.75,21.632149,1,1,-40,1,-42,0,1,0,1,0,0,0,0,6,4,4,4,0,0
-0.5,-0.75,21.885379,1,1,-40,1,-42,0,1,0,1,0,0,0,0,5,3,3,3,0,0
-0.5,-0.75,22.151326,1,1,-40,1,-42,0,1,0,1,0,0,0,0,6,4,4,4,0,0
-0.5,0.75,22.430008,1,1,-40,1,-42,0,1,0,1,0,0,0,0,7,3,5,5,0,0
-0.5,0.75,21.631926,1,1,-40,1,-42,0,1,0,1,0,0,0,0,6,4,6,4,0,0
-0.5,0.75,20.848865,1,1,-40,1,-42,0,1,0,1,0,0,0,0,5,3,7,5,0,0
-0.5,0.75,20.0819,1,1,-40,1,-42,0,1,0,1,0,0,0,0,6,4,6,6,0,0
-0.5,0.75,19.332248,1,1,-40,1,-42,0,1,0,1,0,0,0,0,7,5,5,5,0,0
-0.5,0.75,18.601279,1,1,-40,1,-42,0,1,0,1,0,0,0,0,6,4,6,4,0,0
-0.5,0.75,17.890539,1,1,-40,1,-42,0,1,0,1,0,0,0,0,5,3,5,5,0,0
-0.5,0.75,17.201766,1,1,-40,1,-42,0,1,0,1,0,0,0,0,6,4,4,6,0,0
-0.5,0.75,16.536914,1,1,-40,1,-42,0,1,0,1,0,0,0,0,5,3,5,7,0,0
-0.5,0.75,15.898166,1,1,-40,1,-42,0,1,0,1,0,0,0,0,4,4,4,6,0,0
-0.5,0.75,15.287952,1,1,-40,1,-42,0,1,0,1,0,0,0,0,5,3,5,5,0,0
-0.5,0.75,14.708958,1,1,-40,1,-42,0,1,0,1,0,0,0,0,6,4,6,6,0,0
-0.5,0.75,14.164118,1,1,-40,1,-42,0,1,0,1,0,0,0,0,7,3,5,7,0,0
-0.5,0.75,13.656604,1,1,-40,1,-42,0,1,0,1,0,0,0,0,6,4,4,6,0,0
-0.5,0.75,13.189786,1,1,-40,1,-42,0,1,0,1,0,0,0,0,7,3,3,7,0,0
-0.5,0.75,12.767165,1,1,-40,1,-42,0,1,0,1,0,0,0,0,6,4,4,6,0,0
-0.5,0.75,12.392285,1,1,-40,1,-42,0,1,0,1,0,0,0,0,7,3,5,7,0,0
-0.5,0.75,12.068595,1,1,-40,1,-42,0,1,0,1,0,0,0,0,6,4,6,6,0,0
-0.5,0.75,11.799303,1,1,-40,1,-42,0,1,0,1,0,0,0,0,7,5,7,5,0,0
-0.5,0.75,11.587182,1,1,-40,1,-42,0,1,0,1,0,0,0,0,6,6,6,6,0,0
-0.5,0.75,11.434398,1,1,-40,1,-42,0,1,0,1,0,0,0,0,5,5,7,7,0,0
-0.5,0.75,11.342331,1,1,-40,1,-42,0,1,0,1,0,0,0,0,4,6,6,6,0,0
-0.5,0.75,11.311458,1,1,-40,1,-42,0,1,0,1,0,0,0,0,5,7,7,7,0,0
-0.5,0.75,11.341285,1,1,-40,1,-42,0,1,0,1,0,0,0,0,4,6,6,6,0,0
-0.5,0.75,11.430364,1,1,-40,1,-42,0,1,0,1,0,0,0,0,5,5,7,7,0,0
-0.5,0.75,11.576377,1,1,-40,1,-42,0,1,0,1,0,0,0,0,6,6,6,6,0,0
-0.5,0.75,11.776286,1,1,-40,1,-42,0,1,0,1,0,0,0,0,5,5,7,7,0,0
-0.5,0.75,12.026511,1,1,-40,1,-42,0,1,0,1,0,0,0,0,4,6,6,6,0,0
-0.5,0.75,12.32313,1,1,-40,1,-42,0,1,0,1,0,0,0,0,5,7,7,5,0,0
-0.5,0.75,12.662057,1,1,-40,1,-42,0,1,0,1,0,0,0,0,4,6,6,6,0,0
-0.5,0.75,13.039202,1,1,-40,1,-42,0,1,0,1,0,0,0,0,3,5,7,7,0,0
-0.5,0.75,13.450597,1,1,-40,1,-42,0,1,0,1,0,0,0,0,4,6,6,6,0,0
-0.5,0.75,13.892477,1,1,-40,1,-42,0,1,0,1,0,0,0,0,3,7,5,7,0,0
