logtime,scenario_time,type,module,address,value
239256.495345,0,scenario_path,,,includes/scenarios/scenario_hard_1.txt
239256.499796,0,version,,,1.3.0
239258.828686,0,dialog,,,OpenMATB end
239258.84425,0.017027,event,sysmon,feedbacks-positive-color,"(0, 255, 0, 255)"
239347.837648,0.017027,dialog,,,Warning end
239347.838202,0.034039,event,sysmon,feedbacks-negative-color,"(255, 0, 0, 255)"
239347.854054,0.049985,event,track,cursorcolor,"(0, 153, 0, 255)"
239347.872707,0.066768,aoi,resman,foreground,"(576, 486.0, 1632, 0.0)"
239347.87369,0.066768,aoi,resman,overdue,"(576, 486.0, 1632, 0.0)"
239347.892103,0.066768,aoi,resman,task_title,"(576, 540.0, 1632, 486.0)"
239347.893387,0.066768,aoi,resman,automode,"(1006.848, 309.15000000000003, 1165.248, 282.15000000000003)"
239347.894434,0.066768,aoi,resman,status_foreground,"(1632, 486.0, 1920, 0.0)"
239347.899055,0.066768,aoi,resman,status_title,"(1632, 540.0, 1920, 486.0)"
239347.904512,0.066768,aoi,resman,pump_1_flow,"(1632, 486.0, 1920, 432.0)"
239347.907717,0.066768,aoi,resman,pump_2_flow,"(1632, 432.00000000000006, 1920, 378.00000000000006)"
239347.910772,0.066768,aoi,resman,pump_3_flow,"(1632, 378.00000000000006, 1920, 324.00000000000006)"
239347.93329,0.066768,aoi,resman,pump_4_flow,"(1632, 324.0, 1920, 270.0)"
239347.936348,0.066768,aoi,resman,pump_5_flow,"(1632, 270.0, 1920, 216.0)"
239347.939227,0.066768,aoi,resman,pump_6_flow,"(1632, 216.00000000000003, 1920, 162.00000000000003)"
239347.941317,0.066768,aoi,resman,pump_7_flow,"(1632, 161.99999999999997, 1920, 107.99999999999997)"
239347.943387,0.066768,aoi,resman,pump_8_flow,"(1632, 107.99999999999999, 1920, 53.999999999999986)"
239347.945483,0.066768,aoi,resman,tank_a,"(723.84, 437.4, 882.24, 267.3)"
239347.947768,0.066768,aoi,resman,tank_b,"(1251.8400000000001, 437.4, 1410.2400000000002, 267.3)"
239347.950215,0.066768,aoi,resman,tank_c,"(628.8, 243.0, 734.4, 72.89999999999999)"
239347.952455,0.066768,aoi,resman,tank_d,"(1156.8000000000002, 243.0, 1262.4, 72.89999999999999)"
239347.953764,0.066768,aoi,resman,tank_e,"(892.8, 243.0, 1019.52, 72.89999999999999)"
239347.955498,0.066768,aoi,resman,tank_f,"(1420.8000000000002, 243.0, 1547.5200000000002, 72.89999999999999)"
239347.963397,0.066768,parameter,resman,title,Resources management
239347.963433,0.066768,parameter,resman,taskplacement,bottommid
239347.96345,0.066768,parameter,resman,taskupdatetime,100
239347.963471,0.066768,parameter,resman,taskfeedback-overdue-active,0
239347.963488,0.066768,parameter,resman,taskfeedback-overdue-color,"(241, 100, 100, 255)"
239347.963505,0.066768,parameter,resman,taskfeedback-overdue-delayms,2000
239347.96352,0.066768,parameter,resman,taskfeedback-overdue-blinkdurationms,1000
239347.963536,0.066768,parameter,resman,taskfeedback-overdue-_nexttoggletime,0
239347.963554,0.066768,parameter,resman,taskfeedback-overdue-_is_visible,0
239347.96357,0.066768,parameter,resman,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x7fab715ad460>
239347.963595,0.066768,parameter,resman,automaticsolver,0
239347.96361,0.066768,parameter,resman,displayautomationstate,1
239347.963624,0.066768,parameter,resman,pumpcoloroff,"(255, 255, 255, 255)"
239347.963639,0.066768,parameter,resman,pumpcoloron,"(142, 219, 176, 255)"
239347.963655,0.066768,parameter,resman,pumpcolorfailure,"(241, 100, 100, 255)"
239347.96367,0.066768,parameter,resman,toleranceradius,250
239347.963684,0.066768,parameter,resman,statuslocation,bottomright
239347.963698,0.066768,parameter,resman,displaystatus,1
239347.963712,0.066768,parameter,resman,tolerancecolor,"(50, 50, 50, 255)"
239347.963727,0.066768,parameter,resman,tolerancecoloroutside,"(50, 50, 50, 255)"
