joystick_x,joystick_y,center_deviation,cursor_in_target,a_in_tolerance,a_deviation,b_in_tolerance,b_deviation,pump_1_flow,pump_2_flow,pump_3_flow,pump_4_flow,pump_5_flow,pump_6_flow,pump_7_flow,pump_8_flow,scale1,scale2,scale3,scale4,event_occured,reacted,signal_detection_0,signal_detection_HIT,signal_detection_MISS
-1.75,-1.0,30.378142,1,1,-60,1,-60,0,0,0,0,0,0,0,0,4,6,4,4,0,0,1,0,0
-1.75,-1.0,31.021958,1,1,-61,1,-61,0,0,0,0,0,0,0,0,3,5,5,5,0,0,1,0,0
-1.75,-1.0,31.684902,1,1,-62,1,-62,0,0,0,0,0,0,0,0,4,4,4,4,0,0,1,0,0
-1.75,-1.0,32.365929,1,1,-63,1,-63,0,0,0,0,0,0,0,0,3,5,5,3,0,0,1,0,0
-1.75,-1.0,33.06405,1,1,-64,1,-64,0,0,0,0,0,0,0,0,4,4,6,4,0,0,1,0,0
-0.25,-2.0,33.778339,1,1,-65,1,-65,0,0,0,0,0,0,0,0,3,3,5,3,0,0,1,0,0
2.75,-4.0,32.706876,1,1,-66,1,-66,0,0,0,0,0,0,0,0,4,4,6,4,0,0,1,0,0
2.75,-4.0,28.043152,1,1,-67,1,-67,0,0,0,0,0,0,0,0,3,5,7,3,0,0,1,0,0
3.0,-4.25,23.390404,1,1,-68,1,-68,0,0,0,0,0,0,0,0,4,6,6,4,0,0,1,0,0
4.0,-4.75,18.413003,1,1,-69,1,-69,0,0,0,0,0,0,0,0,5,7,5,3,0,0,1,0,0
4.0,-4.75,12.368829,1,1,-70,1,-70,0,0,0,0,0,0,0,0,4,6,4,4,0,0,1,0,0
4.0,-4.75,6.487945,1,1,-71,1,-71,0,0,0,0,0,0,0,0,3,5,5,3,0,0,1,0,0
2.75,-4.0,2.524127,1,1,-72,1,-72,0,0,0,0,0,0,0,0,4,6,4,4,0,0,1,0,0
0.0,-2.25,5.563102,1,1,-73,1,-73,0,0,0,0,0,0,0,0,5,7,3,5,0,0,1,0,0
0.0,-2.25,7.139586,1,1,-74,1,-74,0,0,0,0,0,0,0,0,4,6,4,4,0,0,1,0,0
0.0,-2.25,8.720422,1,1,-75,1,-75,0,0,0,0,0,0,0,0,5,5,3,3,0,0,1,0,0
0.0,-2.25,10.304328,1,1,-76,1,-76,0,0,0,0,0,0,0,0,4,6,4,4,0,0,1,0,0
0.0,-2.25,11.890714,1,1,-77,1,-77,0,0,0,0,0,0,0,0,5,5,5,5,0,0,1,0,0
0.0,-2.25,13.479276,1,1,-78,1,-78,0,0,0,0,0,0,0,0,6,6,4,6,0,0,1,0,0
0.0,-2.25,15.069848,1,1,-79,1,-79,0,0,0,0,0,0,0,0,7,7,3,7,0,0,1,0,0
0.0,-2.25,16.662334,1,1,-80,1,-80,0,0,0,0,0,0,0,0,6,6,4,6,0,0,1,0,0
0.0,-2.25,18.25668,1,1,-81,1,-81,0,0,0,0,0,0,0,0,7,7,3,5,0,0,1,0,0
0.0,-2.25,19.852855,1,1,-82,1,-82,0,0,0,0,0,0,0,0,6,6,4,6,0,0,1,0,0
0.0,-2.25,21.450844,1,1,-83,1,-83,0,0,0,0,0,0,0,0,7,5,3,7,0,0,1,0,0
0.0,-2.25,23.050642,1,1,-84,1,-84,0,0,0,0,0,0,0,0,6,6,4,6,0,0,1,0,0
0.0,-2.25,24.652251,1,1,-85,1,-85,0,0,0,0,0,0,0,0,5,7,3,5,0,0,1,0,0
0.0,-2.25,26.255677,1,1,-86,1,-86,0,0,0,0,0,0,0,0,6,6,4,6,0,0,1,0,0
0.0,-2.25,27.860931,1,1,-87,1,-87,0,0,0,0,0,0,0,0,7,5,3,7,0,0,1,0,0
0.0,-2.25,29.468024,1,1,-88,1,-88,0,0,0,0,0,0,0,0,6,6,4,6,0,0,1,0,0
0.0,-2.25,31.076972,1,1,-89,1,-89,0,0,0,0,0,0,0,0,5,7,3,7,0,0,1,0,0
0.0,-1.5,32.68779,1,1,-90,1,-90,0,0,0,0,0,0,0,0,4,6,4,6,0,0,1,0,0
0.0,-1.5,33.625384,1,1,-91,1,-91,0,0,0,0,0,0,0,0,5,8,5,7,0,0,1,0,0
0.0,-1.5,34.567815,1,1,-92,1,-92,0,0,0,0,0,0,0,0,6,9,6,6,1,0,1,0,0
0.0,-1.5,35.514791,1,1,-93,1,-93,0,0,0,0,0,0,0,0,5,8,7,5,1,0,1,0,0
0.0,-1.5,36.466047,1,1,-94,1,-94,0,0,0,0,0,0,0,0,6,9,6,4,1,0,1,0,0
0.0,-1.5,37.421348,1,1,-95,1,-95,0,0,0,0,0,0,0,0,5,8,7,5,1,0,1,0,0
-0.75,0.0,38.380481,1,1,-96,1,-96,0,0,0,0,0,0,0,0,4,9,6,4,1,0,1,0,0
-0.75,0.0,37.667513,1,1,-97,1,-97,0,0,0,0,0,0,0,0,3,10,5,5,1,0,1,0,0
-0.75,0.0,36.959083,1,1,-98,1,-98,0,0,0,0,0,0,0,0,4,9,4,6,1,0,1,0,0
-0.75,0.0,36.255283,1,1,-99,1,-99,0,0,0,0,0,0,0,0,3,10,5,7,1,0,1,0,0
-0.75,0.0,35.55621,1,1,-100,1,-100,0,0,0,0,0,0,0,0,4,9,6,6,1,0,1,0,0
-0.75,0.0,34.861965,1,1,-101,1,-101,0,0,0,0,0,0,0,0,5,8,5,5,1,0,1,0,0
-0.75,0.0,34.172654,1,1,-102,1,-102,0,0,0,0,0,0,0,0,6,9,4,6,1,0,1,0,0
-0.75,0.0,33.48839,1,1,-103,1,-103,0,0,0,0,0,0,0,0,7,8,5,5,1,0,1,0,0
-0.75,0.0,32.809289,1,1,-104,1,-104,0,0,0,0,0,0,0,0,6,9,6,6,1,0,1,0,0
-0.75,0.0,32.135475,1,1,-105,1,-105,0,0,0,0,0,0,0,0,5,10,7,7,1,0,1,0,0
-0.75,0.0,31.467079,1,1,-106,1,-106,0,0,0,0,0,0,0,0,4,9,6,6,1,0,1,0,0
-0.75,0.0,30.804239,1,1,-107,1,-107,0,0,0,0,0,0,0,0,5,10,7,7,1,0,1,0,0
-0.75,0.0,30.147102,1,1,-108,1,-108,0,0,0,0,0,0,0,0,4,9,6,6,1,0,1,0,0
-0.75,0.0,29.495823,1,1,-109,1,-109,0,0,0,0,0,0,0,0,3,10,7,7,1,0,1,0,0
-0.75,0.0,28.850565,1,1,-110,1,-110,0,0,0,0,0,0,0,0,4,9,6,6,1,0,1,0,0
-0.75,0.0,28.211504,1,1,-111,1,-111,0,0,0,0,0,0,0,0,3,8,5,7,1,0,1,0,0
-0.75,0.0,27.578825,1,1,-112,1,-112,0,0,0,0,0,0,0,0,4,9,6,6,1,0,1,0,0
-0.75,0.0,26.952727,1,1,-113,1,-113,0,0,0,0,0,0,0,0,3,10,7,5,1,0,1,0,0
-0.75,0.0,26.333422,1,1,-114,1,-114,0,0,0,0,0,0,0,0,4,9,6,6,1,0,1,0,0
-0.75,0.0,25.721134,1,1,-115,1,-115,0,0,0,0,0,0,0,0,5,10,7,5,1,0,1,0,0
-0.75,0.0,25.116105,1,1,-116,1,-116,0,0,0,0,0,0,0,0,6,9,6,4,1,0,1,0,0
-0.75,0.0,24.518593,1,1,-117,1,-117,0,0,0,0,0,0,0,0,5,10,5,3,1,0,1,0,0
-0.75,0.0,23.928874,1,1,-118,1,-118,0,0,0,0,0,0,0,0,6,9,4,4,1,0,1,0,0
-0.75,0.0,23.347243,1,1,-119,1,-119,0,0,0,0,0,0,0,0,5,10,3,3,1,0,1,0,0
-0.75,0.0,22.774019,1,1,-120,1,-120,0,0,0,0,0,0,0,0,4,9,4,4,1,0,1,0,0
-0.75,0.0,22.209541,1,1,-121,1,-121,0,0,0,0,0,0,0,0,5,10,3,3,1,0,1,0,0
-0.75,0.0,21.654173,1,1,-122,1,-122,0,0,0,0,0,0,0,0,4,9,4,4,1,0,1,0,0
-0.75,0.0,21.108308,1,1,-123,1,-123,0,0,0,0,0,0,0,0,5,10,5,5,1,0,1,0,0
-0.75,0.0,20.572366,1,1,-124,1,-124,0,0,0,0,0,0,0,0,6,9,6,6,1,0,1,0,0
-0.75,0.0,20.046797,1,1,-125,1,-125,0,0,0,0,0,0,0,0,5,8,5,7,1,0,1,0,0
-0.75,0.0,19.532083,1,1,-126,1,-126,0,0,0,0,0,0,0,0,6,9,6,6,1,0,1,0,0
-0.75,0.0,19.028742,1,1,-127,1,-127,0,0,0,0,0,0,0,0,5,10,5,7,1,0,1,0,0
-0.75,0.0,18.537327,1,1,-128,1,-128,0,0,0,0,0,0,0,0,4,9,6,6,1,0,1,0,0
-0.75,0.0,18.058428,1,1,-129,1,-129,0,0,0,0,0,0,0,0,3,8,7,5,1,0,1,0,0
-0.75,0.0,17.592675,1,1,-130,1,-130,0,0,0,0,0,0,0,0,4,9,6,4,1,0,1,0,0
-0.75,0.0,17.140736,1,1,-131,1,-131,0,0,0,0,0,0,0,0,3,8,5,5,1,0,1,0,0
-0.75,0.0,16.70332,1,1,-132,1,-132,0,0,0,0,0,0,0,0,4,9,4,6,1,0,1,0,0
-0.75,0.0,16.281173,1,1,-133,1,-133,0,0,0,0,0,0,0,0,5,8,3,7,1,0,1,0,0
-0.75,0.0,15.875083,1,1,-134,1,-134,0,0,0,0,0,0,0,0,6,9,4,6,1,0,1,0,0
-0.75,0.0,15.485868,1,1,-135,1,-135,0,0,0,0,0,0,0,0,5,8,5,7,1,0,1,0,0
-0.75,0.0,15.11438,1,1,-136,1,-136,0,0,0,0,0,0,0,0,6,9,0,6,1,0,1,0,0
-0.75,0.0,14.761494,1,1,-137,1,-137,0,0,0,0,0,0,0,0,7,10,1,5,1,0,1,0,0
-0.75,0.0,14.428105,1,1,-138,1,-138,0,0,0,0,0,0,0,0,6,9,2,4,1,0,1,0,0
-0.75,0.0,14.115113,1,1,-139,1,-139,0,0,0,0,0,0,0,0,7,8,1,5,1,0,1,0,0
-0.75,0.0,13.823414,1,1,-140,1,-140,0,0,0,0,0,0,0,0,6,9,0,6,1,0,1,0,0
-0.75,0.0,13.553886,1,1,-141,1,-141,0,0,0,0,0,0,0,0,7,8,1,7,1,0,1,0,0
-0.75,0.0,13.307372,1,1,-142,1,-142,0,0,0,0,0,0,0,0,6,9,2,6,1,0,1,0,0
-0.75,0.0,13.084662,1,1,-143,1,-143,0,0,0,0,0,0,0,0,5,10,1,5,1,0,1,0,0
-0.75,0.0,12.886474,1,1,-144,1,-144,0,0,0,0,0,0,0,0,4,9,0,4,1,0,1,0,0
-0.75,0.0,12.713435,1,1,-145,1,-145,0,0,0,0,0,0,0,0,5,8,1,3,1,0,1,0,0
-0.75,0.0,12.566058,1,1,-146,1,-146,0,0,0,0,0,0,0,0,6,9,2,4,1,0,1,0,0
-0.75,0.0,12.444729,1,1,-147,1,-147,0,0,0,0,0,0,0,0,5,10,1,3,1,0,1,0,0
-6.0,-2.0,12.349689,1,1,-148,1,-148,0,0,0,0,0,0,0,0,4,9,0,4,1,0,1,0,0
-7.25,-3.0,6.782707,1,1,-149,1,-149,0,0,0,0,0,0,0,0,5,10,1,5,1,0,1,0,0
-7.25,-3.0,1.850724,1,1,-150,1,-150,0,0,0,0,0,0,0,0,6,9,2,6,1,0,1,0,0
-7.25,-3.0,7.871459,1,1,-151,1,-151,0,0,0,0,0,0,0,0,7,8,1,5,1,0,1,0,0
-8.25,0.5,14.892309,1,1,-152,1,-152,0,0,0,0,0,0,0,0,6,9,2,6,1,0,1,0,0
-8.25,0.5,21.732237,1,1,-153,1,-153,0,0,0,0,0,0,0,0,5,10,1,5,1,0,1,0,0
-8.25,0.5,29.043875,1,1,-154,1,-154,0,0,0,0,0,0,0,0,6,9,0,6,1,0,1,0,0
-8.25,0.5,36.546521,1,1,-155,1,-155,0,0,0,0,0,0,0,0,7,10,1,5,1,0,1,0,0
-8.25,0.5,44.144005,1,1,-156,1,-156,0,0,0,0,0,0,0,0,6,9,2,6,1,0,1,0,0
-6.5,0.0,51.79557,0,1,-157,1,-157,0,0,0,0,0,0,0,0,7,8,1,5,1,0,1,0,0
-6.5,0.0,57.736743,0,1,-158,1,-158,0,0,0,0,0,0,0,0,6,9,2,4,1,0,1,0,0
-6.5,0.0,63.687739,0,1,-159,1,-159,0,0,0,0,0,0,0,0,5,8,1,5,1,0,1,0,0
-5.25,0.25,69.64666,0,1,-160,1,-160,0,0,0,0,0,0,0,0,4,9,0,4,1,0,1,0,0
-3.25,0.75,74.365079,0,1,-161,1,-161,0,0,0,0,0,0,0,0,5,10,1,3,1,0,1,0,0
-3.0,0.75,77.106526,0,1,-162,1,-162,0,0,0,0,0,0,0,0,6,9,2,4,1,0,1,0,0
-3.0,0.75,79.619361,0,1,-163,1,-163,0,0,0,0,0,0,0,0,5,8,1,3,1,0,1,0,0
-1.25,0.25,82.151655,0,1,-164,1,-164,0,0,0,0,0,0,0,0,6,9,2,4,1,0,1,0,0
-1.25,0.25,82.921409,0,1,-165,1,-165,0,0,0,0,0,0,0,0,7,10,1,5,1,0,1,0,0
-1.25,0.25,83.699746,0,1,-166,1,-166,0,0,0,0,0,0,0,0,6,9,0,6,1,0,1,0,0
5.0,0.0,84.486389,0,1,-167,1,-167,0,0,0,0,0,0,0,0,5,10,1,7,1,0,1,0,0
6.25,-0.25,79.034971,0,1,-168,1,-168,0,0,0,0,0,0,0,0,6,9,0,6,1,0,1,0,0
6.25,-0.25,72.329412,0,1,-169,1,-169,0,0,0,0,0,0,0,0,7,8,1,5,1,0,1,0,0
6.25,-0.25,65.639183,0,1,-170,1,-170,0,0,0,0,0,0,0,0,6,9,0,4,1,0,1,0,0
6.25,-0.25,58.968451,0,1,-171,1,-171,0,0,0,0,0,0,0,0,7,8,1,5,1,0,1,0,0
5.75,-1.0,52.323482,0,1,-172,1,-172,0,0,0,0,0,0,0,0,6,9,0,4,1,0,1,0,0
4.75,-1.75,46.070051,1,1,-173,1,-173,0,0,0,0,0,0,0,0,5,8,1,3,1,0,1,0,0
4.75,-1.75,40.679143,1,1,-174,1,-174,0,0,0,0,0,0,0,0,4,9,0,4,1,0,1,0,0
4.75,-1.75,35.294602,1,1,-175,1,-175,0,0,0,0,0,0,0,0,5,10,1,5,1,0,1,0,0
4.75,-1.75,29.918934,1,1,-176,1,-176,0,0,0,0,0,0,0,0,4,9,2,6,1,0,1,0,0
4.75,-1.75,24.556826,1,1,-177,1,-177,0,0,0,0,0,0,0,0,5,10,1,7,1,0,1,0,0
4.75,-1.75,19.218172,1,1,-178,1,-178,0,0,0,0,0,0,0,0,4,9,0,6,1,0,1,0,0
4.75,-1.75,13.927942,1,1,-179,1,-179,0,0,0,0,0,0,0,0,3,10,1,7,1,0,1,0,0
4.75,-1.75,8.770955,1,1,-180,1,-180,0,0,0,0,0,0,0,0,4,9,0,6,1,0,1,0,0
4.75,-1.75,4.255329,1,1,-181,1,-181,0,0,0,0,0,0,0,0,3,8,1,5,1,0,1,0,0
4.75,-1.75,4.17916,1,1,-182,1,-182,0,0,0,0,0,0,0,0,4,9,2,6,1,0,1,0,0
4.75,-1.75,8.657107,1,1,-183,1,-183,0,0,0,0,0,0,0,0,3,10,1,7,1,0,1,0,0
4.75,-1.75,13.801857,1,1,-184,1,-184,0,0,0,0,0,0,0,0,4,9,2,6,1,0,1,0,0
4.75,-1.75,19.079978,1,1,-185,1,-185,0,0,0,0,0,0,0,0,3,8,1,5,1,1,0,1,0
4.75,-1.75,24.403918,1,1,-186,1,-186,0,0,0,0,0,0,0,0,4,5,2,4,1,0,1,0,0
4.75,-1.75,29.748125,1,1,-187,1,-187,0,0,0,0,0,0,0,0,5,0,1,3,1,0,1,0,0
4.75,-1.75,35.102525,1,1,-188,1,-188,0,0,0,0,0,0,0,0,4,0,0,4,1,0,1,0,0
4.75,-1.75,40.462361,1,1,-189,1,-189,0,0,0,0,0,0,0,0,3,0,1,5,1,0,1,0,0
4.75,-1.75,45.825097,1,1,-190,1,-190,0,0,0,0,0,0,0,0,4,0,2,4,1,0,1,0,0
4.75,-1.75,51.189258,0,1,-191,1,-191,0,0,0,0,0,0,0,0,5,0,1,3,1,0,1,0,0
4.75,-1.75,56.553926,0,1,-192,1,-192,0,0,0,0,0,0,0,0,6,0,0,4,1,0,1,0,0
4.75,-1.75,61.918502,0,1,-193,1,-193,0,0,0,0,0,0,0,0,7,0,1,5,1,0,1,0,0
4.75,-1.75,67.282578,0,1,-194,1,-194,0,0,0,0,0,0,0,0,6,0,0,6,1,0,1,0,0
4.75,-1.75,72.645863,0,1,-195,1,-195,0,0,0,0,0,0,0,0,7,0,1,7,1,0,1,0,0
4.75,-1.75,78.008148,0,1,-196,1,-196,0,0,0,0,0,0,0,0,6,0,2,6,1,0,1,0,0
4.75,-1.75,83.369277,0,1,-197,1,-197,0,0,0,0,0,0,0,0,5,0,1,5,1,0,1,0,0
4.75,-1.75,88.729129,0,1,-198,1,-198,0,0,0,0,0,0,0,0,6,0,0,4,1,0,1,0,0
-10.5,12.0,94.087614,0,1,-199,1,-199,0,0,0,0,0,0,0,0,5,0,1,3,1,0,1,0,0
-12.75,12.0,81.375348,0,1,-200,1,-200,0,0,0,0,0,0,0,0,4,6,0,4,1,0,1,0,0
-17.75,12.25,67.741233,0,1,-201,1,-201,0,0,0,0,0,0,0,0,5,5,1,3,1,0,1,0,0
-18.25,12.25,51.382096,0,1,-202,1,-202,0,0,0,0,0,0,0,0,6,4,0,4,1,0,1,0,0
-18.25,12.25,39.694061,1,1,-203,1,-203,0,0,0,0,0,0,0,0,7,3,1,5,1,0,1,0,0
-18.25,12.25,38.252795,1,1,-204,1,-204,0,0,0,0,0,0,0,0,6,4,0,4,1,0,1,0,0
-18.25,12.25,47.990104,1,1,-205,1,-205,0,0,0,0,0,0,0,0,7,5,1,3,1,0,1,0,0
-18.25,12.25,63.991382,0,1,-206,1,-206,0,0,0,0,0,0,0,0,6,4,0,4,1,0,1,0,0
-18.25,12.25,82.696886,0,1,-207,1,-207,0,0,0,0,0,0,0,0,7,5,1,5,1,0,1,0,0
-18.25,12.25,102.638407,0,1,-208,1,-208,0,0,0,0,0,0,0,0,6,6,0,6,1,1,0,1,0
-18.25,12.25,123.21712,0,1,-209,1,-209,0,0,0,0,0,0,0,0,5,7,5,5,1,0,1,0,0
-18.25,12.25,144.160269,0,1,-210,1,-210,0,0,0,0,0,0,0,0,6,6,0,6,0,0,1,0,0
-18.25,12.25,165.329296,0,1,-211,1,-211,0,0,0,0,0,0,0,0,7,5,0,7,0,0,1,0,0
-18.25,8.75,186.647257,0,1,-212,1,-212,0,0,0,0,0,0,0,0,6,6,0,6,0,0,1,0,0
-15.25,6.25,205.590583,0,1,-213,1,-213,0,0,0,0,0,0,0,0,5,5,0,5,0,0,1,0,0
5.0,-15.0,220.821172,0,1,-214,1,-214,0,0,0,0,0,0,0,0,4,6,0,4,0,0,1,0,0
7.5,-19.5,206.935017,0,1,-215,1,-215,0,0,0,0,0,0,0,0,3,5,0,3,0,0,1,0,0
7.5,-19.75,188.559165,0,1,-216,1,-216,0,0,0,0,0,0,0,0,4,6,0,4,0,0,1,0,0
7.5,-19.75,170.595469,0,1,-217,1,-217,0,0,0,0,0,0,0,0,5,7,0,5,0,0,1,0,0
8.25,-15.5,153.413224,0,1,-218,1,-218,0,0,0,0,0,0,0,0,6,6,0,4,0,0,1,0,0
9.25,-11.0,138.507779,0,1,-219,1,-219,0,0,0,0,0,0,0,0,5,7,0,5,0,0,1,0,0
9.25,-9.5,125.171811,0,1,-220,1,-220,0,0,0,0,0,0,0,0,4,6,0,6,0,0,1,0,0
9.25,-9.5,112.670081,0,1,-221,1,-221,0,0,0,0,0,0,0,0,5,5,0,7,0,0,1,0,0
10.0,-7.75,100.387945,0,1,-222,1,-222,0,0,0,0,0,0,0,0,6,4,0,6,0,0,1,0,0
10.75,-6.75,88.197331,0,1,-223,1,-223,0,0,0,0,0,0,0,0,5,5,4,5,0,0,1,0,0
10.75,-6.75,75.731445,0,1,-224,1,-224,0,0,0,0,0,0,0,0,6,4,3,4,0,0,1,0,0
10.75,-6.75,63.431006,0,1,-225,1,-225,0,0,0,0,0,0,0,0,5,3,4,3,0,0,1,0,0
11.75,-5.5,51.414722,0,1,-226,1,-226,0,0,0,0,0,0,0,0,6,4,3,4,0,0,1,0,0
12.0,-5.25,38.954375,1,1,-227,1,-227,0,0,0,0,0,0,0,0,5,5,4,5,0,0,1,0,0
12.0,-5.25,26.912561,1,1,-228,1,-228,0,0,0,0,0,0,0,0,6,6,3,6,0,0,1,0,0
12.0,-4.75,16.921704,1,1,-229,1,-229,0,0,0,0,0,0,0,0,5,5,4,7,0,0,1,0,0
8.75,-1.0,13.771173,1,1,-230,1,-230,0,0,0,0,0,0,0,0,6,4,3,6,0,0,1,0,0
8.75,-1.0,16.10009,1,1,-231,1,-231,0,0,0,0,0,0,0,0,7,5,4,5,0,0,1,0,0
8.75,-1.0,22.236613,1,1,-232,1,-232,0,0,0,0,0,0,0,0,6,4,5,4,0,0,1,0,0
8.75,-1.0,29.92058,1,1,-233,1,-233,0,0,0,0,0,0,0,0,5,3,4,5,0,0,1,0,0
