logtime,scenario_time,type,module,address,value
245908.173307,0,scenario_path,,,includes/scenarios/scenario_easy_1.txt
245908.176043,0,version,,,1.3.0
245910.753644,0,dialog,,,OpenMATB end
245910.767179,0.01719,event,sysmon,feedbacks-positive-color,"(0, 255, 0, 255)"
245911.919936,0.01719,dialog,,,Warning end
245911.92032,0.034106,event,sysmon,feedbacks-negative-color,"(255, 0, 0, 255)"
245911.93669,0.050475,event,track,cursorcolor,"(0, 153, 0, 255)"
245911.954919,0.067083,aoi,sysmon,foreground,"(0, 1026.0, 672, 540.0)"
245911.955889,0.067083,aoi,sysmon,overdue,"(0, 1026.0, 672, 540.0)"
245911.971442,0.067083,aoi,sysmon,task_title,"(0, 1080.0, 672, 1026.0)"
245911.972728,0.067083,aoi,sysmon,automode,"(285.6, 592.65, 386.40000000000003, 565.65)"
245911.975949,0.067083,aoi,sysmon,scale1,"(50.4, 855.9, 117.6, 612.9)"
245911.981263,0.067083,aoi,sysmon,scale2,"(218.4, 855.9, 285.6, 612.9)"
245911.984606,0.067083,aoi,sysmon,scale3,"(386.4, 855.9, 453.59999999999997, 612.9)"
245911.987807,0.067083,aoi,sysmon,scale4,"(554.4, 855.9, 621.6, 612.9)"
245912.011594,0.067083,aoi,sysmon,light1,"(33.599999999999994, 977.4, 302.4, 904.5)"
245912.014338,0.067083,aoi,sysmon,light2,"(369.6, 977.4, 638.4000000000001, 904.5)"
245912.014426,0.067083,parameter,sysmon,title,System monitoring
245912.014466,0.067083,parameter,sysmon,taskplacement,topleft
245912.014503,0.067083,parameter,sysmon,taskupdatetime,100
245912.014538,0.067083,parameter,sysmon,taskfeedback-overdue-active,0
245912.014569,0.067083,parameter,sysmon,taskfeedback-overdue-color,"(241, 100, 100, 255)"
245912.014602,0.067083,parameter,sysmon,taskfeedback-overdue-delayms,2000
245912.014631,0.067083,parameter,sysmon,taskfeedback-overdue-blinkdurationms,1000
245912.01466,0.067083,parameter,sysmon,taskfeedback-overdue-_nexttoggletime,0
245912.01469,0.067083,parameter,sysmon,taskfeedback-overdue-_is_visible,0
245912.014718,0.067083,parameter,sysmon,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x7f70c9efd520>
245912.014764,0.067083,parameter,sysmon,alerttimeout,10000
245912.014794,0.067083,parameter,sysmon,automaticsolver,0
245912.014821,0.067083,parameter,sysmon,automaticsolverdelay,1000
245912.014848,0.067083,parameter,sysmon,displayautomationstate,1
245912.014874,0.067083,parameter,sysmon,allowanykey,0
245912.014901,0.067083,parameter,sysmon,feedbackduration,1500
245912.014938,0.067083,parameter,sysmon,feedbacks-positive-active,1
245912.014966,0.067083,parameter,sysmon,feedbacks-positive-color,"(0, 255, 0, 255)"
245912.014998,0.067083,parameter,sysmon,feedbacks-negative-active,1
245912.015025,0.067083,parameter,sysmon,feedbacks-negative-color,"(255, 0, 0, 255)"
245912.015058,0.067083,parameter,sysmon,lights-1-name,5
245912.015085,0.067083,parameter,sysmon,lights-1-failure,0
245912.015112,0.067083,parameter,sysmon,lights-1-default,on
245912.015138,0.067083,parameter,sysmon,lights-1-oncolor,"(142, 219, 176, 255)"
245912.015167,0.067083,parameter,sysmon,lights-1-key,_5
245912.015194,0.067083,parameter,sysmon,lights-1-on,1
245912.015215,0.067083,parameter,sysmon,lights-1-_failuretimer,
245912.015235,0.067083,parameter,sysmon,lights-1-_onfailure,0
245912.015257,0.067083,parameter,sysmon,lights-1-_milliresponsetime,0
245912.015279,0.067083,parameter,sysmon,lights-1-_freezetimer,
245912.015302,0.067083,parameter,sysmon,lights-1-widget,<core.widgets.light.Light object at 0x7f70c9f8c7f0>
245912.015327,0.067083,parameter,sysmon,lights-2-name,6
245912.015348,0.067083,parameter,sysmon,lights-2-failure,0
245912.015369,0.067083,parameter,sysmon,lights-2-default,off
245912.015389,0.067083,parameter,sysmon,lights-2-oncolor,"(241, 100, 100, 255)"
245912.015412,0.067083,parameter,sysmon,lights-2-key,_6
245912.015432,0.067083,parameter,sysmon,lights-2-on,0
245912.015452,0.067083,parameter,sysmon,lights-2-_failuretimer,
245912.015472,0.067083,parameter,sysmon,lights-2-_onfailure,0
245912.015493,0.067083,parameter,sysmon,lights-2-_milliresponsetime,0
245912.015514,0.067083,parameter,sysmon,lights-2-_freezetimer,
245912.015534,0.067083,parameter,sysmon,lights-2-widget,<core.widgets.light.Light object at 0x7f70c9efe850>
245912.015561,0.067083,parameter,sysmon,scales-1-name,1
245912.015581,0.067083,parameter,sysmon,scales-1-failure,0
245912.015602,0.067083,parameter,sysmon,scales-1-side,0
245912.015623,0.067083,parameter,sysmon,scales-1-key,_1
245912.015643,0.067083,parameter,sysmon,scales-1-_failuretimer,
245912.015663,0.067083,parameter,sysmon,scales-1-_onfailure,0
245912.015683,0.067083,parameter,sysmon,scales-1-_milliresponsetime,0
245912.015704,0.067083,parameter,sysmon,scales-1-_freezetimer,
245912.015726,0.067083,parameter,sysmon,scales-1-_pos,5
245912.015749,0.067083,parameter,sysmon,scales-1-_zone,0
245912.015769,0.067083,parameter,sysmon,scales-1-_feedbacktimer,
245912.01579,0.067083,parameter,sysmon,scales-1-_feedbacktype,
245912.01581,0.067083,parameter,sysmon,scales-1-widget,<core.widgets.scale.Scale object at 0x7f70c9f06be0>
245912.015836,0.067083,parameter,sysmon,scales-2-name,2
245912.015856,0.067083,parameter,sysmon,scales-2-failure,0
245912.015876,0.067083,parameter,sysmon,scales-2-side,0
245912.015898,0.067083,parameter,sysmon,scales-2-key,_2
245912.016024,0.067083,parameter,sysmon,scales-2-_failuretimer,
245912.016052,0.067083,parameter,sysmon,scales-2-_onfailure,0
245912.016075,0.067083,parameter,sysmon,scales-2-_milliresponsetime,0
245912.016097,0.067083,parameter,sysmon,scales-2-_freezetimer,
245912.016118,0.067083,parameter,sysmon,scales-2-_pos,5
245912.016139,0.067083,parameter,sysmon,scales-2-_zone,0
245912.016159,0.067083,parameter,sysmon,scales-2-_feedbacktimer,
245912.016179,0.067083,parameter,sysmon,scales-2-_feedbacktype,
245912.0162,0.067083,parameter,sysmon,scales-2-widget,<core.widgets.scale.Scale object at 0x7f70c9f06850>
245912.016226,0.067083,parameter,sysmon,scales-3-name,3
245912.016247,0.067083,parameter,sysmon,scales-3-failure,0
245912.016268,0.067083,parameter,sysmon,scales-3-side,0
245912.016289,0.067083,parameter,sysmon,scales-3-key,_3
245912.016308,0.067083,parameter,sysmon,scales-3-_failuretimer,
245912.016328,0.067083,parameter,sysmon,scales-3-_onfailure,0
245912.016349,0.067083,parameter,sysmon,scales-3-_milliresponsetime,0
245912.01637,0.067083,parameter,sysmon,scales-3-_freezetimer,
245912.01639,0.067083,parameter,sysmon,scales-3-_pos,5
245912.01641,0.067083,parameter,sysmon,scales-3-_zone,0
245912.01643,0.067083,parameter,sysmon,scales-3-_feedbacktimer,
245912.016452,0.067083,parameter,sysmon,scales-3-_feedbacktype,
245912.016472,0.067083,parameter,sysmon,scales-3-widget,<core.widgets.scale.Scale object at 0x7f70c9f06eb0>
245912.016497,0.067083,parameter,sysmon,scales-4-name,4
245912.016517,0.067083,parameter,sysmon,scales-4-failure,0
245912.016539,0.067083,parameter,sysmon,scales-4-side,0
245912.016559,0.067083,parameter,sysmon,scales-4-key,_4
245912.016579,0.067083,parameter,sysmon,scales-4-_failuretimer,
245912.016599,0.067083,parameter,sysmon,scales-4-_onfailure,0
245912.016619,0.067083,parameter,sysmon,scales-4-_milliresponsetime,0
245912.016639,0.067083,parameter,sysmon,scales-4-_freezetimer,
245912.016659,0.067083,parameter,sysmon,scales-4-_pos,5
245912.016679,0.067083,parameter,sysmon,scales-4-_zone,0
245912.016699,0.067083,parameter,sysmon,scales-4-_feedbacktimer,
245912.016719,0.067083,parameter,sysmon,scales-4-_feedbacktype,
245912.016739,0.067083,parameter,sysmon,scales-4-widget,<core.widgets.scale.Scale object at 0x7f70c9f17400>
245912.01963,0.067083,state,sysmon,"foreground, visibility",1
245912.019874,0.067083,state,sysmon,"overdue, visibility",1
245912.023751,0.067083,event,sysmon,self,start
245912.025811,0.139685,performance,sysmon,event_occured,0
245912.026003,0.139685,seed_value,sysmon,,
245912.026029,0.139685,seed_output,sysmon,,-1
245912.026066,0.139685,seed_value,sysmon,,
245912.026085,0.139685,seed_output,sysmon,,-1
