logtime,scenario_time,type,module,address,value
1412.112912,0,scenario_path,,,includes/scenarios/scenario_hard.txt
1412.114342,0,seed_value,communications,,
1412.114405,0,seed_output,communications,,RCL994
1412.114617,0,seed_value,communications,,
1412.114649,0,seed_output,communications,,RZJ909
1412.114836,0,seed_value,communications,,
1412.114866,0,seed_output,communications,,APD620
1412.115071,0,seed_value,communications,,
1412.115101,0,seed_output,communications,,SFU347
1412.115298,0,seed_value,communications,,
1412.11533,0,seed_output,communications,,RKY252
1412.115515,0,seed_value,communications,,
1412.115544,0,seed_output,communications,,KBA410
1412.115737,0,seed_value,communications,,
1412.115767,0,seed_output,communications,,UNN115
1412.115951,0,seed_value,communications,,
1412.115981,0,seed_output,communications,,GIM033
1412.116201,0,seed_value,communications,,
1412.116231,0,seed_output,communications,,OSQ034
1412.116426,0,seed_value,communications,,
1412.116456,0,seed_output,communications,,UDA433
1412.116636,0,seed_value,communications,,
1412.116664,0,seed_output,communications,,BJW275
1412.116848,0,seed_value,communications,,
1412.116877,0,seed_output,communications,,INP414
1412.117004,0,seed_value,communications,,
1412.117028,0,seed_output,communications,,CMB993
1412.117168,0,seed_value,communications,,
1412.117191,0,seed_output,communications,,LCN879
1412.117241,0,seed_value,communications,,
1412.117258,0,seed_output,communications,,126.806419
1412.117293,0,seed_value,communications,,
1412.117306,0,seed_output,communications,,111.275758
1412.117337,0,seed_value,communications,,
1412.11735,0,seed_output,communications,,123.895453
1412.117379,0,seed_value,communications,,
1412.117392,0,seed_output,communications,,123.633365
1412.121129,0,version,,,1.3.0
1415.535586,0,dialog,,,OpenMATB end
1415.548768,0.017159,event,sysmon,feedbacks-positive-color,"(0, 255, 0, 255)"
1436.175557,0.017159,dialog,,,Warning end
1436.175923,0.034242,event,sysmon,feedbacks-negative-color,"(255, 0, 0, 255)"
1436.176046,0.034242,manual,,,end
