5184.614438,0.267031,aoi,scheduling,foreground,"(1632, 1026.0, 1920, 540.0)"
5184.61489,0.267031,aoi,scheduling,overdue,"(1632, 1026.0, 1920, 540.0)"
5184.616857,0.267031,aoi,scheduling,task_title,"(1632, 1080.0, 1920, 1026.0)"
5184.624294,0.267031,aoi,scheduling,timeline,"(1660.8, 977.4000000000001, 1709.76, 637.2)"
5184.626751,0.267031,aoi,scheduling,elapsed_time,"(1632, 1026.0, 1920, 540.0)"
5184.627806,0.267031,aoi,scheduling,sysmon,"(1718.4, 977.4000000000001, 1767.3600000000001, 637.2)"
5184.628978,0.267031,aoi,scheduling,track,"(1761.6, 977.4000000000001, 1810.56, 637.2)"
5184.629992,0.267031,aoi,scheduling,communications,"(1804.8, 977.4000000000001, 1853.76, 637.2)"
5184.631057,0.267031,aoi,scheduling,resman,"(1848.0, 977.4000000000001, 1896.96, 637.2)"
5184.631097,0.267031,parameter,scheduling,title,Scheduling
5184.631144,0.267031,parameter,scheduling,taskplacement,topright
5184.631162,0.267031,parameter,scheduling,taskupdatetime,1000
5184.63118,0.267031,parameter,scheduling,taskfeedback-overdue-active,0
5184.631197,0.267031,parameter,scheduling,taskfeedback-overdue-color,"(241, 100, 100, 255)"
5184.631214,0.267031,parameter,scheduling,taskfeedback-overdue-delayms,2000
5184.631228,0.267031,parameter,scheduling,taskfeedback-overdue-blinkdurationms,1000
5184.631243,0.267031,parameter,scheduling,taskfeedback-overdue-_nexttoggletime,0
5184.631258,0.267031,parameter,scheduling,taskfeedback-overdue-_is_visible,0
5184.631273,0.267031,parameter,scheduling,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x7f0a49f803a0>
5184.631291,0.267031,parameter,scheduling,minduration,8
5184.631306,0.267031,parameter,scheduling,displaychronometer,1
5184.63132,0.267031,parameter,scheduling,reversechronometer,0
5184.631334,0.267031,parameter,scheduling,displayedplugins,"['sysmon', 'track', 'communications', 'resman']"
5184.631466,0.267031,state,scheduling,"foreground, visibility",1
5184.631575,0.267031,state,scheduling,"overdue, visibility",1
5184.635912,0.267031,event,scheduling,self,start
5184.640501,0.294711,state,scheduling,"foreground, visibility",0
5184.64057,0.294711,state,scheduling,"overdue, visibility",0
5184.640733,0.294711,state,scheduling,"sysmon, top_bound_color","(142, 219, 176, 255)"
5184.641005,0.294711,state,scheduling,"communications, top_bound_color","(142, 219, 176, 255)"
5184.641122,0.294711,state,scheduling,"resman, top_bound_color","(142, 219, 176, 255)"
5185.353871,1.006611,state,scheduling,"elapsed_time, text",Elapsed time 	 00:00:01
5185.354323,1.006611,state,scheduling,"track, top_bound_color","(142, 219, 176, 255)"
5186.35374,2.006554,state,scheduling,"elapsed_time, text",Elapsed time 	 00:00:02
5187.354291,3.006676,state,scheduling,"elapsed_time, text",Elapsed time 	 00:00:03
5188.353505,4.006309,state,scheduling,"elapsed_time, text",Elapsed time 	 00:00:04
5189.354198,5.006417,state,scheduling,"elapsed_time, text",Elapsed time 	 00:00:05
5190.353522,6.006261,state,scheduling,"elapsed_time, text",Elapsed time 	 00:00:06
5191.354063,7.006761,state,scheduling,"elapsed_time, text",Elapsed time 	 00:00:07
5192.353437,8.006205,state,scheduling,"elapsed_time, text",Elapsed time 	 00:00:08
5193.353159,9.005888,state,scheduling,"elapsed_time, text",Elapsed time 	 00:00:09
5194.35278,10.00558,state,scheduling,"elapsed_time, text",Elapsed time 	 00:00:10
5195.353268,11.006016,state,scheduling,"elapsed_time, text",Elapsed time 	 00:00:11
5196.352968,12.005741,state,scheduling,"elapsed_time, text",Elapsed time 	 00:00:12
5197.353267,13.005976,state,scheduling,"elapsed_time, text",Elapsed time 	 00:00:13
5198.352973,14.005708,state,scheduling,"elapsed_time, text",Elapsed time 	 00:00:14
5199.353279,15.00596,state,scheduling,"elapsed_time, text",Elapsed time 	 00:00:15
5200.353165,16.005745,state,scheduling,"elapsed_time, text",Elapsed time 	 00:00:16
5201.353594,17.005595,state,scheduling,"elapsed_time, text",Elapsed time 	 00:00:17
5202.352837,18.005478,state,scheduling,"elapsed_time, text",Elapsed time 	 00:00:18
5203.352776,19.005385,state,scheduling,"elapsed_time, text",Elapsed time 	 00:00:19
5204.3536,20.006399,state,scheduling,"elapsed_time, text",Elapsed time 	 00:00:20
5205.352646,21.005404,state,scheduling,"elapsed_time, text",Elapsed time 	 00:00:21
